customer_id,tenure,subscription_tier,monthly_fee,payment_method,paperless_billing,device_count,content_hours_per_month,has_family_plan,support_tickets_ytd,profile_count,days_since_last_login,email_verified,lifetime_value_estimate,churned
AUR-03392,21,Plus,12.95,Credit Card,Yes,3,18.3,No,0,3,13,Yes,270.62,No
AUR-03393,12,Premium,15.0,Credit Card,Yes,2,62.9,No,0,1,3,Yes,160.88,No
AUR-03394,9,Basic,9.76,Debit Card,Yes,5,64.5,No,1,4,5,Yes,137.78,No
AUR-03395,42,Plus,14.94,Gift Card,No,1,101.2,Yes,3,4,2,Yes,339.76,No
AUR-03396,65,Premium,19.29,Credit Card,Yes,5,19.9,No,2,3,1,Yes,1883.11,No
AUR-03397,48,Basic,9.65,PayPal,Yes,5,84.9,Yes,0,2,13,Yes,559.55,No
AUR-03398,62,Basic,9.16,PayPal,No,4,12.6,No,4,2,12,Yes,1335.15,Yes
AUR-03399,43,Plus,15.78,Credit Card,Yes,4,65.7,No,0,2,6,Yes,826.45,No
AUR-03400,3,Plus,13.32,Debit Card,Yes,2,72.9,No,0,4,12,No,49.9,No
AUR-03401,25,Basic,7.62,Credit Card,Yes,4,64.2,No,1,6,14,Yes,469.23,Yes
AUR-03402,60,Premium,17.13,Credit Card,No,3,15.4,No,1,1,17,Yes,1057.15,No
AUR-03403,3,Plus,14.65,Credit Card,No,5,81.9,Yes,0,2,1,Yes,116.29,No
AUR-03404,7,Premium,15.18,Credit Card,Yes,3,137.0,No,3,2,8,Yes,155.12,No
AUR-03405,60,Premium,17.74,PayPal,Yes,2,21.7,Yes,1,2,2,Yes,880.53,No
AUR-03406,4,Premium,19.96,PayPal,Yes,4,34.7,Yes,0,2,4,Yes,101.88,No
AUR-03407,70,Plus,14.51,Credit Card,No,2,26.8,No,1,4,3,No,1319.35,No
AUR-03408,55,Basic,10.78,Debit Card,Yes,1,58.3,No,1,1,10,Yes,609.13,Yes
AUR-03409,48,Plus,14.0,Credit Card,Yes,3,31.7,Yes,0,2,5,Yes,884.7,No
AUR-03410,39,Basic,8.85,Credit Card,Yes,5,60.3,No,1,3,1,No,476.91,No
AUR-03411,6,Plus,12.16,Debit Card,Yes,3,37.8,No,2,5,11,Yes,94.98,Yes
AUR-03412,30,Basic,8.91,Credit Card,Yes,4,45.2,No,1,2,2,Yes,236.91,Yes
AUR-03413,58,Plus,12.43,PayPal,Yes,5,41.5,No,2,2,3,Yes,406.07,No
AUR-03414,65,Basic,8.65,Credit Card,No,3,12.9,No,1,1,46,Yes,393.1,Yes
AUR-03415,32,Basic,8.5,PayPal,Yes,4,43.8,No,2,3,21,Yes,208.34,No
AUR-03416,61,Basic,10.53,Credit Card,No,6,15.7,No,3,3,5,Yes,848.55,No
AUR-03417,56,Plus,13.05,Credit Card,Yes,4,17.4,Yes,1,3,3,Yes,1748.23,Yes
AUR-03418,4,Premium,15.97,PayPal,Yes,4,82.8,Yes,0,2,13,Yes,270.26,No
AUR-03419,45,Basic,10.38,Debit Card,Yes,1,57.6,No,2,3,54,Yes,914.22,Yes
AUR-03420,44,Premium,21.73,Credit Card,Yes,4,55.1,Yes,3,4,25,Yes,872.19,Yes
AUR-03421,39,Premium,16.65,PayPal,Yes,2,44.3,No,1,2,14,Yes,602.58,Yes
AUR-03422,56,Basic,9.43,Credit Card,Yes,4,123.5,No,2,2,24,Yes,550.5,No
AUR-03423,64,Plus,11.42,Credit Card,Yes,6,43.6,No,0,2,11,Yes,938.5,No
AUR-03424,40,Plus,15.68,Credit Card,Yes,3,39.3,No,1,2,23,Yes,509.56,No
AUR-03425,23,Basic,8.88,Debit Card,No,4,38.5,No,0,2,4,Yes,256.47,No
AUR-03426,71,Plus,14.43,Debit Card,Yes,2,75.3,Yes,0,2,17,Yes,1236.6,No
AUR-03427,70,Basic,9.61,PayPal,Yes,4,42.4,No,2,2,7,Yes,592.25,No
AUR-03428,50,Premium,18.13,Debit Card,Yes,1,49.6,No,3,2,13,Yes,764.25,No
AUR-03429,46,Premium,16.04,Credit Card,Yes,2,78.6,No,1,2,25,No,467.46,No
AUR-03430,7,Premium,18.06,Credit Card,No,4,55.8,No,1,6,6,Yes,199.23,No
AUR-03431,29,Plus,13.95,Credit Card,Yes,1,68.1,No,2,1,4,Yes,656.2,No
AUR-03432,14,Plus,11.36,PayPal,No,5,26.6,No,0,4,18,Yes,136.46,No
AUR-03433,37,Premium,17.78,Credit Card,No,2,20.1,No,0,2,9,Yes,319.18,No
AUR-03434,60,Basic,9.06,Debit Card,Yes,1,92.1,No,1,3,10,Yes,436.98,Yes
AUR-03435,16,Basic,8.8,Debit Card,Yes,2,66.8,No,0,3,4,Yes,69.14,Yes
AUR-03436,72,Plus,11.8,PayPal,Yes,1,59.1,No,0,2,13,Yes,3641.72,No
AUR-03437,9,Basic,9.33,Credit Card,No,2,51.5,No,1,3,16,Yes,0.0,Yes
AUR-03438,7,Basic,8.55,Credit Card,Yes,4,42.0,No,1,2,5,Yes,107.04,No
AUR-03439,71,Basic,9.24,PayPal,Yes,3,27.3,No,0,3,7,No,1139.03,No
AUR-03440,7,Plus,13.99,Debit Card,Yes,2,26.7,Yes,0,5,5,Yes,187.11,No
AUR-03441,53,Basic,9.19,Debit Card,No,3,19.8,No,0,2,12,Yes,535.99,No
AUR-03442,55,Basic,9.59,PayPal,Yes,2,15.9,No,0,5,21,Yes,1103.83,No
AUR-03443,24,Basic,8.37,PayPal,Yes,4,23.9,Yes,0,2,0,Yes,89.55,Yes
AUR-03444,4,Basic,9.7,Credit Card,Yes,1,33.6,No,0,3,5,Yes,0.0,No
AUR-03445,22,Premium,15.61,PayPal,No,2,91.7,No,1,2,30,Yes,453.66,No
AUR-03446,5,Basic,8.08,Credit Card,No,3,15.4,No,3,2,7,Yes,0.0,Yes
AUR-03447,49,Plus,16.35,Gift Card,Yes,3,45.2,No,1,2,10,Yes,414.87,No
AUR-03448,64,Plus,13.15,Credit Card,Yes,3,96.7,No,1,3,43,Yes,1318.92,Yes
AUR-03449,72,Basic,8.42,Credit Card,Yes,4,75.0,No,1,4,28,Yes,570.47,No
AUR-03450,58,Premium,22.51,Credit Card,Yes,4,42.5,No,1,3,12,Yes,1525.04,No
AUR-03451,56,Plus,15.03,PayPal,Yes,3,27.8,No,3,1,7,Yes,730.54,No
AUR-03452,64,Plus,13.41,Gift Card,Yes,1,10.5,No,1,3,15,Yes,1063.87,No
AUR-03453,56,Basic,8.46,Credit Card,No,2,46.0,No,2,3,5,Yes,475.5,Yes
AUR-03454,47,Basic,7.92,Credit Card,Yes,2,62.0,No,0,1,5,Yes,611.69,Yes
AUR-03455,72,Premium,17.2,Credit Card,Yes,6,28.2,Yes,1,2,2,Yes,1905.09,No
AUR-03456,23,Premium,17.2,Credit Card,Yes,2,77.9,Yes,0,2,4,Yes,414.06,No
AUR-03457,30,Premium,19.54,PayPal,Yes,1,39.6,No,1,1,7,No,329.58,No
AUR-03458,66,Premium,20.89,Credit Card,Yes,6,50.3,Yes,1,2,12,Yes,1344.02,No
AUR-03459,22,Basic,10.01,Gift Card,Yes,1,42.6,Yes,0,2,12,Yes,235.27,No
AUR-03460,21,Premium,19.79,PayPal,Yes,4,77.4,Yes,0,2,6,No,261.74,No
AUR-03461,11,Plus,14.06,Credit Card,Yes,5,78.7,No,0,2,10,Yes,97.6,No
AUR-03462,20,Premium,16.07,Debit Card,No,6,57.0,Yes,1,1,22,Yes,345.72,No
AUR-03463,43,Basic,8.02,Gift Card,No,3,35.7,No,1,4,15,Yes,346.03,Yes
AUR-03464,64,Basic,8.29,PayPal,Yes,4,41.6,No,0,4,4,Yes,378.32,Yes
AUR-03465,9,Plus,15.45,PayPal,Yes,1,126.5,No,1,4,8,Yes,288.44,No
AUR-03466,49,Premium,18.33,Credit Card,Yes,2,99.8,No,0,4,20,Yes,1333.29,No
AUR-03467,55,Plus,13.57,Credit Card,No,2,43.9,No,2,3,4,Yes,1439.61,No
AUR-03468,65,Basic,10.25,PayPal,No,2,20.6,No,0,1,3,Yes,1362.83,No
AUR-03469,54,Basic,8.42,Credit Card,Yes,2,70.4,No,1,2,5,Yes,269.35,No
AUR-03470,11,Premium,15.0,Debit Card,Yes,4,31.9,No,2,4,7,Yes,67.97,Yes
AUR-03471,35,Plus,13.16,PayPal,Yes,3,89.3,Yes,1,1,4,Yes,313.49,No
AUR-03472,69,Plus,15.69,Credit Card,Yes,3,28.0,Yes,1,2,5,Yes,1559.73,Yes
AUR-03473,66,Plus,14.04,Credit Card,Yes,3,32.1,No,1,6,23,No,1084.48,No
AUR-03474,44,Plus,15.3,Credit Card,Yes,3,19.2,Yes,1,2,20,Yes,1293.31,No
AUR-03475,70,Plus,13.17,PayPal,Yes,1,109.8,No,1,3,1,Yes,988.07,No
AUR-03476,48,Plus,15.68,Credit Card,Yes,4,23.3,Yes,0,3,1,Yes,763.66,Yes
AUR-03477,4,Premium,19.43,Credit Card,Yes,1,67.3,Yes,0,2,15,Yes,268.71,No
AUR-03478,66,Premium,15.37,Gift Card,Yes,3,38.3,No,1,3,4,Yes,985.16,No
AUR-03479,12,Premium,16.7,Debit Card,No,4,32.4,Yes,1,6,3,Yes,91.28,No
AUR-03480,27,Plus,14.32,Debit Card,Yes,2,31.3,No,2,3,11,Yes,507.56,No
AUR-03481,17,Plus,14.51,PayPal,Yes,2,88.3,No,1,2,13,No,301.36,No
AUR-03482,52,Plus,14.15,Credit Card,No,4,165.9,No,1,2,15,Yes,1362.67,No
AUR-03483,2,Premium,17.98,Gift Card,Yes,2,83.0,No,0,3,14,Yes,0.0,Yes
AUR-03484,46,Plus,13.38,PayPal,Yes,3,12.5,No,1,2,11,Yes,1031.21,No
AUR-03485,63,Plus,13.99,Credit Card,Yes,2,67.5,No,0,2,6,Yes,761.86,No
AUR-03486,57,Plus,13.46,Credit Card,Yes,4,38.4,No,0,3,17,Yes,314.34,No
AUR-03487,22,Plus,15.14,Credit Card,No,3,39.8,Yes,5,3,16,Yes,102.09,No
AUR-03488,65,Plus,13.75,Debit Card,Yes,2,23.6,No,1,6,18,Yes,989.37,No
AUR-03489,26,Basic,8.8,Debit Card,Yes,4,48.1,No,1,1,3,Yes,115.24,Yes
AUR-03490,49,Plus,12.19,Debit Card,Yes,2,42.8,No,2,5,3,Yes,793.22,No
AUR-03491,36,Plus,11.97,Gift Card,No,1,57.1,Yes,3,3,44,Yes,430.51,No
AUR-03492,4,Basic,7.98,Debit Card,No,2,37.4,No,0,1,18,Yes,137.3,Yes
AUR-03493,0,Premium,18.7,PayPal,Yes,3,71.4,No,1,1,4,Yes,61.81,No
AUR-03494,13,Plus,11.92,Debit Card,Yes,2,44.7,No,0,3,6,Yes,228.36,Yes
AUR-03495,68,Basic,9.82,Debit Card,Yes,3,45.3,No,2,2,14,Yes,1052.07,Yes
AUR-03496,69,Premium,17.57,Credit Card,Yes,2,42.4,No,2,3,15,Yes,1498.99,No
AUR-03497,29,Plus,14.73,Debit Card,Yes,3,67.3,Yes,1,2,1,Yes,448.39,No
AUR-03498,70,Plus,12.61,Debit Card,Yes,2,33.7,No,3,1,11,Yes,1611.78,No
AUR-03499,3,Plus,14.35,Credit Card,Yes,1,57.2,No,1,3,16,Yes,117.14,Yes
AUR-03500,70,Premium,20.42,PayPal,No,4,46.0,No,0,1,5,Yes,1126.53,No
AUR-03501,16,Plus,14.15,Debit Card,Yes,2,89.0,No,3,2,1,Yes,263.05,No
AUR-03502,2,Plus,13.91,Credit Card,Yes,4,35.0,No,2,2,14,Yes,65.49,Yes
AUR-03503,55,Basic,9.84,PayPal,No,2,72.2,No,1,1,2,Yes,869.4,No
AUR-03504,27,Plus,14.52,Credit Card,Yes,2,51.5,No,1,3,21,Yes,701.71,No
AUR-03505,21,Plus,14.18,Debit Card,Yes,2,85.3,No,0,1,3,Yes,447.17,No
AUR-03506,55,Plus,11.0,Debit Card,Yes,3,45.2,No,1,2,10,Yes,443.34,No
AUR-03507,24,Plus,13.6,Credit Card,Yes,1,33.0,No,2,1,1,Yes,584.15,No
AUR-03508,54,Premium,19.15,Credit Card,Yes,1,32.8,No,1,6,9,Yes,1058.56,No
AUR-03509,14,Plus,14.5,Credit Card,Yes,2,48.7,No,1,4,8,Yes,310.22,No
AUR-03510,6,Basic,9.73,Credit Card,Yes,2,43.0,No,0,4,6,Yes,47.61,Yes
AUR-03511,23,Premium,19.02,Debit Card,Yes,2,34.3,Yes,2,4,5,Yes,556.88,No
AUR-03512,44,Plus,15.96,Credit Card,No,2,49.3,No,2,1,6,Yes,668.48,No
AUR-03513,16,Premium,16.02,Gift Card,Yes,5,6.9,Yes,2,1,5,Yes,224.05,No
AUR-03514,10,Premium,20.71,Credit Card,Yes,2,38.7,No,0,4,13,Yes,103.46,No
AUR-03515,54,Premium,16.71,Credit Card,Yes,4,43.8,No,4,1,10,Yes,1509.41,No
AUR-03516,36,Plus,16.01,PayPal,Yes,6,14.5,Yes,1,2,9,Yes,673.53,No
AUR-03517,31,Plus,12.35,Debit Card,Yes,2,22.4,No,0,3,9,Yes,461.12,Yes
AUR-03518,17,Basic,9.53,Debit Card,Yes,4,23.3,No,1,4,5,Yes,216.94,Yes
AUR-03519,1,Plus,13.57,Debit Card,Yes,2,41.6,No,1,5,11,Yes,94.37,No
AUR-03520,3,Plus,12.11,PayPal,Yes,3,37.0,No,1,4,16,Yes,111.1,No
AUR-03521,49,Plus,15.81,Credit Card,Yes,5,37.4,Yes,2,1,12,Yes,605.5,No
AUR-03522,5,Premium,20.77,Credit Card,No,3,14.6,No,0,3,16,Yes,43.89,Yes
AUR-03523,18,Basic,9.06,Gift Card,Yes,1,75.8,No,1,3,13,Yes,202.64,Yes
AUR-03524,66,Plus,15.21,Credit Card,No,3,86.9,No,3,4,11,Yes,839.33,No
AUR-03525,25,Plus,14.41,PayPal,Yes,4,17.5,No,0,2,2,No,443.19,No
AUR-03526,54,Plus,14.19,Debit Card,Yes,1,35.9,No,1,1,4,Yes,1210.4,Yes
AUR-03527,25,Basic,8.47,Debit Card,Yes,4,36.9,No,2,2,1,Yes,155.31,Yes
AUR-03528,68,Basic,8.18,PayPal,No,1,53.9,Yes,1,3,16,Yes,843.54,Yes
AUR-03529,59,Premium,21.23,Gift Card,Yes,2,32.8,No,1,3,2,Yes,1478.39,No
AUR-03530,34,Plus,15.65,Credit Card,No,2,71.8,No,0,2,4,Yes,389.41,No
AUR-03531,49,Basic,10.28,Debit Card,Yes,4,21.3,No,0,2,6,No,539.76,No
AUR-03532,30,Basic,9.75,PayPal,Yes,3,62.3,No,0,1,6,Yes,373.25,No
AUR-03533,68,Plus,15.44,Credit Card,No,1,53.0,No,4,3,7,Yes,1220.84,No
AUR-03534,26,Basic,8.3,PayPal,No,4,18.9,No,0,4,16,Yes,408.16,No
AUR-03535,61,Plus,15.38,Debit Card,No,1,34.9,No,0,3,11,Yes,1147.03,No
AUR-03536,44,Premium,18.81,Credit Card,Yes,4,20.3,No,1,1,13,Yes,757.45,No
AUR-03537,46,Basic,9.03,PayPal,No,3,113.8,Yes,0,3,3,Yes,577.77,No
AUR-03538,25,Plus,14.54,PayPal,Yes,3,39.0,No,0,2,13,Yes,409.02,No
AUR-03539,60,Basic,8.69,Credit Card,No,1,32.2,No,1,3,3,Yes,497.34,Yes
AUR-03540,54,Basic,7.86,PayPal,No,1,12.9,No,0,3,7,Yes,144.11,Yes
AUR-03541,59,Premium,19.64,Credit Card,Yes,3,51.2,Yes,1,3,5,Yes,2005.91,No
AUR-03542,58,Plus,13.57,Credit Card,Yes,2,34.5,No,3,6,5,Yes,828.78,No
AUR-03543,11,Premium,15.0,Credit Card,Yes,2,61.8,No,2,4,36,Yes,176.2,No
AUR-03544,63,Basic,9.17,PayPal,No,3,95.2,No,2,2,5,Yes,1079.11,Yes
AUR-03545,61,Basic,8.57,Credit Card,No,4,66.7,Yes,3,5,1,Yes,517.31,Yes
AUR-03546,17,Plus,14.91,Credit Card,No,6,22.5,No,2,3,15,Yes,321.97,Yes
AUR-03547,71,Plus,14.97,PayPal,No,1,32.4,No,2,5,7,Yes,1022.91,No
AUR-03548,38,Premium,17.68,Credit Card,Yes,3,17.7,No,0,2,12,Yes,771.28,Yes
AUR-03549,23,Basic,8.04,Credit Card,No,1,27.8,No,0,3,4,Yes,169.73,Yes
AUR-03550,16,Premium,19.75,Credit Card,Yes,4,74.0,No,1,3,7,Yes,369.65,No
AUR-03551,26,Premium,19.47,PayPal,Yes,5,29.1,No,2,3,8,Yes,1144.34,No
AUR-03552,2,Plus,13.76,Debit Card,Yes,3,62.2,No,1,2,8,Yes,0.0,No
AUR-03553,50,Basic,7.51,PayPal,Yes,4,31.2,No,0,3,7,Yes,530.0,Yes
AUR-03554,51,Plus,13.57,Credit Card,Yes,3,66.0,No,1,1,15,Yes,690.72,No
AUR-03555,48,Basic,7.43,Debit Card,No,4,22.2,Yes,0,2,16,Yes,456.47,No
AUR-03556,40,Premium,16.04,PayPal,Yes,3,19.5,No,2,3,3,Yes,909.07,No
AUR-03557,26,Plus,15.35,Credit Card,Yes,2,113.3,No,1,6,16,Yes,228.21,No
AUR-03558,52,Premium,17.52,Credit Card,Yes,2,23.6,Yes,0,2,4,Yes,656.07,No
AUR-03559,63,Plus,15.99,Credit Card,No,3,75.0,No,0,4,12,Yes,921.41,No
AUR-03560,6,Plus,13.09,Credit Card,Yes,2,56.5,No,0,3,1,Yes,39.19,No
AUR-03561,27,Plus,13.67,Credit Card,Yes,2,27.1,No,0,3,15,Yes,232.03,No
AUR-03562,72,Plus,14.41,Gift Card,Yes,1,27.3,No,0,4,11,Yes,1328.27,No
AUR-03563,62,Premium,15.0,Debit Card,Yes,1,35.7,No,0,2,4,Yes,937.15,No
AUR-03564,72,Basic,8.62,Debit Card,Yes,3,75.9,Yes,1,3,8,Yes,833.82,No
AUR-03565,13,Premium,18.65,Credit Card,Yes,3,32.0,Yes,0,3,7,No,265.25,No
AUR-03566,33,Premium,15.0,Debit Card,Yes,2,62.0,Yes,1,4,9,Yes,533.03,No
AUR-03567,9,Premium,19.8,Debit Card,Yes,4,52.6,No,1,4,9,Yes,89.3,No
AUR-03568,63,Plus,14.57,PayPal,Yes,3,53.6,No,2,6,7,Yes,782.48,No
AUR-03569,37,Premium,19.88,Credit Card,Yes,5,115.4,Yes,2,4,23,Yes,770.61,No
AUR-03570,17,Basic,8.9,PayPal,Yes,2,59.2,No,0,2,5,Yes,189.09,No
AUR-03571,6,Plus,13.36,Credit Card,Yes,2,53.1,No,0,4,11,Yes,170.44,Yes
AUR-03572,53,Basic,8.11,Debit Card,Yes,3,12.9,Yes,1,4,10,Yes,218.17,No
AUR-03573,59,Basic,9.64,PayPal,Yes,1,86.8,No,1,3,6,Yes,308.4,Yes
AUR-03574,64,Plus,16.25,Debit Card,Yes,4,66.9,No,0,3,21,Yes,1449.69,No
AUR-03575,70,Basic,8.92,PayPal,Yes,3,52.0,No,1,6,3,Yes,1015.28,No
AUR-03576,59,Plus,14.5,PayPal,Yes,2,35.5,No,1,3,13,No,1753.53,No
AUR-03577,57,Premium,17.23,PayPal,Yes,3,13.4,No,4,3,11,Yes,821.72,No
AUR-03578,59,Basic,9.57,Credit Card,Yes,3,58.4,No,2,6,11,Yes,543.82,No
AUR-03579,72,Plus,14.63,Credit Card,Yes,1,43.4,No,1,2,8,Yes,1276.28,No
AUR-03580,33,Basic,8.81,Debit Card,Yes,4,110.6,No,0,2,16,Yes,667.72,No
AUR-03581,55,Plus,16.1,Gift Card,Yes,1,62.2,Yes,0,4,2,Yes,524.66,No
AUR-03582,59,Premium,18.82,Debit Card,No,3,46.7,No,1,3,4,Yes,1308.55,No
AUR-03583,8,Plus,13.45,Credit Card,Yes,1,129.6,No,1,3,11,Yes,285.83,No
AUR-03584,50,Plus,13.88,Debit Card,Yes,2,43.2,No,0,1,4,Yes,610.67,No
AUR-03585,24,Premium,17.64,Credit Card,Yes,3,105.3,No,0,1,4,Yes,482.31,No
AUR-03586,9,Premium,18.38,Credit Card,No,1,11.3,Yes,0,4,19,Yes,222.61,No
AUR-03587,12,Plus,12.49,Credit Card,Yes,3,143.8,No,0,4,20,Yes,262.59,No
AUR-03588,8,Plus,13.78,Credit Card,Yes,3,75.6,No,0,3,11,Yes,91.18,Yes
AUR-03589,65,Plus,12.2,PayPal,No,3,25.2,No,2,2,4,Yes,809.23,No
AUR-03590,56,Basic,8.2,Credit Card,Yes,2,121.9,No,2,2,5,Yes,513.93,Yes
AUR-03591,7,Premium,16.15,Credit Card,Yes,2,9.1,Yes,2,5,9,Yes,132.04,No
AUR-03592,45,Basic,9.1,Debit Card,Yes,5,19.9,No,0,1,7,No,572.96,Yes
AUR-03593,48,Premium,18.99,Credit Card,Yes,2,57.3,No,0,6,13,Yes,943.78,No
AUR-03594,37,Basic,7.73,Credit Card,No,4,87.2,No,2,5,3,Yes,289.93,Yes
AUR-03595,44,Basic,9.53,Credit Card,Yes,2,52.4,No,3,3,3,Yes,694.0,No
AUR-03596,66,Premium,15.36,Credit Card,Yes,2,14.1,No,2,5,7,Yes,1007.63,No
AUR-03597,37,Premium,15.06,Debit Card,Yes,2,26.9,Yes,1,4,20,Yes,201.18,No
AUR-03598,48,Premium,17.79,Credit Card,No,6,31.6,No,1,2,11,Yes,1918.27,No
AUR-03599,41,Premium,17.65,Credit Card,Yes,2,55.8,Yes,1,5,9,No,1482.07,No
AUR-03600,28,Plus,14.89,Credit Card,Yes,4,40.4,Yes,0,1,9,Yes,640.01,Yes
AUR-03601,65,Basic,8.05,Credit Card,No,4,83.3,Yes,1,2,19,Yes,632.98,Yes
AUR-03602,30,Basic,9.91,Credit Card,Yes,3,13.4,No,1,1,27,No,245.51,Yes
AUR-03603,58,Plus,14.49,Credit Card,No,3,62.4,No,2,4,3,No,488.98,No
AUR-03604,44,Basic,8.65,Credit Card,Yes,2,20.0,No,1,1,10,Yes,184.04,Yes
AUR-03605,50,Premium,18.43,Credit Card,Yes,3,96.1,Yes,0,3,10,No,2769.57,No
AUR-03606,55,Basic,10.05,PayPal,No,4,62.8,Yes,0,1,5,Yes,443.37,No
AUR-03607,53,Basic,7.87,Credit Card,No,4,40.4,No,1,5,4,Yes,432.25,Yes
AUR-03608,41,Basic,8.31,Credit Card,Yes,1,34.7,No,1,1,1,Yes,473.48,Yes
AUR-03609,44,Basic,9.37,Debit Card,Yes,2,54.3,No,3,3,8,Yes,599.3,Yes
AUR-03610,37,Basic,10.16,Credit Card,No,4,81.9,Yes,0,4,26,Yes,470.07,Yes
AUR-03611,24,Plus,13.66,PayPal,Yes,2,52.8,No,1,2,16,Yes,209.9,No
AUR-03612,53,Basic,10.66,Credit Card,Yes,3,40.2,No,1,4,8,Yes,452.35,No
AUR-03613,64,Plus,13.87,Debit Card,Yes,4,23.6,No,1,2,11,Yes,1389.68,No
AUR-03614,51,Premium,16.95,PayPal,No,2,39.2,No,1,2,8,No,1147.45,No
AUR-03615,56,Plus,14.9,Credit Card,Yes,2,82.2,No,0,1,8,Yes,1193.99,Yes
AUR-03616,60,Plus,12.63,Credit Card,No,2,68.4,Yes,0,3,16,No,432.29,No
AUR-03617,26,Basic,9.03,Debit Card,Yes,2,88.5,No,2,1,9,No,380.56,No
AUR-03618,4,Basic,10.83,Gift Card,No,2,22.7,Yes,2,2,3,Yes,53.81,No
AUR-03619,24,Basic,8.7,Credit Card,Yes,1,14.0,No,1,1,3,Yes,246.72,Yes
AUR-03620,55,Premium,21.01,Debit Card,Yes,3,64.9,No,1,3,6,Yes,2778.61,No
AUR-03621,59,Plus,14.24,Credit Card,Yes,3,16.7,No,0,2,11,No,382.17,Yes
AUR-03622,37,Basic,10.09,Debit Card,Yes,6,88.4,No,0,3,3,Yes,409.71,Yes
AUR-03623,56,Plus,14.83,Credit Card,Yes,1,66.1,No,0,2,1,Yes,1490.75,No
AUR-03624,5,Premium,18.25,Debit Card,Yes,2,51.9,Yes,1,4,6,No,258.68,No
AUR-03625,47,Plus,11.85,Credit Card,Yes,2,20.7,No,1,2,12,Yes,277.66,No
AUR-03626,49,Plus,14.81,Debit Card,Yes,5,43.5,No,0,3,17,No,1375.77,No
AUR-03627,37,Premium,18.36,Credit Card,Yes,1,39.2,Yes,0,4,4,Yes,320.6,No
AUR-03628,52,Plus,11.98,Debit Card,Yes,4,53.2,Yes,0,2,7,No,372.73,No
AUR-03629,35,Plus,13.85,PayPal,Yes,1,103.7,No,2,1,3,No,790.32,No
AUR-03630,38,Basic,8.05,PayPal,Yes,4,23.0,No,0,3,5,Yes,179.95,Yes
AUR-03631,44,Basic,9.41,Gift Card,Yes,1,35.5,No,0,1,1,Yes,311.38,Yes
AUR-03632,57,Premium,18.31,Debit Card,Yes,2,40.9,Yes,4,2,2,No,783.39,No
AUR-03633,18,Plus,12.59,Debit Card,No,5,91.5,No,2,2,2,Yes,263.37,No
AUR-03634,21,Plus,15.71,Credit Card,No,4,46.2,No,2,3,17,Yes,616.96,Yes
AUR-03635,30,Plus,12.6,PayPal,Yes,3,62.6,No,0,5,3,Yes,142.21,No
AUR-03636,14,Basic,6.65,Debit Card,Yes,3,95.7,No,0,3,14,Yes,217.08,Yes
AUR-03637,24,Premium,19.59,Credit Card,Yes,3,51.8,Yes,1,3,2,No,339.98,No
AUR-03638,25,Basic,7.87,Credit Card,No,1,35.8,No,0,6,7,Yes,595.2,Yes
AUR-03639,22,Premium,18.91,PayPal,Yes,3,85.0,Yes,0,2,10,Yes,359.3,No
AUR-03640,29,Plus,12.01,PayPal,No,5,101.6,No,1,2,11,Yes,490.22,No
AUR-03641,36,Basic,9.46,PayPal,No,2,59.8,No,1,5,1,Yes,458.99,No
AUR-03642,50,Basic,7.68,Debit Card,Yes,4,28.7,No,0,1,11,No,501.53,Yes
AUR-03643,22,Premium,18.7,Credit Card,Yes,2,33.6,Yes,1,1,13,Yes,399.61,No
AUR-03644,61,Basic,9.42,PayPal,Yes,4,101.1,Yes,0,2,3,Yes,317.06,No
AUR-03645,34,Basic,9.9,Debit Card,Yes,2,66.0,No,1,1,12,Yes,662.23,Yes
AUR-03646,52,Plus,14.15,Debit Card,Yes,2,37.2,No,0,1,25,Yes,582.85,No
AUR-03647,8,Basic,8.49,Debit Card,Yes,2,12.5,Yes,4,3,12,Yes,162.55,No
AUR-03648,12,Plus,13.49,Debit Card,Yes,3,66.8,No,3,1,0,Yes,193.74,No
AUR-03649,33,Basic,8.02,PayPal,No,3,60.0,No,0,3,11,No,419.34,No
AUR-03650,26,Premium,19.17,Debit Card,Yes,2,66.1,No,1,2,2,Yes,1525.76,No
AUR-03651,36,Basic,8.52,PayPal,Yes,1,26.0,No,0,2,10,Yes,178.0,No
AUR-03652,11,Basic,8.02,PayPal,No,3,35.9,No,0,4,12,No,114.76,Yes
AUR-03653,34,Basic,8.89,Credit Card,Yes,2,78.9,No,0,3,10,Yes,562.66,Yes
AUR-03654,50,Basic,9.09,Credit Card,Yes,1,6.7,No,2,1,15,Yes,856.81,Yes
AUR-03655,53,Basic,8.68,Debit Card,Yes,6,35.7,No,2,4,4,Yes,401.17,Yes
AUR-03656,18,Basic,10.66,Debit Card,Yes,4,15.7,No,2,2,13,Yes,240.46,No
AUR-03657,25,Basic,8.27,Debit Card,Yes,2,23.9,No,1,2,6,No,417.38,No
AUR-03658,38,Plus,12.18,PayPal,No,3,72.4,No,1,3,12,Yes,252.63,No
AUR-03659,37,Premium,15.07,Credit Card,Yes,4,39.9,Yes,3,1,3,No,933.04,No
AUR-03660,57,Basic,10.38,Credit Card,Yes,3,21.0,No,0,3,4,Yes,392.4,Yes
AUR-03661,28,Basic,7.95,PayPal,No,1,57.2,Yes,2,3,14,Yes,426.06,No
AUR-03662,48,Premium,15.13,PayPal,Yes,3,30.2,No,2,2,7,Yes,844.98,No
