member_id,tenure_months,membership_tier,monthly_dues,visit_frequency_per_month,personal_training_addon,group_classes_per_month,has_locker_rental,referred_by_member,payment_method,avg_session_minutes,app_engagement_score,has_nutrition_plan,membership_value_estimate,cancelled
PAL-02615,17,Core,38.03,2.1,No,3,Yes,No,Debit Card,56.7,38,No,508.69,No
PAL-02616,42,Core,47.42,1.4,No,3,Yes,No,Credit Card,73.4,54,No,1854.21,Yes
PAL-02617,37,Basic,25.61,5.4,No,3,No,No,Debit Card,41.9,37,No,1220.67,No
PAL-02618,19,Core,46.38,5.3,Yes,4,Yes,No,Credit Card,38.1,45,No,1198.95,Yes
PAL-02619,22,Core,48.57,4.6,No,2,No,No,Credit Card,35.0,62,No,610.27,No
PAL-02620,55,Basic,24.45,10.0,No,3,Yes,No,Credit Card,39.3,3,No,2568.57,No
PAL-02621,24,Core,43.36,9.8,No,1,Yes,Yes,Credit Card,70.0,37,No,718.19,No
PAL-02622,50,Core,44.61,12.1,No,4,No,No,Credit Card,37.8,15,No,1979.1,Yes
PAL-02623,26,Core,48.56,2.5,No,3,Yes,No,Debit Card,55.6,71,No,1179.97,No
PAL-02624,24,Core,45.89,5.7,Yes,2,No,No,Credit Card,55.4,66,No,1084.65,No
PAL-02625,36,Basic,23.57,8.8,No,2,No,No,Debit Card,35.6,19,No,837.7,No
PAL-02626,2,Basic,22.68,2.5,Yes,3,No,No,Bank Draft,59.2,30,No,189.3,No
PAL-02627,20,Basic,25.97,1.7,No,0,No,No,Credit Card,64.6,81,No,530.61,Yes
PAL-02628,57,Core,48.61,7.2,No,3,No,No,Credit Card,44.1,45,Yes,2367.84,No
PAL-02629,48,Core,48.32,9.5,No,3,No,No,Debit Card,49.1,37,No,4416.81,Yes
PAL-02630,58,Basic,23.81,9.1,No,4,No,No,Credit Card,46.5,29,No,1265.34,No
PAL-02631,51,Core,45.17,3.6,No,2,Yes,No,Credit Card,35.3,64,Yes,4676.39,No
PAL-02632,29,Core,45.37,4.8,Yes,5,No,No,Credit Card,57.6,23,No,1511.31,Yes
PAL-02633,55,Basic,26.68,5.9,No,2,No,No,Debit Card,51.2,81,No,1296.49,No
PAL-02634,0,Basic,29.7,5.6,No,2,No,Yes,Credit Card,54.7,1,Yes,52.5,Yes
PAL-02635,14,Basic,21.63,9.4,No,2,No,No,Credit Card,21.3,59,No,690.36,No
PAL-02636,44,Core,44.72,4.2,Yes,4,Yes,No,Debit Card,56.7,70,No,1636.15,Yes
PAL-02637,11,Elite,74.89,7.8,No,5,No,No,Credit Card,69.8,4,Yes,894.19,No
PAL-02638,17,Basic,24.25,4.2,No,2,No,No,Debit Card,43.4,92,No,483.41,No
PAL-02639,13,Elite,76.83,15.6,No,3,Yes,Yes,Credit Card,39.4,25,No,979.1,No
PAL-02640,45,Basic,20.19,2.5,No,2,No,No,Credit Card,61.9,23,No,829.59,Yes
PAL-02641,48,Elite,76.31,0.4,Yes,1,No,Yes,Bank Draft,34.4,31,No,3180.2,No
PAL-02642,1,Elite,93.72,1.4,No,2,No,No,Debit Card,17.3,18,No,166.43,Yes
PAL-02643,12,Core,45.38,1.1,No,2,No,No,Debit Card,54.1,44,No,1063.1,No
PAL-02644,37,Basic,24.26,6.5,Yes,1,No,No,Credit Card,43.4,93,Yes,764.38,Yes
PAL-02645,55,Basic,30.65,5.0,No,1,No,No,Credit Card,60.7,79,No,1517.79,No
PAL-02646,57,Basic,26.77,6.0,No,1,No,No,Debit Card,52.7,75,No,1203.1,No
PAL-02647,49,Basic,22.98,7.2,No,2,No,Yes,Debit Card,61.0,39,No,2292.13,No
PAL-02648,31,Core,42.8,2.9,Yes,3,No,No,Credit Card,53.7,26,No,1188.25,No
PAL-02649,3,Core,46.35,3.9,Yes,6,No,No,Credit Card,63.6,69,No,279.8,No
PAL-02650,57,Core,45.73,7.8,No,4,No,No,Debit Card,95.8,80,No,4298.38,No
PAL-02651,45,Basic,26.37,8.4,Yes,1,Yes,Yes,Credit Card,46.0,87,No,644.63,No
PAL-02652,44,Basic,21.6,9.2,No,1,No,Yes,Debit Card,49.2,14,No,917.1,No
PAL-02653,52,Elite,76.87,9.2,Yes,7,No,Yes,Credit Card,36.2,81,Yes,1998.95,No
PAL-02654,36,Core,42.58,2.2,No,2,Yes,No,Bank Draft,48.3,22,Yes,3062.88,Yes
PAL-02655,44,Elite,69.32,16.7,No,2,No,No,Debit Card,51.9,86,No,1334.92,No
PAL-02656,51,Core,46.54,7.6,No,4,No,No,Debit Card,46.2,82,No,843.98,No
PAL-02657,49,Basic,21.6,4.1,Yes,2,No,No,Credit Card,53.1,56,Yes,2310.85,Yes
PAL-02658,56,Core,49.92,11.4,Yes,0,No,No,Bank Draft,53.6,23,No,2246.46,No
PAL-02659,11,Elite,80.13,5.0,No,2,No,No,Debit Card,55.2,13,No,475.85,No
PAL-02660,52,Core,45.02,13.3,Yes,2,No,Yes,Credit Card,46.0,3,No,1303.73,No
PAL-02661,30,Basic,26.95,4.1,No,1,Yes,No,Debit Card,29.4,14,No,998.42,No
PAL-02662,56,Core,45.27,5.5,Yes,1,No,Yes,Debit Card,61.4,1,Yes,3037.53,No
PAL-02663,59,Core,45.73,3.0,No,2,No,No,Bank Draft,47.3,15,Yes,3582.77,No
PAL-02664,3,Elite,76.94,5.5,No,3,No,No,Credit Card,62.6,28,No,202.39,Yes
PAL-02665,53,Core,37.37,3.6,No,3,No,No,Credit Card,46.5,35,No,4926.49,Yes
PAL-02666,12,Elite,94.86,4.7,Yes,2,Yes,Yes,Debit Card,32.2,62,No,1179.27,No
PAL-02667,54,Basic,24.05,14.0,No,1,No,Yes,Bank Draft,47.4,14,No,1177.8,No
PAL-02668,16,Core,43.53,5.9,No,2,No,No,Bank Draft,25.3,97,No,411.67,No
PAL-02669,41,Core,54.25,14.2,Yes,3,No,Yes,Credit Card,38.3,91,No,1158.9,No
PAL-02670,58,Basic,24.32,5.0,No,1,Yes,No,Credit Card,47.5,80,No,3666.95,Yes
PAL-02671,5,Elite,82.37,17.4,Yes,3,No,No,Credit Card,34.6,71,No,227.4,No
PAL-02672,55,Basic,24.84,7.6,No,1,No,No,Credit Card,48.6,82,No,737.26,No
PAL-02673,49,Core,45.16,2.5,No,2,Yes,No,Bank Draft,38.4,19,No,2301.56,No
PAL-02674,49,Basic,24.22,4.9,No,1,No,No,Bank Draft,59.7,58,No,2462.78,No
PAL-02675,55,Basic,28.9,6.8,No,3,No,No,Debit Card,23.7,53,No,1089.39,No
PAL-02676,48,Basic,20.61,5.2,No,1,No,No,Debit Card,55.4,16,No,968.12,No
PAL-02677,16,Basic,22.58,4.0,No,5,No,Yes,Debit Card,49.9,47,No,506.33,No
PAL-02678,27,Basic,25.67,6.9,No,2,No,No,Bank Draft,41.7,56,No,669.98,No
PAL-02679,34,Core,41.4,7.3,No,0,No,No,Credit Card,49.2,12,No,2533.59,Yes
PAL-02680,6,Core,44.84,9.5,No,4,No,Yes,Credit Card,56.9,19,Yes,416.38,No
PAL-02681,51,Core,42.73,11.5,No,0,No,No,Credit Card,18.1,43,No,6460.75,No
PAL-02682,40,Elite,87.16,9.3,Yes,2,No,No,Debit Card,60.2,66,No,4669.68,No
PAL-02683,56,Basic,21.49,4.3,No,3,No,No,Bank Draft,74.2,67,No,1394.02,Yes
PAL-02684,31,Basic,22.7,12.3,No,3,Yes,No,Credit Card,32.6,57,Yes,437.5,No
PAL-02685,1,Basic,27.57,3.6,Yes,2,No,No,Credit Card,76.7,51,No,19.62,Yes
PAL-02686,24,Core,45.67,10.2,No,4,No,No,Debit Card,64.5,43,No,746.24,No
PAL-02687,12,Core,45.72,6.1,Yes,3,No,No,Credit Card,41.3,59,No,600.11,Yes
PAL-02688,22,Basic,22.46,3.4,No,2,No,Yes,Credit Card,53.4,66,Yes,513.3,No
PAL-02689,35,Core,44.74,3.0,No,3,Yes,No,Credit Card,43.5,22,Yes,2041.54,No
PAL-02690,9,Basic,27.44,7.1,Yes,1,No,No,Credit Card,53.9,73,No,311.69,Yes
PAL-02691,37,Core,48.56,2.5,No,4,Yes,No,Bank Draft,75.5,76,No,1112.79,No
PAL-02692,24,Elite,80.23,6.9,Yes,0,No,No,Credit Card,59.5,3,No,1231.5,No
PAL-02693,49,Elite,81.53,8.1,Yes,6,No,No,Credit Card,47.6,80,No,2354.48,No
PAL-02694,56,Basic,20.96,14.6,No,2,No,No,Bank Draft,57.4,95,Yes,1466.72,No
PAL-02695,21,Basic,31.15,3.2,No,1,No,No,Debit Card,32.3,45,No,620.84,Yes
PAL-02696,12,Core,40.15,6.4,Yes,2,No,No,Credit Card,74.2,22,No,536.77,No
PAL-02697,1,Core,46.31,11.3,Yes,1,No,No,Bank Draft,48.8,54,No,56.39,No
PAL-02698,36,Core,49.17,3.5,No,1,No,No,Debit Card,48.6,28,No,1342.81,No
PAL-02699,26,Core,43.88,8.2,Yes,1,No,No,Debit Card,55.0,56,No,2086.41,No
PAL-02700,38,Basic,27.03,10.1,No,1,No,Yes,Debit Card,45.1,75,No,840.24,No
PAL-02701,16,Basic,27.1,5.9,No,4,Yes,No,Credit Card,40.1,22,No,930.89,No
PAL-02702,23,Elite,75.72,6.9,No,1,No,No,Bank Draft,56.6,42,Yes,2380.82,No
PAL-02703,56,Basic,23.83,5.5,No,2,No,No,Debit Card,47.1,83,No,1129.28,No
PAL-02704,16,Core,48.24,11.9,No,3,No,No,Credit Card,35.8,69,Yes,1302.18,No
PAL-02705,34,Basic,25.02,15.0,No,4,No,No,Credit Card,65.8,75,No,1042.44,No
PAL-02706,9,Basic,33.08,5.3,No,3,No,No,Credit Card,17.4,67,No,159.69,No
PAL-02707,5,Core,44.07,3.7,No,2,No,No,Credit Card,35.1,21,No,148.02,No
PAL-02708,25,Core,40.62,7.8,Yes,3,No,No,Debit Card,63.1,60,No,1041.5,No
PAL-02709,5,Basic,21.71,4.5,No,3,No,No,Credit Card,47.9,87,No,87.95,Yes
PAL-02710,30,Elite,79.59,6.0,Yes,3,No,No,Credit Card,69.1,61,No,1889.09,No
PAL-02711,8,Elite,72.77,15.3,No,2,Yes,No,Debit Card,67.9,20,Yes,309.19,No
PAL-02712,2,Basic,23.3,4.5,No,2,No,No,Credit Card,65.3,0,No,106.29,Yes
PAL-02713,37,Core,37.38,2.1,No,2,Yes,No,Debit Card,73.1,49,No,1214.0,No
PAL-02714,56,Basic,24.0,5.9,Yes,5,No,No,Debit Card,48.5,97,No,1157.08,No
PAL-02715,60,Basic,25.51,2.7,No,1,No,No,Debit Card,50.2,35,No,2046.7,Yes
PAL-02716,0,Basic,27.05,4.4,No,4,Yes,Yes,Credit Card,52.5,16,No,0.0,Yes
PAL-02717,37,Basic,26.48,1.9,No,2,Yes,No,Credit Card,66.1,66,No,805.87,No
PAL-02718,2,Core,42.77,15.2,Yes,1,No,No,Credit Card,44.1,49,No,189.07,No
PAL-02719,38,Basic,21.76,12.9,No,1,No,Yes,Credit Card,64.7,19,No,1325.19,Yes
PAL-02720,40,Basic,27.3,13.0,No,4,No,No,Credit Card,53.1,66,Yes,1387.59,Yes
PAL-02721,8,Basic,27.28,9.3,No,0,Yes,No,Credit Card,66.1,80,No,206.85,No
PAL-02722,48,Core,43.73,10.0,No,2,Yes,No,Credit Card,64.7,13,No,2550.21,No
PAL-02723,53,Elite,76.48,3.3,Yes,2,Yes,No,Credit Card,50.0,99,No,4758.06,No
PAL-02724,27,Basic,25.21,2.8,No,2,No,No,Credit Card,75.0,48,No,544.91,Yes
PAL-02725,32,Basic,23.11,5.9,No,7,No,No,Debit Card,65.1,97,No,1045.71,No
PAL-02726,19,Basic,25.85,3.2,No,2,No,Yes,Credit Card,26.9,0,No,500.51,No
PAL-02727,59,Elite,82.51,5.6,No,5,No,No,Credit Card,23.0,55,No,4815.06,No
PAL-02728,43,Elite,83.07,4.6,Yes,1,No,Yes,Bank Draft,37.8,8,No,3212.09,No
PAL-02729,27,Basic,24.15,1.3,No,1,No,No,Credit Card,51.6,57,No,819.69,Yes
PAL-02730,53,Basic,24.85,13.4,No,2,No,No,Credit Card,67.9,41,No,1195.86,Yes
PAL-02731,50,Core,53.76,4.3,No,2,Yes,Yes,Debit Card,47.2,30,No,5073.3,No
PAL-02732,19,Basic,25.05,5.6,No,1,No,No,Debit Card,47.4,87,No,294.85,No
PAL-02733,60,Basic,22.37,4.1,No,4,No,No,Credit Card,56.0,6,Yes,1395.44,Yes
PAL-02734,37,Basic,25.1,9.8,Yes,1,No,Yes,Credit Card,72.7,80,No,2628.01,No
PAL-02735,2,Core,45.17,1.5,Yes,2,No,No,Credit Card,57.2,48,No,121.93,No
PAL-02736,54,Core,42.73,7.8,No,1,No,No,Debit Card,48.5,13,No,1261.78,Yes
PAL-02737,17,Basic,28.2,0.7,No,3,No,No,Bank Draft,36.3,44,No,628.07,Yes
PAL-02738,40,Core,47.11,24.2,No,1,No,No,Credit Card,34.2,78,No,1112.22,No
PAL-02739,48,Core,43.43,15.1,Yes,3,No,No,Bank Draft,31.1,36,No,4371.49,No
PAL-02740,4,Elite,81.74,3.4,Yes,1,Yes,Yes,Debit Card,58.9,0,No,323.82,No
PAL-02741,50,Elite,75.1,2.4,No,1,No,No,Bank Draft,56.5,86,No,3512.09,No
PAL-02742,9,Basic,27.03,16.8,No,3,No,No,Debit Card,60.3,10,No,209.15,No
PAL-02743,11,Basic,24.42,10.1,No,0,No,No,Debit Card,64.4,0,No,284.65,No
PAL-02744,49,Elite,97.72,4.3,Yes,0,Yes,No,Debit Card,54.4,76,No,4538.55,No
PAL-02745,31,Core,49.12,5.5,Yes,1,No,No,Credit Card,38.7,91,No,1268.49,No
PAL-02746,29,Basic,24.26,2.1,No,3,No,No,Debit Card,42.7,89,No,710.18,No
PAL-02747,33,Core,51.16,3.5,No,2,Yes,No,Debit Card,53.6,79,No,1978.45,Yes
PAL-02748,14,Core,45.64,6.4,No,1,No,No,Debit Card,46.5,42,No,641.65,No
PAL-02749,60,Core,37.87,1.8,Yes,1,No,Yes,Debit Card,26.3,28,Yes,8900.05,No
PAL-02750,5,Elite,79.25,2.6,Yes,0,Yes,Yes,Credit Card,42.0,20,No,457.42,Yes
PAL-02751,11,Basic,30.27,3.7,No,1,No,Yes,Bank Draft,71.7,90,No,498.78,Yes
PAL-02752,4,Core,44.59,1.7,Yes,2,No,No,Bank Draft,55.1,16,Yes,225.51,No
PAL-02753,2,Core,44.34,15.8,No,3,No,No,Credit Card,53.6,78,No,7.19,No
PAL-02754,31,Basic,22.39,11.1,No,3,No,No,Credit Card,40.7,28,No,594.13,No
PAL-02755,6,Core,51.54,2.4,No,4,No,Yes,Credit Card,31.9,29,Yes,808.14,Yes
PAL-02756,44,Core,46.78,4.0,Yes,4,No,No,Credit Card,52.9,26,No,2535.52,No
PAL-02757,59,Basic,26.93,13.6,No,1,No,No,Credit Card,57.2,82,No,1263.56,No
PAL-02758,25,Elite,81.93,2.1,Yes,3,Yes,No,Credit Card,31.8,99,No,1009.69,No
PAL-02759,10,Elite,90.09,8.2,No,2,Yes,Yes,Debit Card,63.9,57,No,1218.37,No
PAL-02760,24,Basic,28.65,12.1,No,3,No,No,Credit Card,45.2,53,No,902.28,No
PAL-02761,24,Basic,21.7,3.4,Yes,4,No,No,Debit Card,56.9,38,No,967.7,Yes
PAL-02762,0,Core,43.43,11.2,No,2,Yes,No,Credit Card,52.6,38,No,13.7,No
PAL-02763,43,Elite,72.54,4.7,Yes,2,Yes,No,Debit Card,50.7,13,No,3766.36,No
PAL-02764,22,Basic,24.49,8.0,No,2,Yes,No,Credit Card,89.1,76,No,784.56,Yes
PAL-02765,46,Elite,78.56,5.3,Yes,2,No,No,Credit Card,59.8,54,Yes,2399.21,No
PAL-02766,11,Elite,94.68,1.4,No,3,Yes,No,Debit Card,52.4,78,No,1819.09,No
PAL-02767,1,Elite,83.65,5.2,Yes,2,No,No,Credit Card,60.9,46,No,52.44,No
PAL-02768,24,Core,50.58,1.4,No,4,No,Yes,Debit Card,46.4,17,No,1570.13,No
PAL-02769,30,Elite,86.35,14.7,Yes,0,No,No,Credit Card,63.3,30,No,2137.67,No
PAL-02770,2,Basic,28.33,2.4,No,3,No,No,Credit Card,55.8,42,No,203.91,Yes
PAL-02771,33,Elite,77.01,6.0,No,3,Yes,No,Credit Card,50.0,81,No,3719.56,No
PAL-02772,33,Core,44.52,9.7,No,0,Yes,No,Credit Card,48.0,39,No,2752.4,No
PAL-02773,59,Basic,22.81,8.8,No,5,No,No,Credit Card,49.8,42,Yes,1581.16,No
PAL-02774,35,Elite,76.71,3.5,Yes,3,No,No,Debit Card,52.1,12,No,2495.4,No
PAL-02775,9,Core,44.48,3.8,No,1,No,No,Bank Draft,68.9,24,No,202.55,Yes
PAL-02776,51,Core,42.99,9.5,No,4,Yes,Yes,Credit Card,58.0,13,No,1202.59,No
PAL-02777,57,Basic,25.44,5.2,Yes,3,No,No,Credit Card,22.6,43,No,1118.6,No
PAL-02778,10,Core,49.63,13.4,Yes,2,Yes,Yes,Credit Card,75.2,97,No,683.45,No
PAL-02779,20,Basic,20.81,5.4,No,2,Yes,No,Debit Card,59.7,43,Yes,446.4,No
PAL-02780,37,Core,42.84,3.7,No,2,Yes,No,Credit Card,87.1,16,No,1347.53,Yes
PAL-02781,2,Core,47.59,13.1,No,2,No,Yes,Debit Card,51.2,89,No,36.2,No
PAL-02782,51,Core,46.59,2.2,No,6,No,No,Debit Card,68.2,64,No,3984.53,No
PAL-02783,44,Elite,71.37,4.7,Yes,2,No,No,Bank Draft,62.7,81,No,4215.8,No
PAL-02784,55,Basic,23.79,6.2,Yes,3,Yes,Yes,Credit Card,54.7,67,Yes,1630.52,Yes
PAL-02785,46,Core,45.26,6.3,Yes,6,Yes,Yes,Credit Card,70.7,69,Yes,1375.34,No
PAL-02786,10,Core,48.64,7.6,No,1,No,No,Credit Card,49.5,46,No,408.81,No
PAL-02787,43,Core,51.16,6.6,Yes,0,No,No,Credit Card,53.9,96,No,4380.5,No
PAL-02788,38,Core,40.06,6.3,No,0,Yes,No,Debit Card,36.8,29,No,1813.55,No
PAL-02789,16,Basic,29.19,3.5,No,3,Yes,No,Credit Card,49.0,47,No,367.57,Yes
PAL-02790,9,Basic,21.27,8.6,No,4,No,No,Bank Draft,39.5,89,No,229.25,No
PAL-02791,55,Basic,20.1,5.2,No,1,No,No,Credit Card,52.7,1,No,1604.93,Yes
PAL-02792,11,Basic,24.88,9.7,No,3,No,Yes,Bank Draft,60.7,34,No,181.67,Yes
PAL-02793,9,Core,44.34,8.5,No,1,No,No,Credit Card,57.6,64,No,460.4,No
PAL-02794,43,Core,44.02,15.9,No,3,Yes,Yes,Credit Card,55.1,17,No,5455.53,No
PAL-02795,47,Basic,26.59,21.3,No,3,No,Yes,Debit Card,62.3,51,No,617.23,No
PAL-02796,51,Basic,23.53,9.8,No,2,No,Yes,Bank Draft,86.3,79,No,593.09,No
PAL-02797,31,Core,45.42,5.3,No,2,Yes,Yes,Debit Card,45.8,87,No,985.73,No
PAL-02798,22,Basic,24.07,2.0,No,0,No,No,Credit Card,86.1,64,No,336.86,Yes
PAL-02799,43,Basic,27.22,5.2,Yes,0,No,No,Credit Card,32.5,37,No,1429.65,No
PAL-02800,48,Basic,28.67,3.6,No,5,No,No,Credit Card,19.4,18,No,1710.22,No
PAL-02801,9,Basic,26.55,3.9,No,3,Yes,No,Bank Draft,69.1,18,No,339.3,No
PAL-02802,41,Elite,96.0,6.7,No,2,No,No,Credit Card,53.2,74,Yes,3641.04,No
PAL-02803,12,Basic,27.84,4.5,No,1,No,No,Bank Draft,30.4,67,No,282.56,No
PAL-02804,21,Basic,24.9,3.5,No,1,No,No,Credit Card,52.7,17,No,404.91,Yes
PAL-02805,55,Basic,23.12,2.7,No,3,No,Yes,Credit Card,46.3,84,No,1045.37,No
PAL-02806,17,Elite,76.4,2.2,No,5,No,No,Debit Card,57.7,39,Yes,1376.71,No
PAL-02807,44,Elite,69.19,8.7,No,3,Yes,No,Credit Card,48.5,83,No,5240.86,No
PAL-02808,44,Core,42.67,2.6,No,2,No,No,Credit Card,70.2,97,Yes,2304.83,No
PAL-02809,13,Core,40.88,8.5,No,0,No,No,Debit Card,54.4,83,No,390.0,No
PAL-02810,51,Elite,89.4,5.8,No,3,No,No,Credit Card,56.0,10,Yes,4530.24,No
PAL-02811,42,Basic,20.53,9.2,No,5,Yes,No,Credit Card,49.4,67,No,401.16,No
PAL-02812,5,Core,44.56,1.5,No,2,No,No,Credit Card,61.8,78,No,159.32,No
PAL-02813,50,Basic,20.86,9.9,No,0,No,No,Credit Card,50.4,78,Yes,983.39,No
PAL-02814,28,Basic,24.62,11.6,Yes,0,No,No,Debit Card,66.2,36,No,1007.96,Yes
PAL-02815,32,Core,49.06,8.0,No,0,No,No,Debit Card,32.6,31,No,2137.45,No
PAL-02816,16,Basic,28.89,0.7,Yes,2,Yes,Yes,Credit Card,53.7,96,No,266.38,No
PAL-02817,11,Basic,22.17,8.2,No,2,No,No,Credit Card,43.9,41,No,805.12,Yes
PAL-02818,6,Basic,34.21,22.0,No,1,No,No,Credit Card,38.2,69,No,128.31,Yes
PAL-02819,0,Elite,74.66,8.0,No,0,Yes,No,Credit Card,33.5,93,No,26.3,No
PAL-02820,11,Core,44.18,7.4,No,1,Yes,Yes,Credit Card,40.0,26,No,508.44,No
PAL-02821,14,Core,46.65,7.6,No,3,No,Yes,Credit Card,57.1,91,Yes,807.48,No
PAL-02822,49,Core,51.11,6.4,Yes,2,Yes,No,Debit Card,58.4,70,No,1759.97,No
PAL-02823,9,Basic,24.47,9.3,No,1,No,No,Credit Card,63.3,70,No,110.28,No
PAL-02824,41,Core,45.66,2.8,Yes,2,No,No,Credit Card,45.8,79,No,5280.82,No
PAL-02825,40,Core,48.95,10.1,Yes,4,No,No,Credit Card,66.4,44,No,2149.97,No
PAL-02826,59,Basic,21.98,3.2,No,3,No,No,Credit Card,51.2,40,No,799.1,No
PAL-02827,58,Basic,23.34,2.6,No,5,No,No,Bank Draft,61.4,46,No,1476.45,No
PAL-02828,20,Basic,24.77,1.4,No,2,No,Yes,Credit Card,53.6,6,Yes,1100.45,Yes
PAL-02829,15,Core,49.32,10.4,No,2,No,Yes,Credit Card,41.7,53,Yes,1214.75,No
PAL-02830,55,Core,49.96,8.3,Yes,1,No,No,Bank Draft,32.3,68,No,4191.27,No
PAL-02831,19,Core,53.32,8.6,No,0,Yes,No,Credit Card,35.3,22,No,687.02,Yes
PAL-02832,5,Elite,85.63,9.4,Yes,2,No,No,Credit Card,38.5,36,No,441.91,No
PAL-02833,60,Core,44.48,1.7,No,1,Yes,No,Debit Card,45.1,29,Yes,3032.28,No
PAL-02834,53,Core,48.64,5.5,No,1,No,No,Credit Card,61.0,83,No,3447.25,Yes
PAL-02835,52,Core,45.86,1.2,No,3,No,Yes,Credit Card,65.9,10,No,5470.98,Yes
PAL-02836,3,Basic,29.09,4.5,No,2,No,No,Debit Card,66.9,93,No,5.32,No
PAL-02837,14,Basic,25.34,11.5,No,1,No,No,Bank Draft,15.0,81,No,458.07,No
PAL-02838,10,Basic,21.26,15.0,Yes,2,No,No,Credit Card,45.5,26,Yes,394.93,No
PAL-02839,26,Basic,30.27,9.5,No,2,No,No,Debit Card,48.3,51,No,916.61,Yes
PAL-02840,49,Basic,23.15,3.5,No,2,Yes,No,Bank Draft,46.2,29,Yes,1911.39,No
PAL-02841,46,Basic,22.55,2.6,No,0,No,No,Credit Card,28.0,83,No,3596.84,Yes
PAL-02842,57,Core,46.98,6.4,No,0,No,No,Bank Draft,66.4,27,No,3958.48,No
PAL-02843,30,Basic,26.4,9.3,No,3,No,No,Credit Card,77.5,58,No,353.03,No
PAL-02844,36,Basic,27.98,2.0,No,2,No,Yes,Credit Card,47.2,55,No,1553.77,No
PAL-02845,51,Core,46.64,3.0,Yes,3,Yes,No,Debit Card,83.0,70,No,3898.73,No
PAL-02846,52,Basic,27.89,7.7,No,0,No,No,Credit Card,19.5,66,No,948.58,No
PAL-02847,56,Core,49.77,5.7,Yes,4,No,Yes,Credit Card,36.5,23,No,3126.2,No
PAL-02848,7,Basic,19.75,3.9,No,2,No,No,Credit Card,48.3,35,No,84.52,Yes
PAL-02849,2,Basic,29.87,7.0,No,4,No,No,Bank Draft,61.1,76,No,98.95,Yes
PAL-02850,52,Basic,21.84,10.2,No,2,Yes,Yes,Credit Card,53.1,12,No,1937.42,No
PAL-02851,43,Basic,26.89,3.0,No,2,No,No,Bank Draft,36.7,29,Yes,1012.46,Yes
PAL-02852,17,Core,42.96,1.7,No,1,No,No,Credit Card,62.3,49,No,896.46,Yes
PAL-02853,55,Core,46.56,2.2,No,1,No,No,Credit Card,60.2,45,No,1697.34,No
PAL-02854,57,Core,39.91,3.6,No,4,No,No,Credit Card,44.4,32,No,1010.47,No
PAL-02855,56,Elite,85.38,5.3,No,2,No,No,Credit Card,46.7,82,No,6606.25,No
PAL-02856,26,Elite,88.29,8.2,No,5,No,Yes,Debit Card,36.2,71,No,1245.13,No
PAL-02857,42,Elite,68.83,1.7,No,1,Yes,No,Debit Card,59.5,43,No,1769.27,No
PAL-02858,47,Basic,26.37,12.3,No,0,Yes,No,Debit Card,35.4,65,No,1082.74,No
PAL-02859,8,Core,41.8,3.2,No,1,No,No,Bank Draft,33.8,86,No,345.56,No
PAL-02860,42,Basic,26.8,6.4,No,4,Yes,Yes,Debit Card,74.7,59,Yes,376.41,No
PAL-02861,16,Core,42.68,20.4,Yes,1,No,No,Bank Draft,53.3,77,No,645.81,No
PAL-02862,1,Core,47.36,3.2,No,1,No,No,Credit Card,41.9,98,No,0.0,Yes
PAL-02863,55,Elite,83.0,3.1,Yes,3,Yes,Yes,Credit Card,25.0,10,No,6441.66,No
PAL-02864,13,Basic,24.34,10.7,No,2,No,No,Debit Card,53.6,0,No,581.25,No
PAL-02865,28,Elite,71.3,12.0,Yes,2,No,No,Credit Card,52.2,49,Yes,2911.06,No
PAL-02866,34,Basic,28.46,3.7,Yes,2,Yes,No,Debit Card,67.6,20,No,701.97,No
PAL-02867,42,Basic,25.09,2.7,No,1,No,No,Credit Card,19.0,69,No,1428.77,Yes
PAL-02868,13,Core,46.67,1.4,No,0,Yes,No,Bank Draft,41.5,3,No,979.19,Yes
PAL-02869,22,Core,50.59,1.2,No,5,No,No,Debit Card,59.7,69,No,1026.97,No
PAL-02870,48,Basic,29.2,4.3,No,0,No,No,Debit Card,49.7,99,No,1077.55,Yes
PAL-02871,48,Basic,21.62,0.4,No,3,No,Yes,Credit Card,62.0,83,No,534.63,No
PAL-02872,50,Elite,80.46,6.4,No,1,No,No,Credit Card,55.8,8,Yes,2204.35,No
PAL-02873,32,Core,48.94,8.8,Yes,4,No,Yes,Credit Card,55.0,14,No,1715.4,No
PAL-02874,1,Core,44.93,2.1,No,1,No,No,Credit Card,60.6,18,No,19.88,No
PAL-02875,54,Basic,30.35,10.0,No,3,Yes,No,Bank Draft,34.9,84,No,1817.09,No
PAL-02876,36,Basic,19.79,7.2,No,2,No,No,Credit Card,56.8,4,Yes,1060.23,No
PAL-02877,24,Core,55.0,7.1,No,2,Yes,No,Debit Card,57.4,60,No,860.45,Yes
PAL-02878,60,Basic,30.15,2.1,No,3,Yes,No,Credit Card,81.5,29,No,1216.84,Yes
PAL-02879,55,Core,45.75,4.8,No,2,No,No,Credit Card,22.8,50,No,2662.01,Yes
PAL-02880,32,Basic,23.5,9.2,No,2,No,No,Credit Card,46.5,75,Yes,1105.7,No
PAL-02881,40,Basic,26.29,3.5,No,3,Yes,No,Bank Draft,59.6,63,No,906.3,Yes
PAL-02882,51,Basic,23.68,12.6,Yes,0,Yes,No,Credit Card,64.4,6,No,758.72,No
