subscriber_id,tenure_months,plan_type,monthly_price,items_per_box,referral_count,boxes_skipped_ytd,gift_subscription,payment_method,loyalty_points_balance,app_installed,avg_review_rating,social_media_follower,subscriber_value_estimate,unsubscribed
CAS-01928,10,Curated,37.22,2,1,1,No,Credit Card,984,No,4.0,No,552.02,No
CAS-01929,38,Curated,33.74,3,0,2,No,Debit Card,199,Yes,2.8,No,909.55,No
CAS-01930,35,Deluxe,56.06,11,0,0,Yes,PayPal,61,No,3.8,No,1771.19,No
CAS-01931,23,Basic,22.08,5,0,2,No,Credit Card,306,Yes,3.7,Yes,676.69,No
CAS-01932,16,Deluxe,51.71,5,1,4,No,Debit Card,48,Yes,4.6,No,467.67,No
CAS-01933,30,Curated,34.91,6,0,3,No,Debit Card,557,Yes,4.4,No,808.11,No
CAS-01934,31,Basic,21.14,5,1,3,No,Credit Card,1959,Yes,4.4,No,2283.54,No
CAS-01935,28,Curated,35.01,10,1,0,No,Credit Card,583,Yes,2.8,No,1598.56,Yes
CAS-01936,13,Curated,30.92,5,1,2,No,Credit Card,286,No,3.7,No,530.73,No
CAS-01937,17,Curated,35.78,3,0,1,No,PayPal,896,No,3.8,No,766.77,Yes
CAS-01938,46,Basic,18.42,5,1,2,No,Credit Card,502,No,4.4,Yes,914.29,Yes
CAS-01939,3,Basic,21.28,7,1,2,No,PayPal,65,Yes,4.0,No,0.0,Yes
CAS-01940,39,Basic,21.0,6,1,0,No,Credit Card,54,No,5.0,No,1074.87,No
CAS-01941,39,Basic,21.77,2,2,1,No,Debit Card,198,Yes,3.9,No,486.85,No
CAS-01942,27,Curated,35.18,5,0,2,No,PayPal,484,Yes,3.3,No,2160.32,Yes
CAS-01943,2,Basic,21.59,9,1,0,No,Credit Card,390,Yes,3.4,No,185.64,No
CAS-01944,1,Curated,35.76,3,0,1,No,Debit Card,269,Yes,4.1,No,148.31,No
CAS-01945,1,Deluxe,56.68,6,1,1,No,Credit Card,177,No,3.9,No,182.04,No
CAS-01946,30,Curated,31.36,5,0,0,No,PayPal,324,No,3.7,No,953.48,No
CAS-01947,46,Curated,26.71,7,1,0,No,Credit Card,129,Yes,4.5,Yes,997.16,No
CAS-01948,25,Basic,19.1,12,0,0,No,Credit Card,314,No,3.6,No,603.58,No
CAS-01949,15,Deluxe,49.97,5,0,0,No,Credit Card,223,Yes,4.8,No,566.67,No
CAS-01950,34,Curated,35.25,2,1,1,No,Buy Now Pay Later,458,No,3.4,No,994.05,No
CAS-01951,38,Curated,33.6,4,0,1,Yes,Credit Card,215,Yes,4.0,No,932.07,No
CAS-01952,29,Basic,19.51,2,1,1,No,Buy Now Pay Later,566,Yes,4.3,No,828.72,Yes
CAS-01953,36,Curated,33.47,8,1,3,No,Credit Card,52,Yes,3.1,No,497.8,No
CAS-01954,7,Deluxe,56.22,7,1,0,No,Credit Card,904,No,4.6,No,864.33,No
CAS-01955,2,Basic,19.63,6,2,1,No,Credit Card,594,No,3.2,No,342.09,No
CAS-01956,4,Basic,23.19,6,0,1,No,Credit Card,711,No,3.6,No,348.67,Yes
CAS-01957,23,Basic,19.15,8,1,0,No,Credit Card,333,Yes,3.4,No,480.96,Yes
CAS-01958,20,Basic,20.12,7,1,2,No,Credit Card,544,Yes,4.4,No,979.54,Yes
CAS-01959,17,Curated,31.69,2,1,2,No,PayPal,416,No,4.1,No,927.85,Yes
CAS-01960,16,Curated,33.9,3,1,1,No,Debit Card,171,Yes,4.2,No,668.72,Yes
CAS-01961,45,Deluxe,52.59,5,0,1,No,PayPal,636,Yes,3.8,Yes,1683.05,No
CAS-01962,48,Curated,31.27,3,0,4,No,Credit Card,229,Yes,3.3,No,927.0,No
CAS-01963,25,Basic,19.34,4,0,2,No,Debit Card,1089,Yes,3.1,No,682.31,Yes
CAS-01964,29,Basic,22.54,8,1,0,No,Credit Card,342,No,5.0,No,1393.27,Yes
CAS-01965,15,Basic,19.7,6,1,0,No,PayPal,1255,Yes,3.8,No,755.25,No
CAS-01966,45,Curated,36.88,2,0,1,No,Credit Card,372,Yes,3.8,No,3292.02,Yes
CAS-01967,30,Basic,16.02,3,0,3,No,PayPal,318,Yes,3.8,No,707.89,Yes
CAS-01968,43,Deluxe,54.35,6,1,3,No,Credit Card,438,No,3.9,No,3030.17,No
CAS-01969,41,Deluxe,56.78,6,0,1,Yes,Credit Card,289,Yes,4.0,Yes,3761.41,No
CAS-01970,47,Deluxe,52.84,4,0,0,No,Debit Card,395,Yes,4.1,No,7348.77,No
CAS-01971,42,Basic,16.62,9,1,5,No,Credit Card,323,Yes,4.2,No,938.17,Yes
CAS-01972,43,Deluxe,53.77,9,0,1,No,Buy Now Pay Later,183,Yes,5.0,Yes,2601.68,No
CAS-01973,12,Basic,21.08,6,3,3,No,PayPal,116,No,4.4,No,672.53,Yes
CAS-01974,18,Curated,33.0,7,0,1,No,Debit Card,465,Yes,3.6,Yes,867.83,No
CAS-01975,25,Curated,31.76,3,0,1,No,Credit Card,689,Yes,4.3,Yes,1421.78,Yes
CAS-01976,41,Basic,22.3,4,0,1,No,Credit Card,180,Yes,4.5,No,960.4,No
CAS-01977,2,Deluxe,56.61,10,0,0,No,Credit Card,450,No,4.6,No,290.22,No
CAS-01978,6,Curated,37.39,10,0,1,No,Buy Now Pay Later,68,Yes,3.1,No,492.1,No
CAS-01979,15,Basic,16.76,5,3,0,No,Debit Card,238,Yes,4.7,No,260.6,No
CAS-01980,5,Curated,38.8,6,0,3,No,PayPal,224,No,5.0,No,368.65,No
CAS-01981,44,Curated,32.21,7,1,1,Yes,Credit Card,312,Yes,4.1,No,2690.02,Yes
CAS-01982,25,Basic,21.26,5,0,0,No,Credit Card,255,Yes,3.3,No,976.64,No
CAS-01983,28,Curated,31.75,9,1,1,No,Credit Card,331,No,5.0,No,1159.09,No
CAS-01984,11,Basic,18.37,2,1,1,No,Debit Card,257,Yes,3.6,No,157.36,No
CAS-01985,35,Curated,40.35,7,0,2,No,PayPal,107,Yes,3.9,Yes,981.56,Yes
CAS-01986,6,Basic,20.9,6,0,2,No,Credit Card,568,No,4.4,No,389.95,Yes
CAS-01987,36,Basic,22.78,3,1,0,No,Credit Card,306,Yes,4.5,No,616.09,Yes
CAS-01988,13,Basic,24.48,4,0,1,No,Credit Card,100,No,3.8,Yes,254.34,No
CAS-01989,45,Basic,20.23,5,0,2,No,PayPal,107,Yes,3.6,No,1621.83,No
CAS-01990,44,Curated,32.48,7,2,1,No,Debit Card,193,Yes,4.0,No,2576.38,No
CAS-01991,24,Basic,20.71,3,1,0,No,Credit Card,33,Yes,4.0,No,795.06,Yes
CAS-01992,34,Basic,20.4,3,0,0,No,Credit Card,405,No,4.6,No,1465.69,No
CAS-01993,10,Basic,20.06,5,1,0,No,Buy Now Pay Later,447,Yes,4.5,No,529.07,Yes
CAS-01994,29,Basic,20.29,2,1,3,No,Credit Card,385,Yes,5.0,No,501.0,Yes
CAS-01995,1,Curated,34.14,6,1,1,No,Credit Card,175,No,4.0,No,121.04,Yes
CAS-01996,27,Curated,34.27,5,0,2,No,Credit Card,274,Yes,4.4,Yes,527.92,Yes
CAS-01997,1,Curated,28.83,12,0,1,No,Credit Card,545,Yes,3.7,No,279.99,Yes
CAS-01998,48,Basic,20.83,6,4,1,No,Credit Card,346,No,3.0,Yes,1153.21,No
CAS-01999,27,Deluxe,53.11,7,0,0,Yes,PayPal,370,No,4.9,No,978.15,No
CAS-02000,41,Basic,21.03,5,2,1,No,Credit Card,239,Yes,3.7,No,969.87,No
CAS-02001,47,Basic,18.91,6,0,2,No,Buy Now Pay Later,494,No,3.4,No,1377.16,Yes
CAS-02002,21,Basic,21.12,7,0,1,No,Credit Card,171,Yes,4.3,No,418.61,Yes
CAS-02003,44,Curated,32.71,5,0,0,No,Credit Card,131,No,3.3,No,1418.35,No
CAS-02004,38,Basic,22.81,7,0,2,No,PayPal,110,Yes,3.8,No,1798.71,No
CAS-02005,35,Deluxe,57.06,12,0,1,No,Credit Card,366,Yes,3.1,Yes,2437.48,No
CAS-02006,29,Curated,37.71,6,0,1,No,Credit Card,374,Yes,4.2,No,1368.89,No
CAS-02007,34,Basic,23.19,6,1,0,No,Credit Card,194,No,4.7,Yes,818.29,No
CAS-02008,41,Basic,22.17,3,0,2,No,Debit Card,82,No,4.4,Yes,1459.91,Yes
CAS-02009,34,Deluxe,61.25,9,0,1,No,Credit Card,809,Yes,4.0,No,7113.22,No
CAS-02010,17,Basic,20.46,4,0,2,No,Credit Card,203,Yes,3.3,Yes,487.06,Yes
CAS-02011,43,Curated,32.97,7,0,4,No,Buy Now Pay Later,198,Yes,4.1,No,1583.84,No
CAS-02012,34,Curated,34.95,10,0,2,No,PayPal,677,Yes,3.5,No,1529.22,No
CAS-02013,21,Curated,35.59,7,0,1,No,Debit Card,296,No,3.7,No,1103.08,No
CAS-02014,6,Curated,36.1,8,1,2,No,Credit Card,440,Yes,4.8,No,681.09,No
CAS-02015,1,Basic,19.94,10,0,2,No,Debit Card,722,No,2.9,No,344.83,No
CAS-02016,45,Deluxe,56.34,6,0,3,No,Debit Card,474,No,3.3,Yes,2898.63,No
CAS-02017,17,Curated,34.0,6,2,0,No,Debit Card,264,Yes,4.2,Yes,698.71,No
CAS-02018,34,Basic,22.78,8,0,2,No,PayPal,463,Yes,4.1,No,768.79,No
CAS-02019,6,Deluxe,61.46,6,0,2,No,Debit Card,426,Yes,4.2,No,491.58,Yes
CAS-02020,45,Curated,38.45,3,1,1,No,PayPal,484,No,3.5,No,3394.28,No
CAS-02021,17,Deluxe,52.77,5,1,2,No,PayPal,301,No,3.4,No,391.75,No
CAS-02022,24,Deluxe,47.35,4,0,0,No,Debit Card,194,Yes,4.2,No,828.46,No
CAS-02023,12,Curated,33.55,9,1,0,Yes,Credit Card,559,No,3.7,No,598.41,No
CAS-02024,20,Deluxe,51.32,5,0,2,No,Credit Card,872,Yes,5.0,No,935.0,No
CAS-02025,7,Basic,19.63,4,0,0,No,PayPal,215,No,5.0,No,369.28,Yes
CAS-02026,15,Deluxe,60.62,3,0,3,Yes,PayPal,244,No,4.0,No,742.63,No
CAS-02027,41,Deluxe,59.04,6,0,2,No,PayPal,277,No,4.7,No,2053.16,No
CAS-02028,16,Curated,34.09,9,1,2,Yes,Credit Card,953,Yes,2.9,No,855.64,No
CAS-02029,20,Curated,38.1,2,1,2,No,Credit Card,192,No,3.7,Yes,1378.07,No
CAS-02030,0,Basic,17.0,5,1,2,No,Buy Now Pay Later,934,Yes,3.5,No,388.06,Yes
CAS-02031,24,Deluxe,64.06,7,1,0,No,Buy Now Pay Later,87,Yes,4.5,No,1365.68,No
CAS-02032,8,Deluxe,66.56,6,0,2,No,Debit Card,173,Yes,4.6,No,543.67,No
CAS-02033,23,Basic,19.08,4,0,0,No,Credit Card,107,Yes,3.5,Yes,364.88,Yes
CAS-02034,47,Curated,33.85,7,2,1,No,Credit Card,347,No,4.0,No,1714.09,No
CAS-02035,20,Basic,17.75,6,1,0,No,PayPal,700,Yes,4.6,No,624.79,Yes
CAS-02036,24,Basic,23.93,5,0,3,No,Debit Card,541,No,3.8,No,994.11,No
CAS-02037,40,Curated,35.9,6,1,1,No,Credit Card,196,Yes,3.9,No,923.92,No
CAS-02038,47,Basic,19.56,6,0,3,No,Credit Card,163,Yes,3.6,No,1383.08,Yes
CAS-02039,4,Basic,20.62,4,2,1,No,Credit Card,326,Yes,4.5,No,111.56,No
CAS-02040,20,Curated,35.91,10,1,0,No,Credit Card,394,Yes,3.9,No,1408.01,No
CAS-02041,6,Curated,33.45,2,0,1,No,Credit Card,159,Yes,4.0,No,288.93,No
CAS-02042,22,Deluxe,66.64,7,0,0,No,PayPal,243,No,3.8,No,669.81,No
CAS-02043,8,Deluxe,56.27,3,0,1,No,PayPal,106,No,3.2,No,292.86,No
CAS-02044,19,Deluxe,58.19,3,1,0,No,Buy Now Pay Later,224,No,3.9,Yes,661.89,No
CAS-02045,0,Curated,31.26,11,1,2,Yes,Debit Card,186,Yes,3.4,No,97.22,No
CAS-02046,32,Curated,38.42,6,0,1,No,PayPal,85,Yes,3.7,No,986.35,No
CAS-02047,34,Curated,33.29,4,0,0,No,Credit Card,477,No,3.5,Yes,796.54,No
CAS-02048,19,Deluxe,50.21,7,0,1,No,Credit Card,358,No,3.9,No,1256.02,Yes
CAS-02049,27,Basic,19.49,5,0,1,No,PayPal,124,Yes,3.6,No,720.45,No
CAS-02050,25,Basic,21.02,5,1,2,No,PayPal,359,No,3.7,No,476.78,No
CAS-02051,16,Curated,33.87,6,0,1,No,PayPal,557,No,4.2,Yes,598.24,Yes
CAS-02052,9,Basic,19.74,8,1,1,No,Credit Card,194,Yes,2.9,No,268.12,No
CAS-02053,35,Curated,32.57,4,0,1,No,Credit Card,42,Yes,3.2,No,728.82,No
CAS-02054,39,Basic,21.42,2,1,1,No,Debit Card,828,No,2.8,No,1860.19,Yes
CAS-02055,21,Basic,20.17,5,0,0,No,Credit Card,406,Yes,5.0,No,695.86,Yes
CAS-02056,34,Basic,20.0,6,0,1,No,Credit Card,90,Yes,4.3,No,685.83,Yes
CAS-02057,28,Deluxe,58.86,7,1,3,No,Credit Card,1073,Yes,4.5,No,1355.55,No
CAS-02058,8,Deluxe,54.16,5,0,0,Yes,Credit Card,288,Yes,4.2,No,1379.63,No
CAS-02059,22,Deluxe,46.62,4,2,2,No,Credit Card,78,Yes,3.6,No,891.37,No
CAS-02060,30,Curated,33.81,7,0,0,Yes,PayPal,429,Yes,3.9,No,871.57,No
CAS-02061,40,Basic,15.42,2,3,0,No,Credit Card,592,Yes,2.6,No,1062.77,No
CAS-02062,4,Curated,35.34,6,2,0,No,PayPal,186,Yes,4.4,No,311.44,No
CAS-02063,5,Basic,19.46,7,0,1,No,Credit Card,112,No,4.9,No,96.29,Yes
CAS-02064,41,Deluxe,63.95,7,1,2,No,Credit Card,425,No,4.0,No,7005.21,No
CAS-02065,3,Deluxe,47.55,7,0,1,No,Credit Card,806,No,2.9,No,725.86,No
CAS-02066,13,Deluxe,45.66,2,1,2,No,PayPal,751,Yes,3.3,No,958.36,No
CAS-02067,28,Deluxe,59.5,12,0,3,No,PayPal,1332,No,5.0,No,3790.41,No
CAS-02068,35,Curated,36.01,8,0,4,Yes,Credit Card,219,No,3.1,No,1582.29,No
CAS-02069,19,Deluxe,52.91,6,0,1,No,Credit Card,679,Yes,3.7,No,1932.81,Yes
CAS-02070,33,Curated,33.81,3,0,1,No,Credit Card,635,Yes,3.5,No,2322.19,No
CAS-02071,43,Deluxe,50.2,4,1,2,No,Credit Card,214,No,3.6,No,1526.61,No
CAS-02072,15,Deluxe,60.25,8,0,1,No,Debit Card,305,Yes,3.9,No,353.39,No
CAS-02073,23,Curated,32.64,10,2,2,Yes,Credit Card,289,No,3.5,No,913.61,No
CAS-02074,38,Curated,34.18,4,0,0,No,Credit Card,252,No,3.3,Yes,1149.67,No
CAS-02075,47,Basic,19.65,2,0,0,No,PayPal,1389,No,3.3,Yes,1414.61,No
CAS-02076,46,Basic,21.57,4,1,0,No,PayPal,747,Yes,3.7,No,1135.63,Yes
CAS-02077,7,Curated,31.75,5,0,1,No,Credit Card,297,Yes,5.0,No,386.03,No
CAS-02078,37,Basic,19.91,3,0,1,No,Credit Card,369,Yes,4.1,No,729.48,Yes
CAS-02079,23,Curated,35.61,6,0,1,No,Debit Card,53,No,4.1,No,522.59,No
CAS-02080,10,Deluxe,62.23,6,1,1,No,Debit Card,88,Yes,3.3,No,611.45,No
CAS-02081,38,Basic,24.46,7,3,1,No,Credit Card,476,Yes,3.2,No,1477.86,No
CAS-02082,5,Curated,31.51,7,0,2,No,PayPal,24,No,2.8,No,183.84,No
CAS-02083,25,Deluxe,48.14,5,1,2,Yes,Credit Card,528,No,3.7,No,1599.01,No
CAS-02084,40,Basic,21.19,7,3,0,No,Credit Card,160,No,4.5,No,936.38,No
CAS-02085,17,Basic,18.64,7,2,1,No,PayPal,778,No,3.7,No,791.08,Yes
CAS-02086,43,Curated,38.49,8,1,3,No,Credit Card,594,Yes,3.3,No,2472.85,No
CAS-02087,0,Deluxe,50.68,4,0,0,No,Credit Card,1710,No,4.9,No,638.11,Yes
CAS-02088,0,Curated,31.32,8,0,1,No,PayPal,514,Yes,3.8,No,252.69,No
CAS-02089,9,Curated,36.5,7,0,0,No,PayPal,593,No,4.7,No,463.69,Yes
CAS-02090,45,Basic,17.04,7,0,3,No,PayPal,589,Yes,4.1,No,1115.82,Yes
CAS-02091,9,Deluxe,52.43,5,0,0,No,Credit Card,333,No,3.3,No,795.26,No
CAS-02092,1,Basic,22.87,7,0,2,No,Credit Card,185,No,3.3,No,111.57,Yes
CAS-02093,15,Basic,18.66,3,0,2,No,Debit Card,610,Yes,3.3,No,409.15,Yes
CAS-02094,13,Basic,22.95,5,1,0,No,Credit Card,229,No,3.4,No,280.06,No
CAS-02095,0,Curated,33.96,3,2,2,No,Debit Card,516,Yes,4.3,No,217.75,No
CAS-02096,39,Curated,34.31,8,1,4,No,PayPal,531,Yes,4.4,No,1650.73,No
CAS-02097,33,Basic,19.9,10,0,3,No,Credit Card,410,Yes,4.1,Yes,705.73,No
CAS-02098,36,Curated,36.49,7,0,0,No,Debit Card,289,Yes,3.8,Yes,1262.51,No
CAS-02099,2,Basic,21.99,7,1,0,No,Debit Card,701,Yes,3.9,No,330.2,No
CAS-02100,41,Deluxe,55.92,6,1,0,No,Buy Now Pay Later,178,No,4.4,No,4770.05,No
CAS-02101,43,Basic,17.96,3,0,3,No,Debit Card,508,Yes,4.4,No,1798.98,Yes
CAS-02102,31,Basic,24.36,4,0,1,Yes,Credit Card,663,Yes,3.6,No,1547.42,No
CAS-02103,9,Deluxe,57.44,4,1,1,No,Credit Card,294,Yes,4.5,No,371.12,No
CAS-02104,39,Curated,37.41,6,0,1,No,PayPal,248,No,4.9,No,1041.23,Yes
CAS-02105,29,Curated,40.91,5,0,1,Yes,PayPal,195,Yes,3.9,No,1211.33,Yes
CAS-02106,45,Basic,20.79,4,1,2,No,Buy Now Pay Later,301,Yes,4.0,No,1014.99,Yes
CAS-02107,43,Deluxe,57.96,5,0,0,No,PayPal,200,No,4.4,Yes,2949.33,No
CAS-02108,39,Deluxe,54.48,4,1,1,Yes,Credit Card,527,Yes,3.1,No,970.55,No
CAS-02109,21,Basic,22.52,6,0,1,No,Debit Card,339,Yes,3.5,No,316.12,Yes
CAS-02110,21,Basic,22.31,8,1,1,No,Credit Card,231,Yes,3.0,No,486.05,Yes
CAS-02111,2,Curated,40.41,9,0,1,No,Credit Card,373,Yes,3.2,No,247.71,Yes
CAS-02112,7,Curated,35.17,5,0,0,No,Credit Card,283,Yes,4.2,Yes,196.33,No
CAS-02113,37,Curated,33.62,4,0,0,No,Credit Card,240,Yes,4.2,No,2285.3,Yes
CAS-02114,0,Basic,19.15,6,1,2,Yes,Credit Card,353,No,4.9,No,150.94,Yes
CAS-02115,21,Basic,17.43,2,1,3,No,Buy Now Pay Later,492,Yes,4.1,Yes,555.86,Yes
CAS-02116,21,Basic,18.99,2,0,3,Yes,PayPal,850,No,4.2,Yes,559.58,No
CAS-02117,12,Basic,18.51,6,0,1,No,Credit Card,612,No,5.0,No,451.09,Yes
CAS-02118,16,Basic,22.59,6,0,2,No,Credit Card,330,No,4.8,No,432.28,Yes
CAS-02119,21,Curated,35.8,8,1,0,No,Debit Card,130,Yes,4.0,No,616.44,No
CAS-02120,22,Curated,40.25,2,0,1,No,Credit Card,666,Yes,3.6,No,1115.36,No
CAS-02121,26,Curated,34.2,6,0,0,No,Debit Card,404,No,3.6,No,3627.57,No
CAS-02122,14,Basic,15.74,7,0,1,No,PayPal,176,Yes,3.4,Yes,402.79,Yes
CAS-02123,3,Deluxe,46.61,6,0,0,No,PayPal,477,Yes,4.6,Yes,385.11,No
CAS-02124,17,Curated,35.62,5,0,1,No,Credit Card,156,Yes,3.2,No,479.97,No
CAS-02125,31,Curated,31.45,6,1,2,No,PayPal,610,No,5.0,No,1145.12,No
CAS-02126,46,Deluxe,50.35,7,0,0,No,PayPal,85,Yes,5.0,No,3692.5,No
CAS-02127,17,Basic,20.17,5,0,0,No,Credit Card,943,Yes,4.1,No,459.26,No
CAS-02128,36,Basic,19.76,5,2,0,Yes,Credit Card,225,Yes,4.0,No,594.4,No
CAS-02129,37,Deluxe,53.54,4,0,0,No,PayPal,95,Yes,3.1,Yes,1307.15,No
CAS-02130,16,Basic,19.72,9,0,2,No,Credit Card,415,Yes,4.2,Yes,397.61,Yes
CAS-02131,4,Curated,36.04,9,0,4,No,Credit Card,210,Yes,5.0,No,273.62,No
CAS-02132,18,Basic,18.71,8,1,1,No,Credit Card,189,No,4.7,No,453.35,Yes
CAS-02133,6,Basic,21.15,12,2,1,No,Credit Card,450,Yes,2.8,No,352.95,Yes
CAS-02134,40,Curated,33.37,6,0,1,No,Credit Card,639,Yes,3.4,No,896.64,Yes
CAS-02135,19,Curated,34.24,3,1,2,No,PayPal,752,Yes,4.7,Yes,829.05,Yes
CAS-02136,10,Deluxe,58.99,5,2,2,No,PayPal,461,No,4.0,No,988.19,No
CAS-02137,10,Basic,19.94,7,1,3,Yes,Credit Card,777,No,4.5,No,834.54,No
CAS-02138,48,Curated,34.99,4,1,1,No,Credit Card,554,No,3.0,No,1697.03,Yes
CAS-02139,23,Basic,21.61,6,0,2,No,Credit Card,115,Yes,3.4,Yes,671.81,Yes
CAS-02140,44,Basic,23.45,2,0,2,No,Credit Card,783,Yes,4.5,No,1109.36,No
CAS-02141,44,Basic,23.7,3,1,2,No,Credit Card,777,No,5.0,No,1009.05,No
CAS-02142,36,Deluxe,56.55,7,1,1,No,Debit Card,52,Yes,5.0,No,1858.26,No
CAS-02143,45,Deluxe,54.34,4,0,1,Yes,PayPal,502,Yes,3.7,No,2921.78,No
CAS-02144,42,Basic,22.42,4,1,1,No,PayPal,773,No,3.7,No,2001.35,Yes
CAS-02145,25,Curated,30.8,7,0,1,No,PayPal,564,Yes,4.3,No,1367.15,No
CAS-02146,14,Curated,36.61,3,2,1,No,Debit Card,242,Yes,3.8,No,567.23,No
CAS-02147,38,Basic,18.29,6,0,1,No,Debit Card,205,Yes,5.0,No,785.59,Yes
CAS-02148,44,Basic,18.88,6,0,1,No,Credit Card,383,Yes,4.5,Yes,871.09,No
CAS-02149,47,Basic,19.62,5,1,2,No,Credit Card,244,No,3.4,Yes,686.33,No
CAS-02150,25,Deluxe,60.41,2,0,1,Yes,Credit Card,528,Yes,4.0,No,3326.89,No
CAS-02151,5,Curated,32.13,6,0,1,Yes,Credit Card,181,No,3.8,No,145.35,No
CAS-02152,29,Deluxe,63.08,8,0,1,No,Credit Card,89,No,4.4,No,1309.09,No
CAS-02153,36,Curated,42.06,5,1,1,No,PayPal,102,No,4.7,No,2016.59,Yes
CAS-02154,17,Curated,33.99,8,0,3,No,Debit Card,362,Yes,4.5,No,492.43,Yes
CAS-02155,3,Curated,28.34,5,0,1,No,PayPal,456,Yes,3.7,No,251.28,Yes
CAS-02156,14,Deluxe,58.36,6,0,1,No,Credit Card,257,No,3.1,Yes,468.51,No
CAS-02157,38,Basic,19.07,5,1,2,No,PayPal,132,No,3.8,No,1436.32,No
CAS-02158,24,Curated,35.01,6,0,2,No,Debit Card,65,No,4.4,No,1157.92,Yes
CAS-02159,1,Curated,35.54,9,1,2,No,Credit Card,98,Yes,4.8,No,179.7,No
CAS-02160,19,Deluxe,54.16,6,0,3,No,Debit Card,213,Yes,4.6,No,1194.78,No
CAS-02161,17,Curated,37.53,8,0,1,No,Credit Card,221,No,3.8,No,648.98,No
CAS-02162,20,Basic,19.81,5,0,2,No,Credit Card,200,No,3.6,No,475.25,Yes
CAS-02163,45,Basic,23.61,3,0,1,No,Debit Card,17,Yes,3.8,Yes,463.73,No
CAS-02164,41,Basic,24.39,8,0,2,Yes,Credit Card,326,Yes,4.9,No,1116.67,Yes
CAS-02165,29,Curated,33.83,5,0,2,No,PayPal,225,Yes,3.4,No,983.17,Yes
CAS-02166,15,Basic,22.32,4,0,2,No,Debit Card,406,No,5.0,Yes,419.12,Yes
CAS-02167,37,Basic,16.9,3,1,4,No,Credit Card,165,No,4.8,No,942.66,Yes
CAS-02168,21,Basic,20.49,6,0,1,No,Credit Card,246,Yes,3.7,No,483.81,Yes
CAS-02169,11,Curated,35.81,3,3,1,No,Debit Card,363,Yes,4.3,No,346.16,No
CAS-02170,11,Basic,16.18,3,0,0,No,PayPal,191,Yes,4.6,No,360.99,Yes
CAS-02171,9,Curated,35.92,5,1,0,No,PayPal,283,No,5.0,Yes,551.47,No
CAS-02172,31,Curated,37.07,6,0,2,No,PayPal,335,Yes,4.3,Yes,1523.83,Yes
CAS-02173,7,Basic,20.32,4,0,4,No,PayPal,222,Yes,3.6,No,171.64,Yes
CAS-02174,39,Basic,22.38,2,0,0,No,Credit Card,689,No,4.0,No,1411.34,Yes
CAS-02175,39,Basic,21.75,6,0,1,No,PayPal,268,Yes,4.6,Yes,1085.26,Yes
CAS-02176,15,Deluxe,63.56,6,1,3,No,PayPal,240,Yes,3.6,Yes,1081.48,No
CAS-02177,14,Basic,19.49,8,0,3,No,Credit Card,348,Yes,4.6,Yes,221.1,Yes
CAS-02178,27,Basic,19.41,2,0,1,No,Debit Card,1222,Yes,4.2,No,808.64,No
CAS-02179,47,Curated,39.96,7,0,0,No,Credit Card,237,No,4.4,No,1557.44,No
CAS-02180,9,Curated,30.35,5,0,2,No,Credit Card,437,No,3.3,No,382.42,Yes
CAS-02181,21,Basic,21.27,8,0,0,No,Debit Card,71,No,4.0,No,429.71,Yes
CAS-02182,38,Basic,20.38,5,0,1,No,Debit Card,860,Yes,5.0,No,1073.17,Yes
CAS-02183,27,Deluxe,53.15,2,1,1,No,Credit Card,260,Yes,5.0,No,2519.14,No
CAS-02184,26,Curated,33.58,7,0,0,No,Credit Card,567,No,4.2,Yes,2030.55,No
CAS-02185,40,Basic,19.52,4,1,3,No,Buy Now Pay Later,368,No,4.2,No,495.65,No
CAS-02186,29,Curated,38.42,10,0,0,No,Debit Card,609,Yes,4.7,No,1553.78,No
CAS-02187,26,Deluxe,59.03,4,0,3,No,Credit Card,245,Yes,4.6,Yes,1745.01,No
CAS-02188,43,Basic,23.27,11,2,1,No,Debit Card,109,Yes,4.6,Yes,824.26,No
CAS-02189,8,Curated,30.97,10,2,0,Yes,Buy Now Pay Later,257,Yes,3.6,No,673.17,No
CAS-02190,19,Basic,20.18,10,0,0,No,Credit Card,289,No,3.7,Yes,505.07,No
CAS-02191,0,Basic,21.07,6,2,0,Yes,Buy Now Pay Later,100,Yes,4.8,No,158.33,No
CAS-02192,6,Basic,18.75,4,1,1,No,Debit Card,166,Yes,3.8,No,175.96,No
CAS-02193,45,Deluxe,52.68,4,1,1,No,Buy Now Pay Later,192,Yes,4.0,No,1945.44,No
CAS-02194,28,Curated,35.58,7,0,2,No,Credit Card,188,Yes,5.0,Yes,1128.45,No
CAS-02195,24,Curated,31.75,9,0,1,No,Credit Card,128,No,3.8,No,1624.98,No
CAS-02196,25,Basic,20.44,3,0,3,No,Credit Card,848,Yes,3.2,No,671.16,Yes
CAS-02197,27,Basic,20.02,8,0,4,No,Credit Card,133,No,4.9,No,1560.55,Yes
CAS-02198,30,Basic,18.4,6,2,3,No,PayPal,526,No,3.2,No,591.48,No
CAS-02199,38,Deluxe,57.79,5,2,1,No,Buy Now Pay Later,614,No,4.6,Yes,2321.43,No
CAS-02200,47,Deluxe,46.63,2,0,1,No,Buy Now Pay Later,496,No,2.6,No,1974.19,No
CAS-02201,48,Basic,17.81,6,2,1,No,Buy Now Pay Later,534,Yes,4.8,Yes,908.56,No
CAS-02202,47,Basic,22.27,7,1,3,No,Credit Card,650,Yes,4.0,No,1359.13,No
