viewer_id,months_subscribed,plan_level,monthly_rate,devices_registered,weekly_watch_hours,autoplay_next_episode,payment_method,binge_sessions_per_month,signup_channel,num_profiles,days_since_last_watch,parental_controls_enabled,projected_lifetime_value,subscription_lapsed
SOL-04383,1,Ad-Lite,5.91,2,10.5,Yes,PayPal,4,App Store,1,3,No,42.71,Yes
SOL-04384,17,Ad-Lite,5.74,1,3.0,No,Mobile Carrier Billing,0,Web,2,1,No,201.01,Yes
SOL-04385,13,Ad-Lite,7.26,1,0.2,No,PayPal,2,Web,1,6,Yes,35.2,No
SOL-04386,16,Ultra,16.77,2,5.4,Yes,Mobile Carrier Billing,4,Partner Bundle,1,9,No,384.81,No
SOL-04387,8,Ad-Lite,5.42,1,4.9,No,Mobile Carrier Billing,1,Web,3,8,Yes,155.9,No
SOL-04388,31,Standard,11.7,3,7.7,Yes,Mobile Carrier Billing,5,Partner Bundle,1,30,No,467.95,Yes
SOL-04389,14,Ad-Lite,7.47,3,10.5,No,PayPal,2,Partner Bundle,3,12,Yes,96.36,Yes
SOL-04390,32,Ad-Lite,6.56,2,18.2,No,Credit Card,5,Web,2,1,Yes,270.16,No
SOL-04391,18,Standard,12.91,2,2.1,Yes,Credit Card,4,App Store,1,11,No,399.55,Yes
SOL-04392,14,Ad-Lite,6.78,3,15.5,No,Credit Card,2,Partner Bundle,2,18,No,116.55,Yes
SOL-04393,6,Ad-Lite,7.0,5,6.4,Yes,Credit Card,2,App Store,1,8,No,84.89,No
SOL-04394,32,Ad-Lite,6.49,3,0.9,Yes,Mobile Carrier Billing,4,App Store,1,11,No,106.08,No
SOL-04395,8,Standard,12.57,3,0.5,Yes,Credit Card,2,App Store,2,12,No,32.59,No
SOL-04396,23,Standard,11.28,4,4.4,Yes,Credit Card,3,App Store,2,5,No,253.96,No
SOL-04397,6,Ad-Lite,6.31,1,4.4,Yes,Credit Card,4,App Store,3,7,Yes,0.0,Yes
SOL-04398,9,Standard,11.35,2,12.1,Yes,Mobile Carrier Billing,4,Partner Bundle,3,15,No,147.54,Yes
SOL-04399,18,Ultra,14.92,2,11.1,No,Mobile Carrier Billing,2,Web,2,8,Yes,165.57,No
SOL-04400,14,Ultra,17.21,3,2.0,Yes,Credit Card,2,App Store,2,8,Yes,252.66,No
SOL-04401,5,Ad-Lite,6.27,2,4.7,Yes,PayPal,6,Web,1,7,No,80.63,No
SOL-04402,11,Ad-Lite,5.21,3,3.6,No,Mobile Carrier Billing,4,App Store,1,21,Yes,241.58,Yes
SOL-04403,22,Ultra,17.77,1,16.5,No,Credit Card,5,Web,3,9,No,420.52,No
SOL-04404,3,Ultra,15.95,2,24.5,No,PayPal,4,App Store,2,6,No,72.98,No
SOL-04405,8,Ultra,16.73,5,12.8,No,Mobile Carrier Billing,1,App Store,1,19,No,189.72,No
SOL-04406,24,Ad-Lite,6.56,2,2.4,No,Credit Card,4,App Store,3,4,Yes,285.15,Yes
SOL-04407,30,Standard,11.43,1,6.0,Yes,Credit Card,1,Partner Bundle,3,4,Yes,144.06,No
SOL-04408,15,Ad-Lite,5.29,4,9.8,Yes,Credit Card,1,App Store,2,8,No,51.85,No
SOL-04409,14,Standard,13.18,1,5.6,No,Credit Card,2,App Store,3,7,No,124.16,No
SOL-04410,12,Standard,12.63,3,2.9,Yes,Credit Card,8,Web,2,22,No,239.13,No
SOL-04411,5,Standard,12.49,4,8.8,No,Gift Card,6,App Store,4,8,No,108.31,Yes
SOL-04412,6,Ultra,16.38,3,4.5,No,Credit Card,2,Partner Bundle,3,13,No,154.17,No
SOL-04413,21,Standard,13.76,2,3.4,Yes,Credit Card,6,Web,2,2,No,281.83,Yes
SOL-04414,7,Ad-Lite,5.31,3,10.5,Yes,Credit Card,4,Partner Bundle,2,5,No,75.22,Yes
SOL-04415,1,Ad-Lite,6.09,1,12.4,No,Credit Card,2,Partner Bundle,1,6,No,123.94,No
SOL-04416,22,Standard,11.66,1,6.0,Yes,Credit Card,3,App Store,2,8,No,143.71,No
SOL-04417,6,Ultra,17.99,2,5.0,No,Credit Card,2,Web,3,5,No,166.95,No
SOL-04418,3,Ad-Lite,5.16,2,16.7,Yes,Mobile Carrier Billing,5,App Store,2,5,No,46.78,No
SOL-04419,42,Ad-Lite,5.24,2,6.9,No,Mobile Carrier Billing,7,App Store,1,5,No,275.48,No
SOL-04420,21,Ad-Lite,7.39,4,4.6,Yes,Credit Card,4,Web,2,5,No,138.15,No
SOL-04421,12,Standard,10.61,3,8.4,Yes,Mobile Carrier Billing,5,Web,3,6,No,107.01,No
SOL-04422,12,Standard,13.45,3,8.8,Yes,Credit Card,7,App Store,1,9,No,196.03,No
SOL-04423,10,Ad-Lite,7.15,3,4.5,No,Mobile Carrier Billing,9,Partner Bundle,2,2,No,30.26,No
SOL-04424,10,Ad-Lite,5.8,4,19.6,Yes,PayPal,6,Web,3,5,No,56.63,No
SOL-04425,23,Standard,12.81,2,7.4,Yes,Credit Card,2,Web,1,9,No,343.38,No
SOL-04426,7,Standard,10.1,5,4.6,No,Credit Card,4,App Store,3,5,No,0.0,No
SOL-04427,6,Standard,12.79,4,0.8,Yes,Mobile Carrier Billing,1,Partner Bundle,1,2,Yes,88.29,Yes
SOL-04428,8,Ad-Lite,5.91,1,5.1,Yes,Credit Card,2,App Store,1,4,Yes,83.55,Yes
SOL-04429,22,Ultra,18.17,2,1.4,Yes,Credit Card,4,Partner Bundle,3,17,No,280.8,No
SOL-04430,4,Standard,10.33,2,1.9,No,PayPal,3,Web,2,31,No,91.49,Yes
SOL-04431,10,Ad-Lite,6.59,2,3.9,No,Credit Card,0,Partner Bundle,2,6,Yes,77.03,Yes
SOL-04432,7,Standard,10.65,3,14.2,Yes,Mobile Carrier Billing,2,Web,3,1,No,147.64,Yes
SOL-04433,14,Ad-Lite,8.0,2,9.4,Yes,Mobile Carrier Billing,3,Partner Bundle,2,2,No,229.34,No
SOL-04434,34,Ad-Lite,6.22,5,5.6,Yes,PayPal,2,Partner Bundle,4,10,No,128.23,Yes
SOL-04435,10,Standard,12.69,1,5.7,No,Credit Card,4,App Store,3,11,No,51.34,No
SOL-04436,15,Ad-Lite,5.27,1,19.9,Yes,Mobile Carrier Billing,2,Web,2,5,No,121.52,Yes
SOL-04437,14,Ultra,16.58,2,5.2,Yes,PayPal,4,Web,4,11,No,144.68,No
SOL-04438,9,Ultra,15.96,1,6.4,No,Mobile Carrier Billing,3,Web,3,23,No,76.4,No
SOL-04439,15,Standard,13.78,1,2.1,No,Credit Card,3,App Store,4,17,No,253.17,No
SOL-04440,22,Ultra,18.53,2,5.8,Yes,Mobile Carrier Billing,3,Web,2,13,No,235.27,No
SOL-04441,21,Ad-Lite,5.44,3,4.2,Yes,Credit Card,3,App Store,1,7,No,112.84,Yes
SOL-04442,12,Ad-Lite,6.5,5,5.2,No,PayPal,5,Web,3,14,No,42.81,Yes
SOL-04443,6,Standard,13.95,3,20.8,Yes,Mobile Carrier Billing,5,Partner Bundle,2,6,No,96.92,Yes
SOL-04444,39,Ad-Lite,6.2,2,8.0,Yes,Credit Card,2,Web,4,13,No,184.96,Yes
SOL-04445,13,Ad-Lite,6.64,2,3.7,Yes,PayPal,4,App Store,4,9,No,146.85,No
SOL-04446,11,Ad-Lite,4.89,2,2.1,Yes,Credit Card,3,App Store,1,22,No,77.7,Yes
SOL-04447,11,Standard,11.3,5,6.8,Yes,PayPal,1,Web,4,8,No,22.39,Yes
SOL-04448,17,Standard,12.22,1,6.7,No,Credit Card,5,App Store,5,14,No,576.66,Yes
SOL-04449,14,Standard,12.69,3,4.7,Yes,Mobile Carrier Billing,3,Partner Bundle,2,1,No,92.83,Yes
SOL-04450,11,Standard,11.94,3,18.1,Yes,Gift Card,7,Web,2,10,No,160.27,Yes
SOL-04451,16,Ad-Lite,7.06,2,4.6,Yes,Mobile Carrier Billing,4,Web,2,27,No,56.54,Yes
SOL-04452,17,Standard,10.89,2,10.3,No,Credit Card,6,App Store,3,15,Yes,286.69,Yes
SOL-04453,19,Ad-Lite,5.94,1,6.5,Yes,Credit Card,3,Web,4,2,No,187.91,Yes
SOL-04454,21,Standard,10.14,1,4.4,No,PayPal,2,App Store,5,17,No,202.38,No
SOL-04455,13,Ad-Lite,6.14,3,8.5,No,Mobile Carrier Billing,2,App Store,2,7,No,126.67,No
SOL-04456,16,Standard,11.39,1,3.4,Yes,PayPal,6,App Store,3,34,No,191.11,Yes
SOL-04457,29,Standard,12.3,3,8.4,No,Gift Card,4,App Store,1,13,No,164.7,No
SOL-04458,4,Ad-Lite,5.61,3,12.0,Yes,Credit Card,6,Partner Bundle,1,11,No,79.76,No
SOL-04459,12,Standard,11.45,2,2.9,Yes,Credit Card,3,App Store,1,0,No,7.62,Yes
SOL-04460,6,Ad-Lite,5.61,3,8.8,No,PayPal,4,App Store,1,5,No,169.44,Yes
SOL-04461,13,Standard,14.18,2,6.1,No,PayPal,2,App Store,3,5,No,254.01,No
SOL-04462,3,Ad-Lite,5.13,1,4.6,Yes,Mobile Carrier Billing,8,Partner Bundle,4,5,No,162.6,Yes
SOL-04463,24,Ultra,16.83,2,5.5,Yes,Credit Card,4,App Store,2,6,Yes,236.31,No
SOL-04464,20,Ultra,18.9,4,5.8,No,Mobile Carrier Billing,2,App Store,3,4,No,496.14,No
SOL-04465,26,Ad-Lite,6.71,2,3.4,Yes,Credit Card,5,App Store,1,2,Yes,128.77,No
SOL-04466,15,Ultra,15.69,5,20.5,Yes,Mobile Carrier Billing,2,App Store,4,21,No,183.68,No
SOL-04467,0,Ad-Lite,5.88,1,5.8,Yes,Credit Card,1,Web,1,9,No,19.64,Yes
SOL-04468,11,Ad-Lite,4.93,2,7.2,No,Credit Card,2,App Store,1,7,No,263.93,Yes
SOL-04469,19,Standard,12.5,2,17.5,No,PayPal,3,Web,4,8,No,477.94,No
SOL-04470,27,Standard,12.85,5,11.9,Yes,Mobile Carrier Billing,4,Partner Bundle,3,5,No,498.25,No
SOL-04471,26,Ad-Lite,5.52,2,12.9,Yes,Credit Card,3,Web,1,11,No,152.45,No
SOL-04472,29,Standard,11.72,3,5.8,No,Credit Card,1,App Store,1,7,Yes,715.24,No
SOL-04473,2,Ad-Lite,4.41,3,2.7,Yes,Mobile Carrier Billing,4,Web,1,3,No,0.0,Yes
SOL-04474,4,Standard,13.07,1,4.3,No,PayPal,3,Partner Bundle,3,32,No,0.0,Yes
SOL-04475,11,Standard,12.76,2,6.4,Yes,Mobile Carrier Billing,5,Web,3,11,Yes,384.61,No
SOL-04476,10,Standard,11.79,2,2.1,No,Gift Card,3,App Store,3,2,No,238.13,No
SOL-04477,3,Ultra,17.51,3,8.6,Yes,Credit Card,2,App Store,3,11,Yes,111.6,Yes
SOL-04478,11,Ad-Lite,4.61,2,1.3,No,PayPal,2,App Store,2,23,No,0.0,Yes
SOL-04479,26,Ad-Lite,5.9,1,10.4,Yes,Credit Card,4,Partner Bundle,4,9,No,127.64,No
SOL-04480,12,Ultra,15.78,2,13.1,Yes,Credit Card,6,Web,2,6,No,253.52,No
SOL-04481,21,Standard,10.22,3,9.7,No,Credit Card,4,App Store,2,7,No,252.55,No
SOL-04482,8,Ultra,16.0,2,8.6,Yes,Credit Card,3,Partner Bundle,3,5,No,374.93,No
SOL-04483,18,Ultra,18.23,4,8.2,Yes,Credit Card,2,Web,1,16,No,305.39,No
SOL-04484,30,Standard,12.69,2,2.0,Yes,Mobile Carrier Billing,2,App Store,4,17,No,311.04,No
SOL-04485,22,Ad-Lite,6.27,2,6.5,No,PayPal,8,App Store,2,42,No,314.59,No
SOL-04486,8,Ultra,15.26,3,8.5,Yes,PayPal,5,Web,1,8,No,125.51,No
SOL-04487,40,Ultra,17.62,2,13.1,No,Credit Card,4,Web,1,18,No,989.99,No
SOL-04488,20,Standard,12.83,1,3.4,Yes,PayPal,3,App Store,1,3,No,343.86,Yes
SOL-04489,16,Ultra,18.25,1,7.4,Yes,Mobile Carrier Billing,5,Partner Bundle,2,4,No,301.16,No
SOL-04490,11,Standard,9.0,3,10.5,Yes,PayPal,4,Partner Bundle,2,8,Yes,145.68,No
SOL-04491,14,Ad-Lite,7.93,3,11.3,No,PayPal,1,App Store,2,2,No,227.26,No
SOL-04492,15,Ad-Lite,5.3,2,1.2,No,Credit Card,3,App Store,1,7,No,12.83,Yes
SOL-04493,3,Ad-Lite,6.93,3,8.7,Yes,Credit Card,7,Partner Bundle,2,8,No,0.0,Yes
SOL-04494,3,Ad-Lite,6.28,1,9.2,Yes,Gift Card,6,Partner Bundle,1,11,No,172.58,Yes
SOL-04495,7,Ad-Lite,6.21,1,5.9,Yes,Credit Card,2,Partner Bundle,2,18,No,63.25,Yes
SOL-04496,6,Ad-Lite,5.49,1,1.7,Yes,Credit Card,2,Web,1,11,No,0.0,Yes
SOL-04497,28,Standard,13.24,5,3.5,Yes,Mobile Carrier Billing,5,App Store,2,6,No,239.64,Yes
SOL-04498,7,Standard,10.75,1,13.3,Yes,Credit Card,3,Web,2,26,No,54.55,No
SOL-04499,4,Ad-Lite,5.89,2,8.6,No,Credit Card,2,App Store,1,5,No,126.46,Yes
SOL-04500,8,Standard,11.94,1,6.0,Yes,Credit Card,2,Web,2,2,No,131.33,No
SOL-04501,10,Standard,13.95,2,7.4,No,Credit Card,5,App Store,1,7,No,116.05,Yes
SOL-04502,11,Ad-Lite,6.34,3,2.0,Yes,PayPal,7,Web,4,7,No,139.36,No
SOL-04503,20,Ultra,17.14,3,6.9,Yes,Credit Card,2,Web,2,17,Yes,476.14,No
SOL-04504,7,Ultra,16.89,2,8.9,Yes,PayPal,8,App Store,3,18,No,436.3,Yes
SOL-04505,1,Ultra,18.04,3,4.0,No,PayPal,1,Partner Bundle,3,18,No,77.91,Yes
SOL-04506,17,Standard,13.01,4,16.0,Yes,PayPal,5,App Store,2,19,No,153.21,No
SOL-04507,14,Ad-Lite,5.53,2,2.9,No,PayPal,4,Partner Bundle,2,8,No,62.68,No
SOL-04508,31,Ad-Lite,7.27,3,8.1,Yes,Credit Card,2,Web,2,6,No,286.17,Yes
SOL-04509,10,Ultra,14.3,2,4.0,No,PayPal,3,Partner Bundle,3,8,No,129.59,No
SOL-04510,1,Ad-Lite,5.14,1,4.8,Yes,PayPal,4,App Store,4,23,No,34.79,Yes
SOL-04511,23,Ad-Lite,6.21,1,30.9,Yes,PayPal,4,App Store,1,14,No,216.02,No
SOL-04512,4,Standard,13.16,3,1.8,Yes,Credit Card,5,App Store,2,6,No,125.24,No
SOL-04513,1,Standard,11.82,3,13.5,Yes,Credit Card,1,Web,1,8,No,0.0,No
SOL-04514,28,Standard,13.36,2,16.6,No,PayPal,4,Web,2,1,Yes,477.41,No
SOL-04515,7,Ad-Lite,6.02,4,26.1,No,Credit Card,2,Web,3,29,Yes,94.02,Yes
SOL-04516,16,Ad-Lite,6.59,2,18.8,Yes,Mobile Carrier Billing,3,Partner Bundle,3,13,Yes,80.07,No
SOL-04517,17,Standard,11.08,2,4.0,Yes,PayPal,5,Partner Bundle,2,23,No,275.43,No
SOL-04518,8,Standard,11.47,2,3.0,No,Mobile Carrier Billing,3,Web,4,8,No,110.04,No
SOL-04519,1,Ultra,19.05,2,7.3,No,PayPal,6,App Store,3,6,No,9.3,Yes
SOL-04520,7,Ad-Lite,6.41,2,19.8,Yes,Mobile Carrier Billing,3,Web,2,6,No,0.0,Yes
SOL-04521,8,Standard,10.89,1,11.1,No,Mobile Carrier Billing,6,Web,3,9,Yes,102.05,No
SOL-04522,4,Standard,10.88,3,15.0,Yes,Mobile Carrier Billing,5,Partner Bundle,5,5,No,185.25,Yes
SOL-04523,4,Ad-Lite,5.76,1,4.8,Yes,Credit Card,3,Web,1,6,No,86.72,No
SOL-04524,16,Ad-Lite,5.54,1,4.8,Yes,Mobile Carrier Billing,4,Partner Bundle,1,10,No,190.84,Yes
SOL-04525,1,Standard,13.69,3,2.7,No,Credit Card,4,App Store,1,9,No,0.0,Yes
SOL-04526,12,Ad-Lite,5.63,4,6.4,Yes,Credit Card,3,App Store,1,6,No,27.74,Yes
SOL-04527,23,Ad-Lite,5.25,5,4.6,Yes,PayPal,4,Partner Bundle,2,3,No,165.92,Yes
SOL-04528,11,Ad-Lite,5.26,2,3.4,Yes,PayPal,4,Web,3,4,No,45.9,Yes
SOL-04529,9,Standard,12.44,1,4.0,Yes,Credit Card,8,App Store,3,5,Yes,68.9,Yes
SOL-04530,16,Ad-Lite,5.78,4,5.1,Yes,Mobile Carrier Billing,6,Web,2,15,No,142.14,Yes
SOL-04531,24,Ultra,17.63,4,9.7,Yes,Credit Card,2,App Store,3,18,No,523.56,No
SOL-04532,12,Ultra,17.27,4,8.5,No,Gift Card,6,App Store,2,6,Yes,231.9,No
SOL-04533,18,Ultra,16.53,2,2.8,Yes,PayPal,1,Partner Bundle,3,3,Yes,263.89,No
SOL-04534,13,Ultra,17.39,2,9.0,Yes,PayPal,3,Web,1,3,No,580.24,No
SOL-04535,20,Ad-Lite,5.95,1,5.5,Yes,Mobile Carrier Billing,2,App Store,1,8,Yes,252.2,No
SOL-04536,40,Ad-Lite,6.57,3,12.2,Yes,Mobile Carrier Billing,7,Web,1,10,Yes,436.15,No
SOL-04537,18,Ad-Lite,6.52,3,13.0,Yes,Credit Card,4,Web,1,2,No,25.32,No
SOL-04538,38,Standard,12.67,4,1.2,Yes,Credit Card,2,Web,2,9,No,433.49,Yes
SOL-04539,14,Standard,13.37,4,2.1,Yes,PayPal,6,App Store,2,10,No,110.61,No
SOL-04540,2,Ad-Lite,5.66,2,6.9,Yes,Credit Card,3,Web,1,18,No,17.76,Yes
SOL-04541,1,Standard,14.83,3,12.6,No,Mobile Carrier Billing,1,App Store,1,5,No,15.58,No
SOL-04542,9,Standard,10.46,1,13.7,Yes,Mobile Carrier Billing,4,Partner Bundle,2,3,No,224.05,No
SOL-04543,2,Standard,10.49,3,6.7,Yes,Credit Card,4,Partner Bundle,1,3,No,103.74,Yes
SOL-04544,13,Ad-Lite,7.07,4,3.6,No,Gift Card,6,Web,3,2,No,299.74,Yes
SOL-04545,4,Ad-Lite,6.87,4,12.6,No,PayPal,2,App Store,2,8,Yes,118.86,Yes
SOL-04546,33,Standard,11.44,3,3.2,Yes,Mobile Carrier Billing,6,Partner Bundle,2,2,No,349.39,No
SOL-04547,24,Ad-Lite,5.11,2,15.6,Yes,PayPal,3,Web,4,5,No,120.0,Yes
SOL-04548,8,Ad-Lite,4.99,3,12.5,Yes,Credit Card,3,App Store,1,3,No,35.76,No
SOL-04549,7,Standard,12.84,3,11.6,Yes,Credit Card,3,App Store,2,12,Yes,85.76,No
SOL-04550,4,Ultra,19.36,4,4.5,Yes,Credit Card,5,App Store,1,26,No,8.47,No
SOL-04551,32,Standard,11.25,4,11.1,Yes,Mobile Carrier Billing,4,App Store,1,11,No,453.16,No
SOL-04552,10,Standard,15.0,2,3.0,No,Credit Card,0,Web,1,20,No,157.99,Yes
SOL-04553,30,Ultra,18.33,2,1.9,Yes,Credit Card,5,Web,2,2,Yes,770.27,No
SOL-04554,20,Standard,12.5,2,8.4,No,Mobile Carrier Billing,3,App Store,2,19,Yes,232.35,No
SOL-04555,20,Ad-Lite,5.89,3,10.1,Yes,Credit Card,4,App Store,4,9,No,119.87,No
SOL-04556,17,Standard,12.05,5,5.7,No,Credit Card,5,Partner Bundle,2,11,No,229.22,No
SOL-04557,20,Standard,11.58,1,1.9,No,Mobile Carrier Billing,4,Partner Bundle,1,6,No,372.86,No
SOL-04558,21,Standard,12.15,3,5.5,No,Gift Card,1,App Store,3,15,Yes,453.47,No
SOL-04559,11,Ultra,15.33,1,4.8,Yes,PayPal,2,App Store,3,4,No,402.25,No
SOL-04560,10,Ultra,15.64,1,5.4,Yes,Credit Card,5,Web,4,1,No,38.43,Yes
SOL-04561,6,Standard,12.34,1,3.7,Yes,Credit Card,8,Partner Bundle,4,11,No,105.66,Yes
SOL-04562,2,Standard,11.85,2,2.4,No,Credit Card,5,Partner Bundle,2,7,No,112.16,No
SOL-04563,22,Ad-Lite,5.03,2,4.6,No,Mobile Carrier Billing,4,App Store,2,4,No,132.58,Yes
SOL-04564,8,Standard,12.23,3,5.3,Yes,PayPal,4,Web,1,3,No,0.0,No
SOL-04565,13,Ad-Lite,5.67,5,6.5,Yes,PayPal,3,App Store,3,7,Yes,0.0,Yes
SOL-04566,4,Standard,13.96,1,6.2,No,Mobile Carrier Billing,1,App Store,1,6,No,101.07,No
SOL-04567,8,Ad-Lite,5.81,1,10.3,Yes,PayPal,9,App Store,2,8,No,60.93,Yes
SOL-04568,22,Standard,11.38,3,5.7,Yes,Mobile Carrier Billing,6,App Store,1,3,No,405.82,No
SOL-04569,7,Standard,12.92,5,20.8,Yes,Credit Card,4,Web,1,9,No,51.45,No
SOL-04570,33,Standard,12.21,5,2.7,No,PayPal,4,App Store,2,14,No,695.75,No
SOL-04571,6,Ad-Lite,6.26,2,5.1,No,Credit Card,3,Partner Bundle,2,6,No,152.02,Yes
SOL-04572,23,Standard,10.43,3,4.2,Yes,Credit Card,4,Web,2,5,No,297.03,Yes
SOL-04573,4,Standard,11.61,5,6.2,Yes,Mobile Carrier Billing,3,App Store,3,9,No,15.1,Yes
SOL-04574,5,Ad-Lite,5.54,3,7.7,No,Mobile Carrier Billing,3,Web,2,17,No,0.0,Yes
SOL-04575,3,Standard,11.03,5,5.2,No,Gift Card,3,Partner Bundle,3,8,No,45.94,No
SOL-04576,7,Standard,12.45,1,3.4,Yes,Credit Card,5,Partner Bundle,1,7,Yes,79.4,Yes
SOL-04577,4,Standard,12.55,5,7.6,Yes,Credit Card,2,Web,1,3,No,116.31,No
SOL-04578,3,Standard,12.56,3,1.3,Yes,Credit Card,2,App Store,1,18,No,174.74,No
SOL-04579,15,Standard,12.2,1,1.1,No,Mobile Carrier Billing,7,Partner Bundle,4,28,No,46.96,No
SOL-04580,7,Ad-Lite,5.53,1,4.6,Yes,Credit Card,3,Web,4,7,No,5.18,No
SOL-04581,10,Ad-Lite,6.27,2,15.2,No,Credit Card,3,Partner Bundle,1,12,No,113.03,No
SOL-04582,10,Ad-Lite,6.38,4,10.8,Yes,PayPal,7,Web,3,15,Yes,80.63,No
SOL-04583,4,Ultra,17.25,1,5.8,No,Gift Card,6,Web,3,1,Yes,26.93,No
SOL-04584,21,Standard,11.82,1,3.4,Yes,Credit Card,5,App Store,3,7,Yes,50.97,No
SOL-04585,16,Ultra,15.53,1,0.9,No,Mobile Carrier Billing,3,App Store,1,4,No,248.7,No
SOL-04586,24,Ad-Lite,5.57,2,9.4,No,Credit Card,2,App Store,1,5,No,160.17,Yes
SOL-04587,4,Ad-Lite,5.99,1,9.7,Yes,Credit Card,0,App Store,2,3,No,201.56,Yes
SOL-04588,7,Standard,11.51,2,9.3,No,Credit Card,0,Web,5,9,Yes,189.31,Yes
SOL-04589,8,Ultra,15.64,4,5.7,Yes,PayPal,3,Web,2,22,No,96.7,No
SOL-04590,8,Ad-Lite,5.48,2,12.0,Yes,Gift Card,3,Web,2,27,Yes,160.39,Yes
SOL-04591,5,Ad-Lite,6.12,2,17.0,Yes,Credit Card,1,Partner Bundle,2,11,No,63.1,Yes
SOL-04592,3,Ad-Lite,5.56,3,7.2,Yes,Credit Card,4,Partner Bundle,2,4,No,48.87,No
SOL-04593,16,Ad-Lite,5.6,1,19.8,No,PayPal,5,App Store,2,11,No,0.0,Yes
SOL-04594,26,Standard,12.63,1,5.4,No,PayPal,2,Partner Bundle,2,9,No,466.75,No
SOL-04595,24,Ultra,17.26,1,23.0,Yes,PayPal,4,Web,1,2,No,646.36,No
SOL-04596,25,Ultra,17.18,4,24.2,Yes,PayPal,6,Web,1,5,Yes,1120.69,No
SOL-04597,5,Standard,13.67,2,2.1,No,PayPal,0,App Store,2,4,No,51.68,No
SOL-04598,18,Ultra,17.26,4,4.2,Yes,Mobile Carrier Billing,5,Web,2,26,No,131.69,No
SOL-04599,9,Standard,12.75,5,2.7,Yes,PayPal,6,App Store,1,2,No,251.32,Yes
SOL-04600,9,Ultra,17.58,1,1.5,No,PayPal,5,App Store,1,14,No,162.04,No
SOL-04601,32,Ad-Lite,5.39,1,6.9,Yes,Mobile Carrier Billing,4,Partner Bundle,2,8,No,453.85,Yes
SOL-04602,5,Ad-Lite,5.7,2,11.6,Yes,Credit Card,0,Web,2,14,No,0.0,Yes
SOL-04603,7,Ad-Lite,5.13,3,2.2,Yes,Credit Card,1,Partner Bundle,2,43,No,0.0,No
SOL-04604,22,Standard,12.29,5,1.7,No,PayPal,3,Web,1,11,No,214.04,Yes
SOL-04605,10,Ad-Lite,4.95,2,7.7,No,Credit Card,4,Partner Bundle,3,5,No,41.56,Yes
SOL-04606,14,Standard,12.89,3,17.4,No,Mobile Carrier Billing,2,Partner Bundle,1,4,No,365.68,No
SOL-04607,12,Standard,11.16,1,16.7,Yes,Credit Card,2,App Store,4,19,No,81.09,Yes
SOL-04608,20,Ad-Lite,6.8,1,10.4,Yes,Mobile Carrier Billing,3,App Store,1,5,No,72.99,Yes
SOL-04609,1,Ad-Lite,6.4,2,13.0,No,Mobile Carrier Billing,8,App Store,3,5,No,65.51,No
SOL-04610,28,Ultra,15.99,2,11.2,Yes,Mobile Carrier Billing,2,Partner Bundle,3,5,No,726.96,No
SOL-04611,13,Ad-Lite,5.94,2,11.1,Yes,Credit Card,6,App Store,3,7,No,195.47,No
SOL-04612,15,Standard,12.76,4,6.9,Yes,PayPal,1,App Store,2,16,No,347.32,No
SOL-04613,22,Standard,11.68,3,6.2,No,PayPal,7,App Store,1,8,Yes,251.75,No
SOL-04614,6,Ultra,16.0,4,3.7,Yes,Gift Card,4,Partner Bundle,1,29,Yes,54.54,No
SOL-04615,34,Ad-Lite,4.75,1,7.7,Yes,Credit Card,0,Web,3,18,No,94.93,No
SOL-04616,8,Ad-Lite,5.63,2,14.3,No,PayPal,8,Web,3,7,No,111.54,Yes
SOL-04617,8,Ultra,16.11,3,2.5,No,PayPal,1,App Store,3,23,No,140.36,Yes
SOL-04618,2,Ultra,19.58,1,10.4,Yes,Credit Card,7,App Store,5,1,No,75.43,No
SOL-04619,16,Standard,11.36,1,15.4,No,Credit Card,4,Web,3,6,No,265.92,No
SOL-04620,15,Ad-Lite,7.1,3,1.1,No,Mobile Carrier Billing,4,App Store,1,5,No,176.26,Yes
SOL-04621,19,Standard,10.47,2,4.8,Yes,Credit Card,4,Partner Bundle,1,2,No,118.29,Yes
SOL-04622,8,Ad-Lite,5.7,3,7.3,No,Mobile Carrier Billing,1,App Store,1,12,No,35.73,Yes
SOL-04623,14,Standard,13.24,3,5.0,Yes,Credit Card,5,App Store,3,11,No,416.93,No
SOL-04624,27,Standard,11.88,1,7.3,No,Credit Card,2,App Store,2,4,No,304.81,No
SOL-04625,26,Ultra,15.85,2,13.2,Yes,PayPal,6,Partner Bundle,3,3,No,654.14,No
SOL-04626,23,Ad-Lite,4.14,2,4.3,Yes,Credit Card,6,Partner Bundle,1,6,Yes,58.7,Yes
SOL-04627,8,Ad-Lite,6.1,4,12.0,Yes,Mobile Carrier Billing,2,Partner Bundle,3,7,No,133.45,No
SOL-04628,16,Standard,12.4,1,9.6,No,Mobile Carrier Billing,2,App Store,2,6,No,293.32,No
SOL-04629,5,Ad-Lite,6.37,2,18.9,Yes,Credit Card,4,Partner Bundle,2,0,No,106.91,Yes
SOL-04630,10,Ad-Lite,6.06,2,2.8,No,PayPal,7,App Store,2,11,No,53.4,No
SOL-04631,8,Standard,12.75,3,12.6,No,PayPal,5,App Store,1,7,No,198.18,Yes
SOL-04632,2,Standard,11.82,5,0.6,No,PayPal,3,Web,1,13,No,25.77,No
SOL-04633,15,Standard,11.72,2,8.4,Yes,Credit Card,3,Web,1,10,No,152.36,No
