customer_id,churned,monthly_subscription_fee,tenure_months,estimated_account_value,plan_tier,num_seats,integrations_connected,api_calls_per_month,support_tickets_ytd,onboarding_completed,admin_logins_per_week,has_sso,nps_score,days_since_last_login,billing_cycle
VTX-009654,No,33.98,16,819.28,Growth,5,4,5038,1,No,1.1,Yes,52,18,annual
VTX-009655,No,152.5,50,12358.22,Scale,8,3,2435,2,Yes,2.3,Yes,33,6,annual
VTX-009656,No,204.58,6,868.01,Scale,6,2,5248,1,No,2.5,No,21,11,annual
VTX-009657,No,51.23,18,1406.61,Growth,10,2,5384,0,Yes,4.0,No,95,2,monthly
VTX-009658,Yes,0.0,35,131.98,Free,4,3,977,4,Yes,5.4,No,31,5,monthly
VTX-009659,No,188.4,59,6812.87,Scale,7,4,4363,1,No,6.5,Yes,31,29,monthly
VTX-009660,Yes,48.6,16,1064.15,Growth,9,2,474,2,Yes,5.9,Yes,30,1,annual
VTX-009661,No,60.64,26,1767.01,Growth,5,4,5012,5,Yes,5.3,No,71,1,monthly
VTX-009662,No,61.56,51,3800.36,Growth,2,1,2059,3,No,0.5,No,28,2,monthly
VTX-009663,No,0.0,28,87.53,Free,4,2,636,3,Yes,4.2,No,27,1,monthly
VTX-009664,No,207.21,41,7910.75,Scale,8,4,2269,1,Yes,5.4,Yes,18,10,monthly
VTX-009665,No,0.0,25,122.36,Free,6,2,2670,3,Yes,5.5,No,57,1,monthly
VTX-009666,No,40.52,0,0.0,Growth,8,2,2687,5,Yes,7.6,No,73,2,monthly
VTX-009667,No,153.04,17,2810.45,Scale,6,3,3428,1,No,2.8,Yes,84,6,annual
VTX-009668,No,223.56,34,13217.38,Scale,3,2,5392,3,Yes,8.5,Yes,55,6,monthly
VTX-009669,No,258.42,1,857.98,Scale,4,4,3518,1,Yes,9.6,Yes,81,5,monthly
VTX-009670,No,251.03,14,6926.07,Scale,10,5,4353,1,No,7.3,Yes,66,6,monthly
VTX-009671,No,0.0,58,47.03,Free,8,1,571,2,Yes,3.5,No,50,5,annual
VTX-009672,No,265.64,0,264.81,Scale,5,3,4746,0,Yes,3.4,Yes,18,6,annual
VTX-009673,No,200.49,15,3407.9,Scale,6,4,2037,1,No,3.1,Yes,83,3,monthly
VTX-009674,Yes,50.51,37,1153.64,Growth,7,4,6190,4,No,1.5,No,23,40,monthly
VTX-009675,No,43.86,34,1369.68,Growth,5,0,5525,0,Yes,8.0,No,45,13,annual
VTX-009676,Yes,0.0,12,0.0,Free,9,1,1289,2,No,3.3,No,67,6,annual
VTX-009677,Yes,46.36,3,362.44,Growth,8,6,312,2,No,1.6,Yes,62,20,monthly
VTX-009678,Yes,54.56,54,3511.48,Growth,13,1,1681,1,No,7.2,No,4,3,monthly
VTX-009679,No,45.99,33,1676.86,Growth,5,1,1961,0,Yes,3.6,No,94,17,monthly
VTX-009680,No,50.75,34,1745.78,Growth,7,3,3541,1,Yes,1.6,No,73,2,monthly
VTX-009681,No,57.62,3,169.78,Growth,3,1,1294,1,No,1.4,No,76,11,monthly
VTX-009682,No,0.0,12,73.38,Free,8,4,3062,1,Yes,3.3,No,79,8,monthly
VTX-009683,No,186.67,4,962.87,Scale,8,1,3463,0,Yes,10.8,Yes,52,2,annual
VTX-009684,No,0.0,59,26.48,Free,3,2,1798,2,No,7.6,No,76,0,monthly
VTX-009685,No,0.0,46,204.57,Free,6,1,1959,3,Yes,2.9,No,100,10,monthly
VTX-009686,No,0.0,33,181.94,Free,7,0,747,2,Yes,8.9,No,9,2,annual
VTX-009687,No,216.07,41,6528.53,Scale,8,2,1469,2,Yes,1.3,Yes,5,6,monthly
VTX-009688,No,190.66,10,1542.77,Scale,6,3,2612,2,Yes,5.0,No,10,1,annual
VTX-009689,No,0.0,60,244.51,Free,7,3,4822,1,Yes,2.1,Yes,86,5,monthly
VTX-009690,Yes,0.0,31,0.0,Free,7,1,1563,1,Yes,2.3,No,65,9,annual
VTX-009691,No,62.64,31,4765.61,Growth,5,4,3734,1,Yes,2.6,Yes,81,9,annual
VTX-009692,No,0.0,58,39.4,Free,3,1,1828,0,Yes,0.4,No,71,13,monthly
VTX-009693,No,51.6,5,495.51,Growth,6,3,961,0,Yes,1.1,Yes,11,2,monthly
VTX-009694,No,0.0,25,45.78,Free,7,1,2417,1,Yes,1.8,No,43,8,monthly
VTX-009695,No,50.06,5,363.97,Growth,4,2,3841,0,No,1.5,No,23,8,monthly
VTX-009696,No,39.03,25,415.2,Growth,3,1,4812,2,Yes,3.8,No,0,16,annual
VTX-009697,No,63.27,16,1058.18,Growth,8,5,5484,0,Yes,2.1,Yes,82,1,monthly
VTX-009698,No,53.46,28,2066.63,Growth,4,0,927,2,Yes,4.3,No,34,2,annual
VTX-009699,No,0.0,42,319.2,Free,11,2,2522,0,Yes,5.8,Yes,78,4,annual
VTX-009700,No,0.0,17,117.1,Free,7,4,8318,1,No,8.9,No,9,7,monthly
VTX-009701,No,0.0,3,116.74,Free,2,3,3959,0,Yes,2.3,No,81,12,monthly
VTX-009702,Yes,0.0,9,36.66,Free,1,2,6451,1,No,0.6,No,7,1,annual
VTX-009703,Yes,138.08,43,8602.16,Scale,4,1,7592,0,Yes,5.4,Yes,10,3,annual
VTX-009704,Yes,0.0,35,106.65,Free,4,3,797,0,Yes,4.2,No,60,12,annual
VTX-009705,No,0.0,59,295.05,Free,12,1,321,0,No,2.6,Yes,30,15,monthly
VTX-009706,No,0.0,54,9.8,Free,7,1,1416,1,No,2.7,No,27,1,monthly
VTX-009707,No,50.23,9,1262.31,Growth,7,1,1703,1,No,3.0,Yes,62,36,monthly
VTX-009708,No,227.68,44,8741.91,Scale,9,2,395,3,Yes,2.2,No,82,0,annual
VTX-009709,No,190.8,5,1762.24,Scale,8,0,6551,0,No,4.6,Yes,11,16,annual
VTX-009710,No,49.77,5,929.93,Growth,8,4,6634,0,Yes,3.2,Yes,1,2,monthly
VTX-009711,Yes,147.64,48,9559.22,Scale,7,4,2928,0,No,1.1,Yes,29,8,monthly
VTX-009712,Yes,52.25,24,984.09,Growth,3,1,7559,1,No,8.1,No,21,10,monthly
VTX-009713,No,181.21,60,17712.16,Scale,6,3,1684,0,Yes,4.0,No,90,46,monthly
VTX-009714,No,191.59,0,431.45,Scale,5,1,3802,1,No,10.1,Yes,83,2,monthly
VTX-009715,No,0.0,30,370.28,Free,9,2,3093,2,Yes,2.9,Yes,90,11,monthly
VTX-009716,Yes,55.95,18,1426.23,Growth,4,1,890,2,No,3.6,No,75,4,monthly
VTX-009717,Yes,0.0,60,46.77,Free,2,5,4951,1,Yes,2.9,No,39,5,monthly
VTX-009718,No,0.0,40,14.61,Free,6,0,1396,2,Yes,3.3,No,88,38,monthly
VTX-009719,No,199.41,47,25723.14,Scale,4,2,1133,0,Yes,2.6,No,37,9,monthly
VTX-009720,Yes,0.0,17,150.44,Free,5,0,661,1,Yes,7.4,No,18,18,monthly
VTX-009721,No,57.06,54,2068.3,Growth,6,4,11354,2,Yes,2.9,Yes,36,1,monthly
VTX-009722,No,199.83,51,28490.64,Scale,5,1,3598,4,Yes,1.8,Yes,99,1,monthly
VTX-009723,Yes,63.5,47,1680.79,Growth,4,3,1533,3,Yes,3.4,No,72,1,monthly
VTX-009724,Yes,51.18,29,1933.52,Growth,3,3,144,0,Yes,3.7,Yes,46,2,annual
VTX-009725,No,64.79,56,3601.72,Growth,8,1,1477,1,Yes,5.7,No,60,1,monthly
VTX-009726,No,246.92,40,5671.77,Scale,5,1,1118,2,Yes,2.2,Yes,27,22,monthly
VTX-009727,No,0.0,4,213.83,Free,4,1,2137,0,Yes,5.4,No,25,8,monthly
VTX-009728,No,0.0,53,0.0,Free,4,2,1463,1,Yes,8.8,No,6,0,monthly
VTX-009729,No,58.52,1,160.47,Growth,8,4,6474,0,No,0.9,No,82,2,monthly
VTX-009730,Yes,153.9,41,8996.27,Scale,3,1,3899,0,Yes,2.6,Yes,22,17,annual
VTX-009731,Yes,0.0,15,74.21,Free,6,1,3541,1,No,8.6,No,73,2,annual
VTX-009732,No,48.46,54,2559.34,Growth,6,3,2430,0,Yes,5.3,No,23,0,annual
VTX-009733,No,193.67,44,13572.69,Scale,4,2,3121,0,No,1.0,Yes,27,7,annual
VTX-009734,Yes,0.0,49,23.04,Free,9,3,3847,0,Yes,2.6,No,48,8,monthly
VTX-009735,No,0.0,42,0.0,Free,8,3,616,2,Yes,5.4,No,66,2,monthly
VTX-009736,No,33.99,34,1300.31,Growth,6,1,1378,1,No,4.4,No,67,2,monthly
VTX-009737,Yes,0.0,52,35.21,Free,8,2,2135,1,No,7.8,No,57,14,monthly
VTX-009738,No,0.0,18,20.21,Free,8,2,1300,2,Yes,3.7,No,40,6,annual
VTX-009739,No,49.77,32,2379.58,Growth,7,1,424,5,Yes,2.6,No,60,22,monthly
VTX-009740,No,63.03,18,2136.56,Growth,10,3,4485,1,Yes,9.8,No,56,4,annual
VTX-009741,No,42.02,6,316.02,Growth,4,0,234,1,No,3.9,No,51,7,annual
VTX-009742,No,49.74,53,3108.51,Growth,11,3,5745,3,Yes,2.9,Yes,53,1,annual
VTX-009743,No,50.49,30,1227.64,Growth,6,2,2052,2,No,0.9,Yes,87,13,monthly
VTX-009744,No,57.48,3,131.21,Growth,4,3,3436,1,Yes,5.3,No,9,13,monthly
VTX-009745,No,168.24,50,8314.24,Scale,6,1,1100,1,No,4.8,Yes,18,1,monthly
VTX-009746,No,242.97,57,11526.74,Scale,4,3,4061,1,No,4.6,Yes,28,3,monthly
VTX-009747,No,45.51,40,1397.7,Growth,4,2,2449,1,No,6.0,Yes,67,14,annual
VTX-009748,No,179.35,19,9941.44,Scale,7,2,818,1,No,2.7,No,54,14,monthly
VTX-009749,No,186.97,52,7918.36,Scale,4,1,2631,2,Yes,5.3,Yes,54,27,monthly
VTX-009750,No,0.0,45,71.21,Free,10,3,5271,1,No,5.7,No,21,1,monthly
VTX-009751,No,235.74,17,4162.8,Scale,5,1,990,0,Yes,3.1,Yes,82,12,monthly
VTX-009752,No,245.37,20,9578.99,Scale,5,4,1498,2,Yes,6.2,Yes,43,11,monthly
VTX-009753,No,0.0,60,174.89,Free,2,3,7312,1,Yes,3.0,No,62,2,monthly
VTX-009754,No,0.0,58,0.0,Free,5,0,2128,0,Yes,2.5,No,94,9,monthly
VTX-009755,No,41.18,41,2426.91,Growth,4,1,4672,0,No,4.5,No,89,3,annual
VTX-009756,No,54.13,2,319.1,Growth,8,4,5122,0,Yes,3.1,No,26,4,monthly
VTX-009757,No,42.31,14,1279.02,Growth,6,2,3424,3,Yes,2.7,No,44,20,monthly
VTX-009758,No,32.48,21,530.8,Growth,6,1,1769,2,Yes,6.1,No,49,0,monthly
VTX-009759,Yes,0.0,32,127.89,Free,9,0,1711,2,No,2.7,No,0,5,monthly
VTX-009760,Yes,0.0,52,71.71,Free,4,1,2078,1,Yes,1.9,No,62,5,monthly
VTX-009761,No,250.54,51,8833.85,Scale,4,1,367,0,Yes,0.3,No,3,2,monthly
VTX-009762,No,0.0,16,47.81,Free,7,1,3606,0,No,2.2,No,33,0,monthly
VTX-009763,No,65.56,6,585.12,Growth,5,3,8405,2,No,4.1,Yes,54,9,monthly
VTX-009764,No,0.0,16,91.7,Free,8,1,3458,0,No,3.0,No,5,2,monthly
VTX-009765,Yes,57.34,14,1173.53,Growth,3,3,235,0,Yes,5.2,No,47,5,annual
VTX-009766,No,65.95,54,4492.3,Growth,5,1,3324,0,Yes,2.6,No,90,3,monthly
VTX-009767,No,0.0,0,0.0,Free,2,3,429,0,Yes,0.7,No,98,8,monthly
VTX-009768,No,56.87,50,2881.37,Growth,8,4,4213,0,Yes,4.2,No,91,11,monthly
VTX-009769,No,55.12,40,1510.3,Growth,4,2,2852,1,Yes,4.4,No,70,5,monthly
VTX-009770,Yes,0.0,6,102.0,Free,5,2,1127,2,No,5.4,No,46,8,annual
VTX-009771,No,52.33,41,2209.22,Growth,1,1,2204,4,Yes,3.8,No,73,14,monthly
VTX-009772,No,47.33,35,987.62,Growth,5,2,615,1,Yes,6.2,No,33,16,monthly
VTX-009773,No,53.61,0,74.75,Growth,8,1,7587,0,Yes,4.1,No,15,6,monthly
VTX-009774,Yes,44.02,13,208.05,Growth,2,1,2835,0,Yes,2.2,No,42,11,monthly
VTX-009775,No,141.49,21,2202.59,Scale,5,4,926,0,Yes,2.8,Yes,17,0,annual
VTX-009776,Yes,0.0,13,32.21,Free,6,3,2501,1,No,6.1,No,5,6,annual
VTX-009777,Yes,0.0,35,82.65,Free,7,3,1711,0,Yes,2.6,No,50,1,annual
VTX-009778,Yes,39.38,37,1134.24,Growth,3,1,1605,2,No,1.1,Yes,88,3,annual
VTX-009779,No,46.01,10,851.39,Growth,6,2,8390,4,No,4.8,Yes,22,4,monthly
VTX-009780,No,215.9,7,3654.55,Scale,5,2,1097,2,Yes,4.0,No,100,10,annual
VTX-009781,Yes,0.0,39,97.87,Free,4,2,480,3,No,0.8,No,45,10,monthly
VTX-009782,No,60.62,28,1991.32,Growth,10,1,421,3,Yes,4.3,Yes,28,8,monthly
VTX-009783,No,37.91,16,1029.2,Growth,8,1,1468,2,Yes,1.9,No,96,9,annual
VTX-009784,No,0.0,15,138.88,Free,10,0,8352,0,Yes,3.0,No,73,3,monthly
VTX-009785,No,38.05,2,228.35,Growth,5,2,1752,1,Yes,2.1,No,31,15,annual
VTX-009786,No,54.32,52,5428.0,Growth,5,2,2555,3,Yes,4.5,No,1,1,monthly
VTX-009787,No,0.0,51,123.13,Free,6,1,4435,1,Yes,2.2,No,33,7,annual
VTX-009788,No,45.26,33,1180.61,Growth,7,3,2205,1,Yes,2.4,No,17,2,monthly
VTX-009789,No,0.0,21,96.4,Free,9,2,5576,0,Yes,3.0,No,19,4,monthly
VTX-009790,No,208.45,13,1819.09,Scale,7,3,1783,3,Yes,1.3,No,85,25,monthly
VTX-009791,No,0.0,18,70.59,Free,2,3,1176,1,Yes,0.3,No,12,2,monthly
VTX-009792,No,0.0,56,126.21,Free,6,3,6249,3,Yes,2.0,No,27,1,annual
VTX-009793,No,0.0,5,179.82,Free,4,1,3926,1,Yes,3.8,Yes,98,5,monthly
VTX-009794,No,0.0,50,29.58,Free,9,3,6347,0,No,3.2,No,15,1,annual
VTX-009795,Yes,0.0,18,59.09,Free,7,3,3229,2,Yes,3.8,No,67,9,monthly
VTX-009796,Yes,53.37,16,371.39,Growth,2,0,1338,0,Yes,3.9,No,20,2,monthly
VTX-009797,No,0.0,49,48.69,Free,3,1,3533,1,Yes,7.8,No,3,1,annual
VTX-009798,Yes,0.0,58,50.19,Free,9,1,4187,0,No,0.6,No,1,6,monthly
VTX-009799,No,0.0,60,32.48,Free,6,2,4518,0,Yes,2.7,No,83,4,monthly
VTX-009800,No,57.91,16,1241.43,Growth,6,3,3459,2,Yes,10.0,No,76,11,monthly
VTX-009801,No,0.0,36,0.0,Free,6,1,3555,2,No,3.1,No,10,3,annual
VTX-009802,No,53.15,17,1233.55,Growth,12,0,6616,5,Yes,8.9,No,93,5,annual
VTX-009803,No,43.31,11,751.87,Growth,1,9,1300,0,Yes,2.0,Yes,40,4,annual
VTX-009804,No,60.55,23,2052.92,Growth,3,2,1269,1,Yes,3.2,Yes,73,4,annual
VTX-009805,Yes,0.0,3,0.0,Free,4,3,1434,1,Yes,1.1,No,59,3,monthly
VTX-009806,No,197.21,10,2524.85,Scale,5,4,1380,0,No,1.5,Yes,17,12,monthly
VTX-009807,No,55.68,36,1620.53,Growth,3,0,201,0,No,3.8,No,27,6,monthly
VTX-009808,No,0.0,41,61.72,Free,6,0,2659,3,Yes,6.5,No,83,7,monthly
VTX-009809,No,49.24,16,2002.52,Growth,9,1,6018,1,No,3.3,Yes,42,3,monthly
VTX-009810,No,201.33,33,10745.29,Scale,5,1,5275,2,No,3.1,Yes,10,21,annual
VTX-009811,No,0.0,46,0.0,Free,3,3,1045,0,Yes,2.7,No,26,8,monthly
VTX-009812,No,48.81,54,3353.17,Growth,5,1,1361,2,No,4.6,No,3,5,annual
VTX-009813,No,52.37,34,991.77,Growth,6,2,3861,1,Yes,5.1,No,97,36,monthly
VTX-009814,Yes,0.0,14,0.0,Free,9,0,5015,1,Yes,4.7,No,24,11,annual
VTX-009815,Yes,244.0,43,13272.28,Scale,4,2,1344,1,Yes,11.7,No,23,15,monthly
VTX-009816,No,0.0,10,43.21,Free,3,2,1338,2,Yes,0.8,No,94,7,monthly
VTX-009817,Yes,0.0,8,0.0,Free,5,3,569,2,No,3.9,No,27,6,monthly
VTX-009818,Yes,0.0,21,0.0,Free,4,1,5856,1,Yes,5.9,No,20,18,monthly
VTX-009819,No,46.19,20,730.33,Growth,10,3,4449,2,No,2.9,No,4,0,monthly
VTX-009820,No,235.35,8,2633.15,Scale,5,4,1714,3,Yes,13.8,No,59,2,monthly
VTX-009821,No,230.39,3,1599.72,Scale,4,3,3450,1,Yes,0.9,Yes,33,3,monthly
VTX-009822,No,206.24,57,17330.05,Scale,3,1,2748,3,Yes,10.1,Yes,51,16,monthly
VTX-009823,Yes,34.32,41,926.44,Growth,5,2,3287,3,No,4.7,No,39,18,annual
VTX-009824,No,55.75,43,2741.54,Growth,10,1,1939,1,No,2.7,Yes,60,24,monthly
VTX-009825,Yes,55.22,4,528.57,Growth,7,1,8548,1,No,1.8,No,48,38,monthly
VTX-009826,Yes,0.0,48,106.36,Free,5,3,3854,0,Yes,5.1,No,5,2,annual
VTX-009827,No,278.47,22,5676.85,Scale,3,0,5012,1,No,1.6,Yes,94,10,monthly
VTX-009828,No,28.29,45,712.24,Growth,8,1,2139,0,Yes,9.4,No,60,13,monthly
VTX-009829,Yes,53.6,29,2254.57,Growth,7,3,1582,1,Yes,7.6,No,88,8,monthly
VTX-009830,No,64.81,14,994.98,Growth,7,2,2091,1,No,0.6,Yes,78,6,monthly
VTX-009831,No,184.98,15,3335.42,Scale,8,1,3731,0,Yes,3.4,No,1,8,monthly
VTX-009832,Yes,0.0,8,124.15,Free,5,4,3154,1,Yes,3.0,No,33,41,monthly
VTX-009833,No,38.85,50,1329.47,Growth,6,3,2731,1,Yes,2.0,No,69,15,monthly
VTX-009834,No,48.34,26,1691.55,Growth,5,1,4948,0,Yes,6.0,No,69,26,monthly
VTX-009835,No,142.44,47,3824.55,Scale,4,1,2651,0,Yes,4.4,Yes,19,7,monthly
VTX-009836,No,0.0,50,18.53,Free,10,2,1285,2,Yes,0.4,No,69,5,annual
VTX-009837,No,0.0,10,110.75,Free,8,2,5632,0,Yes,2.2,No,95,12,monthly
VTX-009838,Yes,47.36,20,1453.36,Growth,8,3,4871,0,No,4.1,Yes,17,21,monthly
VTX-009839,No,189.72,7,2068.26,Scale,6,5,3209,2,Yes,2.0,Yes,92,3,monthly
VTX-009840,No,201.02,0,158.63,Scale,7,1,7495,4,Yes,1.1,Yes,88,6,annual
VTX-009841,No,63.94,60,3194.66,Growth,5,1,5087,1,No,1.9,No,57,6,monthly
VTX-009842,No,0.0,40,30.73,Free,8,2,2708,1,No,3.5,No,69,9,monthly
VTX-009843,Yes,0.0,27,29.3,Free,7,6,6744,2,No,2.0,No,65,4,annual
VTX-009844,No,59.09,12,560.68,Growth,10,4,6849,2,Yes,9.3,No,43,12,annual
VTX-009845,No,0.0,36,55.8,Free,4,1,485,3,Yes,1.2,No,42,6,monthly
VTX-009846,No,41.09,33,1390.13,Growth,6,3,5259,0,No,2.0,Yes,18,15,monthly
VTX-009847,No,244.61,13,3012.16,Scale,4,3,2553,0,Yes,5.3,Yes,14,10,annual
VTX-009848,No,52.08,0,203.66,Growth,7,3,2062,0,Yes,9.4,Yes,29,4,monthly
VTX-009849,No,69.72,28,1487.41,Growth,8,2,7207,1,No,3.4,No,58,0,monthly
VTX-009850,No,0.0,31,34.43,Free,9,3,4258,1,Yes,5.0,No,15,1,monthly
VTX-009851,Yes,0.0,48,0.0,Free,5,2,2332,0,No,9.8,No,2,13,monthly
VTX-009852,No,43.38,24,680.58,Growth,3,3,4092,0,Yes,3.5,Yes,36,4,annual
VTX-009853,No,48.9,5,313.18,Growth,2,0,2696,0,No,1.5,No,72,0,monthly
VTX-009854,Yes,0.0,53,168.93,Free,6,2,10883,1,No,2.0,No,95,2,monthly
VTX-009855,No,0.0,25,100.31,Free,4,2,1587,1,Yes,1.3,No,96,7,annual
VTX-009856,No,0.0,44,94.71,Free,6,2,1729,1,Yes,4.7,No,72,12,monthly
VTX-009857,No,53.62,2,240.56,Growth,6,2,993,0,Yes,4.6,No,55,6,monthly
VTX-009858,No,43.51,2,467.87,Growth,5,0,6451,1,No,7.2,Yes,12,1,monthly
VTX-009859,Yes,64.87,1,0.0,Growth,5,6,4224,0,Yes,3.8,No,61,13,monthly
VTX-009860,No,44.75,48,2106.73,Growth,5,2,6724,0,Yes,2.0,No,29,3,monthly
VTX-009861,Yes,0.0,14,124.33,Free,10,2,1553,0,Yes,12.8,No,64,31,monthly
VTX-009862,No,36.5,48,1643.7,Growth,5,2,2599,1,Yes,2.1,Yes,98,0,annual
VTX-009863,No,0.0,57,110.56,Free,3,6,3027,1,Yes,1.6,No,85,7,monthly
VTX-009864,No,181.12,40,9813.24,Scale,4,2,5100,1,Yes,4.0,Yes,53,28,annual
VTX-009865,No,0.0,60,48.79,Free,2,1,300,1,Yes,3.8,No,23,8,monthly
VTX-009866,No,44.28,56,1614.71,Growth,3,1,2779,1,Yes,2.4,Yes,15,17,annual
VTX-009867,No,0.0,44,186.92,Free,2,1,8158,0,Yes,3.3,No,32,12,monthly
VTX-009868,No,216.19,48,18393.59,Scale,5,1,6035,0,Yes,3.6,Yes,66,1,annual
VTX-009869,No,0.0,36,32.02,Free,7,2,9761,0,Yes,3.8,No,54,6,monthly
VTX-009870,No,147.3,13,1400.55,Scale,5,1,699,1,Yes,2.8,Yes,65,5,monthly
VTX-009871,No,0.0,6,85.17,Free,7,3,4671,0,Yes,7.3,No,2,5,annual
VTX-009872,Yes,236.85,23,5017.33,Scale,5,5,2948,3,No,1.5,Yes,67,7,monthly
VTX-009873,No,54.88,28,2685.8,Growth,7,1,1947,1,Yes,6.9,Yes,14,9,monthly
VTX-009874,Yes,0.0,21,85.7,Free,10,3,932,3,Yes,1.3,No,34,3,monthly
VTX-009875,Yes,0.0,6,59.46,Free,5,1,3634,3,Yes,1.5,No,9,3,annual
VTX-009876,No,41.82,30,1444.15,Growth,5,1,9241,0,Yes,5.5,No,5,3,annual
VTX-009877,No,201.39,30,5289.59,Scale,7,3,3426,0,Yes,2.4,No,78,2,monthly
VTX-009878,No,189.18,58,12512.06,Scale,9,3,2774,1,Yes,4.1,Yes,0,5,annual
VTX-009879,No,0.0,58,150.05,Free,9,2,2862,0,Yes,1.3,No,52,8,monthly
VTX-009880,No,51.72,37,1450.87,Growth,8,0,6092,1,Yes,6.1,No,82,12,monthly
VTX-009881,No,0.0,51,39.57,Free,6,2,1422,2,No,2.7,No,6,7,annual
VTX-009882,No,0.0,19,367.27,Free,6,2,2604,5,No,4.1,Yes,85,7,monthly
VTX-009883,No,54.06,59,4511.68,Growth,9,3,3999,0,Yes,1.5,Yes,32,8,annual
VTX-009884,No,38.12,57,1165.15,Growth,4,1,3312,1,Yes,2.4,Yes,85,20,monthly
VTX-009885,Yes,0.0,7,77.41,Free,10,0,816,2,Yes,0.7,No,93,3,monthly
VTX-009886,No,273.61,42,14957.13,Scale,6,3,3156,2,Yes,5.3,No,79,25,monthly
VTX-009887,No,43.93,27,1464.92,Growth,9,4,2583,3,Yes,8.6,No,20,7,monthly
VTX-009888,No,236.45,16,3101.66,Scale,3,2,1806,0,Yes,6.0,No,75,43,monthly
VTX-009889,No,0.0,25,203.46,Free,3,0,4496,0,Yes,1.4,Yes,67,9,monthly
VTX-009890,No,162.61,55,6569.03,Scale,4,1,4252,2,Yes,1.5,No,40,12,monthly
VTX-009891,No,52.14,56,7777.41,Growth,4,1,6657,1,Yes,4.6,No,18,19,annual
VTX-009892,No,55.32,20,942.22,Growth,6,1,1735,2,Yes,7.4,No,31,0,monthly
VTX-009893,No,0.0,28,145.19,Free,3,3,1693,1,Yes,4.1,No,44,11,monthly
VTX-009894,No,195.17,31,6704.57,Scale,6,2,889,0,No,8.7,Yes,31,3,annual
VTX-009895,No,44.15,44,3846.63,Growth,7,1,547,1,No,1.5,Yes,29,12,monthly
VTX-009896,No,294.77,29,10215.94,Scale,10,1,1776,3,Yes,3.6,Yes,89,10,monthly
VTX-009897,Yes,50.37,24,1023.52,Growth,5,2,1583,0,Yes,1.3,No,81,17,monthly
VTX-009898,No,268.26,56,14679.59,Scale,7,2,1272,0,Yes,1.2,Yes,26,1,annual
VTX-009899,No,46.44,22,504.75,Growth,8,4,2739,3,Yes,1.2,No,72,2,monthly
VTX-009900,No,231.3,16,5530.56,Scale,7,2,436,3,No,6.6,No,94,5,monthly
VTX-009901,No,0.0,19,185.5,Free,4,1,4991,1,Yes,2.2,No,95,1,monthly
VTX-009902,No,0.0,20,0.0,Free,9,0,2818,0,No,2.9,No,25,5,monthly
VTX-009903,No,55.55,33,5006.44,Growth,4,1,1831,0,Yes,1.4,Yes,59,1,monthly
VTX-009904,No,53.67,40,3789.52,Growth,4,1,1186,1,No,5.7,No,49,5,monthly
VTX-009905,No,45.64,8,736.98,Growth,8,0,408,1,No,6.5,No,49,6,monthly
VTX-009906,No,53.31,54,2181.6,Growth,2,2,1700,0,Yes,8.0,No,57,3,monthly
VTX-009907,No,45.29,15,804.31,Growth,10,1,1100,2,Yes,0.5,No,97,7,annual
VTX-009908,No,134.35,7,1366.22,Scale,7,2,1002,1,Yes,5.9,No,77,3,monthly
VTX-009909,No,0.0,40,133.86,Free,4,4,2422,1,Yes,5.6,No,89,9,annual
VTX-009910,No,245.63,12,2568.44,Scale,3,5,5785,2,Yes,7.4,Yes,53,15,monthly
VTX-009911,No,0.0,45,0.0,Free,9,4,1513,2,No,3.6,No,10,6,monthly
VTX-009912,No,53.12,57,7955.55,Growth,11,3,4202,2,Yes,3.9,No,7,6,monthly
VTX-009913,No,176.77,42,5123.03,Scale,6,0,3903,2,Yes,2.8,Yes,3,10,monthly
VTX-009914,No,0.0,47,0.0,Free,9,2,1632,0,Yes,1.3,No,98,7,annual
VTX-009915,No,0.0,30,68.95,Free,7,0,1185,0,Yes,4.6,No,53,5,monthly
VTX-009916,Yes,0.0,21,92.23,Free,5,3,1321,2,Yes,5.9,Yes,71,17,monthly
VTX-009917,No,53.24,37,1409.46,Growth,3,2,4947,1,Yes,1.5,No,88,10,monthly
VTX-009918,No,70.34,21,3335.46,Growth,4,4,6683,0,Yes,4.5,No,39,2,monthly
VTX-009919,Yes,0.0,53,0.0,Free,11,3,3116,1,No,5.7,No,62,7,annual
VTX-009920,No,245.32,28,7506.42,Scale,2,3,2962,2,Yes,8.2,Yes,24,10,monthly
VTX-009921,No,0.0,30,99.8,Free,4,2,3041,0,No,1.3,No,94,40,monthly
VTX-009922,No,45.97,41,1817.72,Growth,7,2,7726,3,Yes,0.3,Yes,67,1,monthly
VTX-009923,No,47.73,11,697.61,Growth,7,2,852,0,No,3.0,Yes,62,16,annual
VTX-009924,No,0.0,34,0.0,Free,10,3,2220,1,Yes,3.0,No,25,9,monthly
VTX-009925,Yes,0.0,45,57.49,Free,6,6,7399,0,Yes,9.9,No,65,2,monthly
VTX-009926,No,173.71,47,4821.96,Scale,1,0,4644,2,Yes,5.0,Yes,12,19,annual
VTX-009927,No,43.17,13,599.94,Growth,6,0,2025,0,Yes,2.0,No,6,2,monthly
VTX-009928,Yes,0.0,3,242.59,Free,3,1,4392,2,No,3.6,No,84,20,annual
VTX-009929,No,216.11,11,1832.73,Scale,2,4,4456,1,Yes,3.8,Yes,62,1,annual
VTX-009930,No,39.7,49,3149.95,Growth,10,1,1526,1,Yes,4.0,No,24,23,monthly
