customer_id,churned,monthly_bill,tenure_months,estimated_customer_value,plan_type,num_lines,has_international_plan,data_overage_gb,autopay_enabled,device_financing_active,network_type,support_calls_ytd,days_since_last_upgrade,family_plan_member,satisfaction_score
MRD-012543,Yes,38.07,54,1781.08,Basic,1,No,17.08,No,No,5G,1,1423,No,10
MRD-012544,Yes,40.47,51,2095.98,Basic,1,No,12.28,Yes,No,5G,0,1331,No,5
MRD-012545,No,80.52,47,6349.93,Premium,1,No,3.3,Yes,Yes,4G,4,526,No,2
MRD-012546,No,100.75,81,9805.03,Premium,1,No,1.32,Yes,No,5G,2,803,No,1
MRD-012547,No,56.58,52,3408.17,Plus,2,No,1.46,Yes,Yes,5G,0,453,No,2
MRD-012548,Yes,34.67,75,1201.11,Basic,5,No,3.03,No,No,5G,1,607,Yes,2
MRD-012549,No,58.42,96,5068.11,Plus,4,No,1.62,No,Yes,5G,1,1160,Yes,4
MRD-012550,Yes,55.73,6,155.49,Plus,2,No,1.18,No,No,5G,1,107,No,5
MRD-012551,No,57.14,6,516.21,Plus,1,Yes,0.74,Yes,Yes,5G,0,1180,No,5
MRD-012552,No,32.64,54,2610.86,Basic,2,No,3.38,No,No,5G,1,1492,No,3
MRD-012553,Yes,30.74,7,829.29,Basic,2,No,1.64,Yes,Yes,4G,0,639,No,2
MRD-012554,No,52.1,47,3573.54,Plus,4,No,4.34,Yes,No,4G,0,1400,Yes,8
MRD-012555,No,76.03,13,854.81,Premium,2,No,3.44,No,No,4G,1,1022,No,10
MRD-012556,No,60.33,58,4310.84,Plus,1,No,0.23,Yes,Yes,4G,0,1087,No,4
MRD-012557,No,88.05,37,3329.54,Premium,4,No,4.61,No,No,4G,3,1232,Yes,3
MRD-012558,No,85.75,66,5053.35,Premium,1,Yes,1.79,Yes,No,5G,1,1293,No,2
MRD-012559,No,44.81,9,1104.74,Plus,2,Yes,2.0,Yes,Yes,5G,2,464,No,4
MRD-012560,No,61.58,21,1161.86,Plus,2,No,2.53,Yes,Yes,5G,2,274,No,9
MRD-012561,No,89.34,77,6057.16,Premium,1,No,2.81,No,No,4G,3,490,No,3
MRD-012562,No,63.45,22,1621.91,Plus,1,No,0.2,Yes,Yes,5G,0,278,No,8
MRD-012563,No,100.28,16,1998.41,Premium,1,No,3.66,Yes,No,4G,1,1219,No,9
MRD-012564,No,68.2,41,3104.49,Plus,1,No,0.34,Yes,No,5G,5,1091,No,9
MRD-012565,No,31.7,8,398.54,Basic,2,No,0.25,Yes,Yes,5G,1,33,No,2
MRD-012566,No,36.47,45,1053.31,Basic,4,No,1.21,No,No,5G,0,398,Yes,8
MRD-012567,No,101.66,87,16387.05,Premium,4,Yes,3.98,Yes,No,5G,3,1261,Yes,4
MRD-012568,Yes,28.43,29,1023.8,Basic,2,No,0.75,No,No,5G,2,82,No,3
MRD-012569,No,34.81,35,2850.36,Basic,1,No,2.82,Yes,No,4G,0,481,No,10
MRD-012570,No,61.23,17,1379.81,Plus,4,No,2.84,Yes,Yes,4G,4,270,Yes,7
MRD-012571,No,94.6,91,8492.9,Premium,4,No,3.38,Yes,No,4G,2,671,Yes,4
MRD-012572,No,107.05,33,3045.19,Premium,1,No,8.15,No,Yes,5G,4,1356,No,8
MRD-012573,No,63.11,43,2603.55,Plus,2,No,2.8,Yes,No,5G,3,938,No,4
MRD-012574,No,35.4,61,1652.73,Basic,2,No,2.19,No,Yes,4G,1,175,No,10
MRD-012575,Yes,44.1,15,445.16,Basic,3,Yes,5.98,Yes,No,4G,2,609,Yes,10
MRD-012576,No,54.55,42,1841.03,Plus,1,No,6.34,No,Yes,4G,1,996,No,9
MRD-012577,No,86.17,92,8171.48,Premium,1,No,11.83,Yes,No,5G,0,456,No,8
MRD-012578,No,99.36,88,10023.83,Premium,2,No,1.65,Yes,Yes,5G,0,204,No,1
MRD-012579,No,63.8,64,4641.1,Plus,5,No,0.49,No,Yes,5G,2,1156,Yes,6
MRD-012580,No,53.18,33,2704.27,Plus,4,No,4.35,Yes,Yes,5G,1,1006,Yes,2
MRD-012581,No,52.17,48,3017.43,Plus,2,No,2.62,No,No,5G,1,555,No,3
MRD-012582,No,99.45,93,6107.07,Premium,1,No,4.59,Yes,No,5G,2,151,No,6
MRD-012583,Yes,67.4,27,2914.99,Plus,2,No,1.76,No,No,4G,3,820,No,5
MRD-012584,No,107.5,58,5030.71,Premium,5,No,1.11,Yes,No,5G,1,547,Yes,4
MRD-012585,No,94.19,57,5422.26,Premium,1,Yes,10.21,Yes,Yes,5G,1,613,No,8
MRD-012586,No,37.31,93,4356.97,Basic,3,No,5.98,Yes,Yes,5G,1,70,Yes,8
MRD-012587,No,52.82,24,2175.02,Plus,1,No,1.5,Yes,No,4G,1,548,No,1
MRD-012588,No,69.11,47,4495.14,Plus,1,No,2.62,No,No,5G,2,1465,No,8
MRD-012589,Yes,34.56,84,2459.48,Basic,1,No,4.41,Yes,No,5G,1,726,No,2
MRD-012590,No,52.38,35,1338.33,Plus,4,No,0.47,Yes,Yes,5G,1,767,Yes,4
MRD-012591,No,61.93,8,791.89,Plus,3,No,1.42,Yes,No,4G,2,268,Yes,9
MRD-012592,Yes,31.93,45,1348.98,Basic,2,Yes,2.3,No,Yes,5G,1,207,No,5
MRD-012593,Yes,36.03,88,1649.02,Basic,5,No,2.62,Yes,No,5G,3,1476,Yes,8
MRD-012594,No,75.98,32,1506.45,Premium,4,No,9.32,Yes,Yes,5G,4,1325,Yes,2
MRD-012595,Yes,36.55,4,265.04,Basic,1,No,1.38,No,No,5G,1,884,No,8
MRD-012596,No,52.93,76,6792.32,Plus,3,No,3.48,Yes,No,5G,0,774,Yes,9
MRD-012597,No,70.15,0,189.03,Plus,1,Yes,0.84,Yes,Yes,5G,2,233,No,2
MRD-012598,No,37.5,69,2684.64,Basic,2,Yes,2.12,No,No,5G,4,667,No,3
MRD-012599,No,73.55,80,5592.18,Premium,2,No,3.65,No,Yes,4G,0,190,No,4
MRD-012600,No,25.06,73,4076.74,Basic,5,No,3.38,Yes,No,4G,2,1448,Yes,5
MRD-012601,No,33.89,0,230.62,Basic,2,No,3.43,No,Yes,5G,2,802,No,4
MRD-012602,No,58.78,76,14239.01,Plus,2,No,4.35,Yes,No,4G,2,512,No,3
MRD-012603,No,28.48,78,1279.56,Basic,5,Yes,1.06,No,Yes,4G,1,579,Yes,3
MRD-012604,No,56.78,15,643.65,Plus,1,Yes,1.24,No,No,4G,1,526,No,7
MRD-012605,No,68.23,96,13188.04,Plus,4,No,0.59,Yes,Yes,5G,1,997,Yes,2
MRD-012606,No,45.2,51,1794.54,Basic,4,No,2.18,Yes,Yes,4G,0,556,Yes,5
MRD-012607,No,56.76,50,1497.12,Plus,1,No,1.3,No,Yes,5G,3,1075,No,5
MRD-012608,No,58.54,3,342.83,Plus,4,No,1.81,Yes,Yes,5G,0,183,Yes,4
MRD-012609,No,35.45,11,261.11,Basic,2,No,2.62,Yes,Yes,5G,0,517,No,7
MRD-012610,No,44.61,57,1884.36,Plus,3,No,7.83,Yes,Yes,5G,0,1323,Yes,1
MRD-012611,Yes,51.09,80,6842.5,Plus,2,No,1.49,Yes,Yes,5G,3,419,No,10
MRD-012612,No,88.38,31,3022.24,Premium,2,No,2.77,Yes,Yes,5G,2,181,No,3
MRD-012613,Yes,29.9,75,1332.52,Basic,1,No,3.93,Yes,No,5G,3,289,No,4
MRD-012614,No,106.74,45,5779.47,Premium,1,Yes,0.85,Yes,Yes,5G,3,1365,No,3
MRD-012615,No,28.46,68,2528.57,Basic,1,No,0.25,Yes,Yes,5G,2,1483,No,7
MRD-012616,No,34.6,56,4027.63,Basic,1,No,2.46,Yes,No,5G,1,1095,No,7
MRD-012617,No,93.16,15,1714.91,Premium,1,No,11.7,No,Yes,5G,2,428,No,5
MRD-012618,No,111.29,20,3684.5,Premium,2,No,7.09,Yes,Yes,5G,2,812,No,2
MRD-012619,No,99.33,84,20314.91,Premium,1,No,5.21,No,Yes,4G,0,1006,No,8
MRD-012620,No,59.98,76,2848.94,Plus,3,Yes,0.83,No,Yes,5G,1,265,Yes,2
MRD-012621,No,61.7,61,4561.04,Plus,2,No,8.91,Yes,Yes,5G,3,351,No,5
MRD-012622,No,92.93,54,11250.71,Premium,3,No,7.14,Yes,Yes,5G,3,380,Yes,6
MRD-012623,No,35.99,13,343.84,Basic,1,No,1.92,Yes,Yes,4G,5,940,No,8
MRD-012624,Yes,60.83,72,12393.32,Plus,3,Yes,1.99,Yes,Yes,4G,1,1387,Yes,8
MRD-012625,No,32.76,36,1086.32,Basic,3,No,13.66,No,No,5G,0,825,Yes,7
MRD-012626,No,85.7,15,1240.98,Premium,1,No,2.76,Yes,Yes,5G,1,1072,No,3
MRD-012627,Yes,33.72,1,235.8,Basic,1,No,15.21,Yes,Yes,4G,2,337,No,6
MRD-012628,No,84.42,30,2883.76,Premium,4,No,3.92,Yes,No,4G,1,1026,Yes,2
MRD-012629,No,44.25,23,3081.82,Plus,3,No,1.59,No,No,5G,1,751,Yes,10
MRD-012630,Yes,31.97,65,3366.53,Basic,5,No,0.44,Yes,Yes,5G,1,607,Yes,4
MRD-012631,No,99.63,88,5352.78,Premium,2,No,2.28,No,Yes,4G,5,844,No,6
MRD-012632,Yes,61.97,65,4720.15,Plus,1,Yes,2.14,No,Yes,5G,1,386,No,3
MRD-012633,No,58.17,83,3449.41,Plus,2,No,2.76,Yes,No,5G,1,865,No,6
MRD-012634,No,52.97,45,3928.38,Plus,5,No,4.02,No,No,5G,2,366,Yes,5
MRD-012635,No,66.26,90,9408.26,Plus,4,No,2.19,Yes,No,5G,6,216,Yes,1
MRD-012636,No,43.87,23,759.18,Basic,2,No,4.62,No,Yes,4G,0,101,No,8
MRD-012637,Yes,35.51,3,185.37,Basic,5,No,8.26,Yes,Yes,4G,0,15,Yes,1
MRD-012638,No,26.6,22,842.53,Basic,3,No,2.65,Yes,No,4G,0,393,Yes,1
MRD-012639,No,83.04,3,151.46,Premium,1,No,3.09,Yes,No,5G,1,997,No,8
MRD-012640,No,73.81,24,2074.43,Plus,4,No,2.98,No,No,4G,2,497,Yes,1
MRD-012641,No,85.47,22,2767.45,Premium,3,No,3.08,Yes,Yes,5G,0,779,Yes,6
MRD-012642,No,26.76,68,2680.19,Basic,1,No,0.83,No,Yes,5G,1,185,No,5
MRD-012643,No,93.64,36,4688.0,Premium,2,No,0.97,Yes,Yes,5G,3,469,No,6
MRD-012644,Yes,32.65,2,174.79,Basic,4,No,3.04,No,No,4G,3,298,Yes,5
MRD-012645,No,68.22,42,2586.02,Plus,2,No,4.24,No,Yes,5G,2,18,No,8
MRD-012646,No,86.59,48,5810.15,Premium,3,No,0.14,Yes,No,4G,1,344,Yes,8
MRD-012647,No,58.8,10,932.51,Plus,1,No,12.92,Yes,Yes,4G,3,86,No,2
MRD-012648,No,60.79,3,300.84,Plus,2,No,5.1,Yes,No,5G,2,497,No,10
MRD-012649,Yes,35.03,88,2929.68,Basic,4,No,1.36,Yes,No,4G,2,824,Yes,1
MRD-012650,No,69.52,82,7260.18,Plus,1,Yes,9.58,Yes,Yes,5G,0,181,No,8
MRD-012651,No,88.43,0,0.0,Premium,3,No,4.64,Yes,No,4G,2,279,Yes,9
MRD-012652,No,41.28,53,3337.63,Basic,5,Yes,3.16,Yes,Yes,5G,1,1464,Yes,9
MRD-012653,No,35.66,51,1384.2,Basic,1,No,7.54,Yes,No,5G,2,1269,No,8
MRD-012654,No,29.79,48,1114.45,Basic,4,No,3.63,Yes,No,5G,1,1247,Yes,8
MRD-012655,No,59.34,64,2106.1,Plus,2,No,0.4,Yes,Yes,4G,2,84,No,9
MRD-012656,No,76.3,75,3810.19,Premium,1,No,3.46,No,Yes,5G,0,455,No,7
MRD-012657,No,56.37,83,6715.14,Plus,1,No,5.7,Yes,No,5G,2,108,No,7
MRD-012658,No,57.92,13,501.11,Plus,5,No,0.67,Yes,No,4G,2,884,Yes,4
MRD-012659,Yes,33.85,15,653.25,Basic,4,No,1.52,No,Yes,5G,2,1211,Yes,8
MRD-012660,No,64.06,90,9726.68,Plus,3,Yes,4.72,No,Yes,4G,0,1134,Yes,5
MRD-012661,No,42.18,35,1709.88,Basic,1,No,1.08,No,Yes,5G,0,887,No,10
MRD-012662,No,63.78,87,6490.89,Plus,1,No,3.05,No,Yes,4G,0,119,No,1
MRD-012663,No,34.51,88,3219.44,Basic,2,Yes,0.68,Yes,Yes,5G,0,534,No,6
MRD-012664,Yes,27.33,82,4314.93,Basic,1,Yes,2.64,Yes,Yes,5G,2,372,No,3
MRD-012665,No,39.06,42,1792.68,Basic,2,Yes,4.16,No,Yes,4G,1,126,No,8
MRD-012666,Yes,58.55,61,3631.17,Plus,1,No,2.79,Yes,Yes,4G,3,829,No,1
MRD-012667,No,95.44,83,5939.92,Premium,1,No,1.54,Yes,Yes,5G,0,1300,No,8
MRD-012668,No,95.31,50,7867.26,Premium,4,No,6.2,No,Yes,5G,1,1095,Yes,7
MRD-012669,No,62.17,83,5527.37,Plus,5,No,11.81,Yes,Yes,4G,2,846,Yes,10
MRD-012670,Yes,29.03,28,964.79,Basic,3,No,1.15,Yes,Yes,5G,3,1259,Yes,5
MRD-012671,No,50.21,14,664.23,Plus,1,Yes,2.4,No,Yes,5G,3,1168,No,3
MRD-012672,No,39.39,14,1003.9,Basic,3,No,1.38,Yes,No,4G,1,428,Yes,3
MRD-012673,No,39.08,49,3716.51,Basic,2,No,0.85,No,No,5G,1,414,No,3
MRD-012674,No,68.9,58,4901.43,Plus,2,Yes,19.45,Yes,Yes,5G,3,898,No,10
MRD-012675,No,87.79,7,1231.32,Premium,1,No,4.1,Yes,Yes,5G,1,1212,No,2
MRD-012676,No,60.98,63,5348.63,Plus,2,No,3.82,Yes,No,5G,1,1477,No,5
MRD-012677,Yes,39.01,39,2944.0,Basic,3,No,4.45,No,No,4G,1,1221,Yes,7
MRD-012678,No,65.38,12,802.0,Plus,2,No,6.24,No,No,5G,1,608,No,8
MRD-012679,No,26.16,72,1770.75,Basic,2,No,4.13,Yes,No,5G,2,846,No,2
MRD-012680,No,63.13,78,14441.73,Plus,1,No,1.38,No,Yes,4G,1,1176,No,7
MRD-012681,No,32.69,14,621.4,Basic,1,No,4.38,No,Yes,5G,2,566,No,3
MRD-012682,No,49.15,10,344.23,Plus,2,Yes,3.52,Yes,No,5G,3,935,No,7
MRD-012683,No,87.89,63,4259.65,Premium,5,No,4.84,No,No,5G,0,979,Yes,10
MRD-012684,No,97.51,4,420.33,Premium,3,No,4.42,Yes,No,5G,2,111,Yes,10
MRD-012685,No,98.13,54,6235.22,Premium,1,No,0.66,Yes,No,5G,1,854,No,2
MRD-012686,No,38.32,71,2638.39,Basic,5,No,0.46,No,No,5G,2,948,Yes,7
MRD-012687,Yes,39.89,31,2502.04,Basic,1,No,1.3,Yes,No,4G,0,349,No,3
MRD-012688,Yes,44.86,27,1792.45,Basic,1,Yes,1.58,No,No,5G,1,447,No,5
MRD-012689,No,88.21,36,2461.47,Premium,1,Yes,0.33,Yes,No,4G,1,1114,No,9
MRD-012690,Yes,34.52,58,3048.82,Basic,1,No,5.67,No,Yes,4G,2,1393,No,2
MRD-012691,No,62.98,34,2399.81,Plus,1,Yes,1.77,No,Yes,5G,4,543,No,4
MRD-012692,No,97.75,18,1731.08,Premium,2,Yes,4.84,Yes,No,4G,3,1046,No,10
MRD-012693,No,67.31,94,7550.48,Plus,3,Yes,5.56,No,Yes,5G,5,1054,Yes,4
MRD-012694,No,114.52,19,1815.83,Premium,3,Yes,1.38,No,Yes,5G,1,273,Yes,5
MRD-012695,No,93.03,62,4488.75,Premium,1,No,5.3,Yes,No,5G,2,750,No,10
MRD-012696,No,40.42,92,3792.13,Basic,4,No,4.43,No,Yes,5G,1,194,Yes,10
MRD-012697,No,99.77,50,6125.88,Premium,4,No,0.7,Yes,Yes,4G,1,1181,Yes,5
MRD-012698,Yes,35.89,47,1071.69,Basic,1,No,0.51,Yes,No,5G,1,361,No,1
MRD-012699,No,59.92,34,1044.96,Plus,1,No,7.31,No,No,5G,0,1420,No,4
MRD-012700,No,30.88,12,498.87,Basic,1,No,5.51,Yes,Yes,5G,0,268,No,8
MRD-012701,Yes,28.71,62,1515.13,Basic,3,Yes,0.68,No,No,5G,1,578,Yes,5
MRD-012702,No,29.34,26,667.96,Basic,1,No,5.77,Yes,Yes,5G,0,1005,No,3
MRD-012703,Yes,31.93,63,3060.34,Basic,1,No,1.83,No,Yes,4G,5,114,No,9
MRD-012704,Yes,28.48,2,77.71,Basic,5,No,4.48,Yes,No,5G,0,279,Yes,7
MRD-012705,Yes,35.43,6,610.06,Basic,1,No,1.5,Yes,No,5G,2,1321,No,3
MRD-012706,No,33.25,52,1894.19,Basic,1,No,1.47,Yes,No,5G,1,503,No,6
MRD-012707,No,34.53,60,1792.87,Basic,5,No,3.35,Yes,Yes,4G,2,398,Yes,1
MRD-012708,No,105.52,12,1341.69,Premium,1,No,8.8,Yes,Yes,5G,1,1197,No,8
MRD-012709,No,67.13,52,6073.33,Plus,2,No,4.98,Yes,No,5G,2,484,No,3
MRD-012710,No,72.49,3,455.84,Plus,4,Yes,8.98,No,No,4G,1,1437,Yes,6
MRD-012711,Yes,38.36,37,2325.17,Basic,2,No,6.66,No,Yes,4G,2,937,No,6
MRD-012712,No,104.32,8,917.36,Premium,3,No,2.27,No,No,5G,2,1492,Yes,9
MRD-012713,Yes,57.62,1,215.46,Plus,2,No,6.85,Yes,No,5G,3,372,No,5
MRD-012714,Yes,55.37,75,6093.28,Plus,2,No,4.92,Yes,No,4G,1,102,No,2
MRD-012715,No,85.78,17,1044.89,Premium,2,No,1.85,Yes,Yes,5G,1,1360,No,4
MRD-012716,No,85.38,85,5807.43,Premium,2,Yes,5.85,Yes,No,5G,4,676,No,7
MRD-012717,No,52.73,6,431.29,Plus,1,No,1.23,Yes,Yes,4G,2,900,No,7
MRD-012718,No,37.45,36,2435.63,Basic,1,No,6.01,Yes,Yes,4G,1,611,No,9
MRD-012719,Yes,33.37,53,1133.89,Basic,3,No,9.74,No,Yes,5G,1,1224,Yes,5
MRD-012720,No,91.31,38,4577.08,Premium,2,No,5.79,Yes,No,5G,2,1275,No,6
MRD-012721,Yes,55.39,51,3722.73,Plus,4,No,2.38,Yes,Yes,5G,1,942,Yes,4
MRD-012722,No,57.73,37,1377.21,Plus,3,Yes,0.48,Yes,Yes,5G,2,512,Yes,8
MRD-012723,Yes,46.14,89,6071.56,Plus,1,No,3.5,Yes,No,4G,3,1470,No,1
MRD-012724,No,107.2,36,2682.35,Premium,3,No,3.99,Yes,No,5G,1,422,Yes,1
MRD-012725,No,26.91,94,2550.34,Basic,1,No,5.24,No,Yes,4G,0,60,No,8
MRD-012726,No,101.98,64,4620.62,Premium,1,No,2.64,Yes,Yes,5G,3,1261,No,9
MRD-012727,No,31.11,54,3039.86,Basic,4,No,5.44,Yes,No,5G,1,213,Yes,4
MRD-012728,No,72.76,25,3437.25,Plus,3,No,1.02,Yes,No,5G,3,713,Yes,9
MRD-012729,No,65.21,66,6226.2,Plus,1,No,5.06,Yes,No,5G,0,95,No,4
MRD-012730,No,31.87,7,435.76,Basic,4,No,0.08,Yes,No,4G,3,371,Yes,5
MRD-012731,No,60.75,61,3367.1,Plus,3,Yes,0.84,Yes,No,5G,2,122,Yes,5
MRD-012732,No,33.01,82,3296.12,Basic,1,No,3.96,Yes,No,4G,5,849,No,10
MRD-012733,Yes,37.26,90,4592.15,Basic,4,No,6.1,No,Yes,4G,5,1439,Yes,6
MRD-012734,No,31.32,0,255.64,Basic,2,No,7.22,Yes,Yes,5G,0,429,No,2
MRD-012735,No,31.13,19,471.13,Basic,1,Yes,2.7,Yes,No,4G,2,14,No,9
MRD-012736,No,53.31,86,2517.64,Plus,2,No,2.72,Yes,Yes,4G,2,314,No,4
MRD-012737,Yes,26.28,67,1471.05,Basic,2,No,3.13,No,No,5G,2,342,No,7
MRD-012738,No,31.35,70,4177.32,Basic,5,Yes,4.51,No,Yes,5G,1,1053,Yes,9
MRD-012739,Yes,31.35,7,717.57,Basic,1,No,2.85,No,Yes,5G,1,23,No,5
MRD-012740,No,95.43,86,7713.63,Premium,3,No,4.77,No,No,5G,0,479,Yes,4
MRD-012741,No,114.98,14,2047.85,Premium,2,No,5.98,No,Yes,5G,2,223,No,10
MRD-012742,No,40.89,16,555.02,Basic,1,No,4.86,Yes,Yes,5G,0,908,No,10
MRD-012743,No,85.92,37,2608.29,Premium,1,Yes,0.26,Yes,No,5G,1,1441,No,10
MRD-012744,No,82.54,15,1750.45,Premium,2,No,0.96,No,Yes,5G,2,1416,No,9
MRD-012745,Yes,30.12,2,387.77,Basic,4,No,10.75,Yes,Yes,5G,3,974,Yes,9
MRD-012746,No,77.81,10,1147.17,Premium,1,Yes,4.09,Yes,Yes,4G,1,922,No,6
MRD-012747,Yes,45.45,43,1791.33,Basic,1,No,2.23,No,Yes,5G,0,308,No,7
MRD-012748,No,30.73,41,1527.62,Basic,1,No,4.58,Yes,Yes,5G,1,1254,No,2
MRD-012749,Yes,37.43,82,2177.23,Basic,3,No,1.88,Yes,Yes,5G,3,1372,Yes,4
MRD-012750,No,44.26,10,551.95,Plus,4,No,1.38,Yes,No,5G,1,188,Yes,6
MRD-012751,No,57.85,50,4398.01,Plus,1,No,4.26,No,Yes,4G,1,195,No,5
MRD-012752,Yes,32.86,47,1265.98,Basic,4,No,3.65,No,No,4G,0,185,Yes,5
MRD-012753,No,51.01,68,7465.16,Plus,2,No,12.23,No,No,5G,0,1494,No,7
MRD-012754,No,62.05,53,2528.83,Plus,5,No,1.99,Yes,Yes,4G,0,1374,Yes,1
MRD-012755,No,59.55,41,2271.27,Plus,2,No,1.12,No,No,5G,1,64,No,8
MRD-012756,No,28.27,78,1360.76,Basic,2,No,4.77,Yes,No,5G,1,645,No,9
MRD-012757,No,73.06,77,4854.88,Plus,1,No,4.76,Yes,No,5G,2,1241,No,9
MRD-012758,Yes,26.47,78,3587.25,Basic,2,No,5.86,No,Yes,5G,4,787,No,4
MRD-012759,No,57.47,77,3996.07,Plus,1,No,5.71,No,Yes,5G,0,1099,No,10
MRD-012760,Yes,32.43,44,1420.33,Basic,1,No,5.09,No,Yes,5G,4,1259,No,5
MRD-012761,No,104.41,18,1818.08,Premium,4,No,2.0,No,No,4G,1,1037,Yes,8
MRD-012762,No,34.22,95,3895.69,Basic,1,No,0.5,Yes,Yes,5G,5,515,No,5
MRD-012763,No,102.72,76,8446.76,Premium,1,No,2.22,No,No,5G,0,935,No,10
MRD-012764,No,29.16,81,2351.1,Basic,5,Yes,1.29,Yes,Yes,5G,0,486,Yes,3
MRD-012765,Yes,31.69,31,654.88,Basic,4,No,7.47,Yes,No,5G,1,854,Yes,10
MRD-012766,No,27.98,82,1647.67,Basic,1,No,8.64,Yes,No,4G,2,645,No,3
MRD-012767,No,92.89,91,11267.69,Premium,4,Yes,8.14,Yes,No,5G,3,642,Yes,3
MRD-012768,No,42.0,72,1912.88,Plus,2,No,5.69,Yes,No,4G,1,909,No,5
MRD-012769,No,55.69,44,3465.87,Plus,3,No,1.51,No,Yes,4G,1,690,Yes,9
MRD-012770,No,64.72,68,6000.36,Plus,2,No,2.28,Yes,Yes,4G,1,1218,No,8
MRD-012771,No,57.63,18,654.04,Plus,2,No,0.64,No,No,5G,1,410,No,9
MRD-012772,Yes,36.87,55,2726.66,Basic,1,No,0.97,Yes,No,5G,1,450,No,10
MRD-012773,Yes,38.63,84,2350.86,Basic,3,No,3.31,No,Yes,4G,3,107,Yes,5
MRD-012774,No,61.71,89,6206.74,Plus,1,No,1.22,No,Yes,5G,0,252,No,3
MRD-012775,No,84.91,19,2066.87,Premium,4,No,2.92,Yes,No,5G,1,225,Yes,8
MRD-012776,No,88.27,75,5040.59,Premium,1,No,5.82,Yes,No,5G,2,367,No,7
MRD-012777,No,68.3,51,4357.01,Plus,1,No,0.75,Yes,Yes,5G,0,37,No,3
MRD-012778,No,32.01,83,3696.76,Basic,4,No,3.01,Yes,Yes,4G,2,620,Yes,8
MRD-012779,No,61.45,10,746.57,Plus,2,No,2.16,Yes,No,4G,0,24,No,9
MRD-012780,No,56.91,67,2057.54,Plus,3,No,3.66,No,No,5G,1,761,Yes,9
MRD-012781,No,33.05,64,1896.97,Basic,2,No,6.11,Yes,No,4G,2,1013,No,3
MRD-012782,No,73.77,86,8774.7,Premium,4,No,3.89,No,Yes,5G,1,1015,Yes,7
MRD-012783,No,40.03,43,1807.16,Basic,2,No,8.32,Yes,No,4G,2,1136,No,5
MRD-012784,No,62.64,70,2956.63,Plus,4,Yes,1.25,Yes,No,5G,1,1485,Yes,2
MRD-012785,No,87.27,95,4378.09,Premium,1,No,3.7,No,Yes,5G,0,338,No,9
MRD-012786,No,73.55,48,3129.17,Premium,5,No,7.31,Yes,No,5G,0,673,Yes,9
MRD-012787,No,86.05,26,1062.38,Premium,1,No,1.25,Yes,No,4G,1,1076,No,9
MRD-012788,No,31.96,71,1873.06,Basic,4,Yes,0.79,Yes,No,5G,1,762,Yes,9
MRD-012789,No,50.98,48,2112.36,Plus,1,No,5.45,Yes,Yes,5G,1,828,No,10
MRD-012790,No,67.52,34,2890.21,Plus,2,No,1.85,No,Yes,5G,0,463,No,8
MRD-012791,No,70.42,60,4304.52,Plus,1,No,2.11,Yes,No,5G,0,583,No,5
MRD-012792,No,53.09,11,1088.4,Plus,5,No,0.47,No,Yes,4G,0,1448,Yes,1
MRD-012793,No,34.12,92,3515.07,Basic,2,No,9.38,No,No,4G,2,87,No,10
MRD-012794,No,81.44,7,676.98,Premium,2,No,4.78,No,Yes,4G,1,603,No,3
MRD-012795,No,28.88,80,1875.81,Basic,3,No,2.02,Yes,No,5G,0,584,Yes,6
MRD-012796,No,50.67,96,5078.4,Plus,1,No,4.84,Yes,Yes,5G,1,696,No,5
MRD-012797,No,110.79,70,8303.39,Premium,1,Yes,3.72,Yes,Yes,4G,0,991,No,3
MRD-012798,No,45.45,71,2109.18,Basic,1,No,1.34,Yes,Yes,5G,0,634,No,10
MRD-012799,No,32.12,13,626.08,Basic,3,No,3.6,Yes,No,5G,4,102,Yes,6
MRD-012800,Yes,70.95,69,3759.97,Plus,2,Yes,4.88,No,Yes,5G,1,1056,No,1
MRD-012801,No,86.29,41,2754.47,Premium,3,Yes,3.77,Yes,No,5G,2,45,Yes,9
MRD-012802,No,69.68,36,1261.45,Plus,1,No,0.87,Yes,No,5G,2,1131,No,5
MRD-012803,Yes,59.92,1,173.13,Plus,2,No,6.15,No,No,4G,2,350,No,4
MRD-012804,No,60.33,92,5832.42,Plus,2,No,10.45,Yes,No,4G,0,1409,No,9
MRD-012805,No,104.96,72,8668.78,Premium,1,No,3.19,No,Yes,4G,0,746,No,10
MRD-012806,Yes,25.56,2,59.36,Basic,5,Yes,6.16,Yes,Yes,5G,2,1180,Yes,4
MRD-012807,Yes,34.86,16,1441.3,Basic,1,No,1.46,Yes,Yes,4G,2,860,No,3
MRD-012808,Yes,108.46,51,4777.78,Premium,1,No,2.76,Yes,No,5G,2,681,No,1
MRD-012809,No,60.46,71,6444.43,Plus,1,No,3.25,Yes,No,5G,2,430,No,5
MRD-012810,No,58.22,76,2339.34,Plus,3,Yes,0.16,No,Yes,4G,1,1417,Yes,10
MRD-012811,No,58.22,10,709.29,Plus,1,No,2.04,Yes,Yes,5G,2,204,No,5
MRD-012812,No,96.41,31,2336.48,Premium,2,No,7.97,Yes,No,5G,0,513,No,4
MRD-012813,No,98.47,4,247.62,Premium,3,Yes,1.82,Yes,Yes,5G,0,200,Yes,6
MRD-012814,No,56.17,28,1957.9,Plus,2,No,4.29,Yes,No,4G,0,764,No,7
