customer_id,cancelled,weekly_box_price,tenure_weeks,estimated_lifetime_value,meal_plan,household_size,dietary_preference,meals_skipped_ytd,referral_count,recipe_rating_avg,delivery_issues_ytd,app_engagement_score,payment_method,auto_renew,boxes_per_week
HTM-009966,No,96.77,28,1780.15,Gourmet,4,Omnivore,0,1,3.8,2,81,bnpl,No,1
HTM-009967,No,40.16,74,3374.47,Basic,1,Omnivore,3,0,4.6,1,46,card,Yes,1
HTM-009968,No,46.83,74,3359.89,Basic,1,Omnivore,4,1,4.7,0,33,card,No,1
HTM-009969,Yes,65.18,32,1646.5,Family,3,Vegetarian,2,0,4.1,1,33,card,No,2
HTM-009970,Yes,63.85,22,3206.23,Family,3,Vegan,4,0,4.3,0,76,card,Yes,2
HTM-009971,No,50.0,47,1966.03,Family,2,Vegetarian,4,1,3.4,0,67,card,Yes,1
HTM-009972,No,101.37,34,4971.22,Gourmet,1,Omnivore,3,0,4.5,0,36,paypal,No,2
HTM-009973,No,59.16,97,5349.32,Family,3,Omnivore,3,0,4.0,1,85,card,No,1
HTM-009974,Yes,45.63,31,3726.67,Basic,1,Omnivore,3,0,4.7,1,43,paypal,Yes,2
HTM-009975,No,70.86,93,5141.5,Family,3,Omnivore,4,0,4.5,0,56,card,Yes,1
HTM-009976,Yes,78.03,30,1625.59,Family,4,Omnivore,7,0,4.6,2,45,card,Yes,1
HTM-009977,No,104.09,103,8131.22,Gourmet,5,Vegetarian,1,1,4.9,0,96,card,Yes,1
HTM-009978,No,61.54,103,7664.86,Family,5,Omnivore,1,2,4.0,0,12,bnpl,No,1
HTM-009979,Yes,46.18,79,5244.22,Basic,2,Omnivore,4,0,5.0,0,78,card,Yes,1
HTM-009980,Yes,49.4,67,3590.22,Basic,3,Pescatarian,3,0,4.1,1,8,card,No,2
HTM-009981,No,36.84,73,5812.33,Basic,2,Omnivore,2,0,3.8,2,94,card,Yes,1
HTM-009982,No,121.03,34,3123.92,Gourmet,2,Pescatarian,2,0,5.0,0,57,card,Yes,1
HTM-009983,No,109.82,90,9597.03,Gourmet,1,Omnivore,1,1,4.8,0,47,card,Yes,2
HTM-009984,No,36.3,76,1989.91,Basic,4,Vegetarian,6,0,4.9,0,65,card,Yes,2
HTM-009985,Yes,41.81,38,1626.7,Basic,1,Vegetarian,4,0,3.4,1,16,bnpl,Yes,3
HTM-009986,No,83.41,77,5514.82,Family,3,Omnivore,1,0,5.0,1,97,card,Yes,1
HTM-009987,No,84.4,72,3548.42,Family,1,Vegetarian,3,0,4.8,0,87,bnpl,No,3
HTM-009988,No,89.09,87,6565.14,Gourmet,2,Omnivore,4,0,3.4,1,87,bnpl,No,2
HTM-009989,No,102.45,52,11272.68,Gourmet,3,Omnivore,6,0,4.7,0,23,card,Yes,2
HTM-009990,No,63.17,29,2769.66,Family,2,Omnivore,1,0,4.7,1,64,paypal,Yes,3
HTM-009991,No,62.26,62,2370.93,Family,4,Omnivore,3,0,4.1,1,49,card,Yes,2
HTM-009992,No,92.84,37,3238.21,Gourmet,1,Omnivore,2,0,4.0,0,6,paypal,Yes,1
HTM-009993,No,60.2,16,1776.54,Family,2,Vegetarian,1,0,4.3,0,92,card,No,2
HTM-009994,Yes,84.37,35,5208.05,Gourmet,5,Vegetarian,5,2,4.1,0,55,card,Yes,2
HTM-009995,No,77.4,43,2361.9,Family,1,Vegetarian,5,1,3.6,2,79,card,Yes,2
HTM-009996,Yes,83.58,11,1700.82,Family,3,Omnivore,4,0,3.5,0,22,bnpl,Yes,1
HTM-009997,No,75.0,63,7225.3,Gourmet,2,Omnivore,2,1,5.0,0,1,paypal,No,3
HTM-009998,Yes,82.47,81,3764.34,Family,2,Omnivore,3,1,3.3,0,52,card,Yes,2
HTM-009999,Yes,27.91,5,207.65,Basic,6,Omnivore,2,0,4.0,0,31,card,No,2
HTM-010000,No,96.04,104,13508.06,Gourmet,2,Vegan,5,1,4.1,2,60,card,Yes,1
HTM-010001,No,50.52,36,2257.61,Basic,2,Omnivore,6,0,4.3,0,48,bnpl,No,1
HTM-010002,No,108.05,42,11617.39,Gourmet,1,Omnivore,3,0,4.4,0,20,card,No,1
HTM-010003,No,39.63,99,4514.76,Basic,4,Vegetarian,0,1,4.5,1,56,card,No,1
HTM-010004,Yes,33.4,104,3197.71,Basic,3,Vegetarian,2,2,3.8,0,42,bnpl,No,1
HTM-010005,No,81.53,54,3846.66,Family,1,Omnivore,0,0,3.3,0,99,card,Yes,3
HTM-010006,Yes,68.12,60,4891.35,Family,2,Omnivore,3,0,4.3,0,91,card,No,2
HTM-010007,No,86.96,36,2398.39,Gourmet,3,Vegetarian,1,2,4.0,1,18,card,Yes,1
HTM-010008,No,77.37,24,2839.72,Family,2,Omnivore,3,1,4.1,0,58,paypal,Yes,3
HTM-010009,No,31.33,12,346.42,Basic,4,Omnivore,5,0,4.7,0,82,card,Yes,2
HTM-010010,No,100.71,38,9484.39,Gourmet,3,Vegetarian,2,1,3.3,1,53,card,Yes,2
HTM-010011,No,37.17,56,1323.16,Basic,3,Omnivore,3,0,4.8,2,18,bnpl,Yes,1
HTM-010012,No,64.73,62,5079.91,Family,2,Vegetarian,4,0,3.9,1,3,card,No,3
HTM-010013,No,75.0,55,3788.54,Gourmet,4,Vegan,3,0,4.0,1,72,paypal,Yes,1
HTM-010014,No,55.39,92,15837.0,Family,4,Omnivore,2,0,3.7,0,52,card,Yes,3
HTM-010015,No,75.0,70,4334.48,Gourmet,3,Omnivore,3,0,4.5,0,55,paypal,No,1
HTM-010016,Yes,39.77,15,710.31,Basic,2,Vegan,4,0,4.4,1,55,bnpl,Yes,2
HTM-010017,No,89.56,21,1959.64,Gourmet,4,Omnivore,3,0,4.4,0,44,paypal,Yes,2
HTM-010018,No,77.48,2,21.1,Family,3,Vegetarian,3,0,4.1,3,64,paypal,Yes,2
HTM-010019,No,70.22,20,911.75,Family,2,Vegetarian,0,0,3.4,1,79,card,Yes,2
HTM-010020,No,75.44,34,2422.83,Family,2,Omnivore,5,0,4.2,1,5,card,No,2
HTM-010021,No,93.49,6,521.2,Gourmet,3,Omnivore,3,1,3.8,2,38,card,Yes,1
HTM-010022,Yes,47.69,80,5711.58,Basic,2,Vegetarian,4,0,4.1,2,29,paypal,No,1
HTM-010023,No,59.7,34,3270.32,Family,2,Omnivore,2,0,5.0,1,73,paypal,No,1
HTM-010024,No,109.76,29,1583.26,Gourmet,5,Omnivore,2,1,4.3,2,13,card,No,2
HTM-010025,No,46.24,89,3219.96,Basic,2,Vegan,2,1,4.2,1,72,paypal,No,1
HTM-010026,No,48.6,36,1951.68,Basic,3,Vegan,3,1,3.9,0,39,paypal,Yes,2
HTM-010027,No,65.69,62,5558.87,Family,1,Vegetarian,4,0,4.2,0,8,paypal,No,1
HTM-010028,Yes,42.71,31,1296.42,Basic,2,Omnivore,2,0,5.0,1,28,bnpl,No,1
HTM-010029,Yes,88.21,52,3239.56,Gourmet,6,Omnivore,7,0,3.8,2,18,card,Yes,1
HTM-010030,No,33.07,35,673.82,Basic,3,Pescatarian,4,0,3.7,0,43,paypal,Yes,2
HTM-010031,No,54.52,38,1981.38,Family,3,Omnivore,6,0,4.4,0,72,card,Yes,1
HTM-010032,No,101.23,62,4182.16,Gourmet,2,Omnivore,6,1,4.4,1,78,paypal,Yes,3
HTM-010033,No,37.01,85,5736.42,Basic,3,Vegan,4,0,4.0,1,75,card,Yes,1
HTM-010034,No,62.19,57,4759.36,Family,4,Vegan,1,0,4.1,0,1,card,Yes,2
HTM-010035,No,73.44,82,5821.11,Family,4,Pescatarian,5,0,4.3,1,40,paypal,No,1
HTM-010036,Yes,42.17,68,5155.73,Basic,2,Omnivore,5,0,4.5,1,1,bnpl,No,2
HTM-010037,No,74.27,25,1160.82,Family,2,Omnivore,2,1,4.1,2,23,bnpl,Yes,2
HTM-010038,No,127.63,34,5446.54,Gourmet,4,Omnivore,4,0,4.6,0,31,card,No,1
HTM-010039,No,111.16,104,8131.25,Gourmet,5,Omnivore,0,2,3.7,1,18,paypal,No,1
HTM-010040,No,94.43,55,6618.97,Gourmet,2,Omnivore,6,1,5.0,2,2,paypal,No,2
HTM-010041,No,41.15,85,3030.88,Basic,2,Omnivore,6,0,3.7,0,84,card,No,1
HTM-010042,No,36.68,68,4314.7,Basic,3,Vegetarian,3,1,3.9,2,59,card,Yes,2
HTM-010043,No,36.86,96,2759.8,Basic,5,Vegetarian,2,0,4.0,1,41,paypal,No,2
HTM-010044,No,34.68,93,3037.85,Basic,2,Omnivore,5,1,4.5,0,95,card,No,2
HTM-010045,Yes,71.0,81,4262.04,Family,3,Omnivore,2,1,4.2,3,71,card,Yes,1
HTM-010046,No,69.07,2,109.79,Family,2,Vegetarian,3,1,3.9,0,100,card,Yes,2
HTM-010047,No,73.87,21,1019.13,Family,2,Pescatarian,5,0,3.4,0,97,card,No,3
HTM-010048,Yes,77.08,95,12498.38,Family,4,Vegetarian,6,0,4.8,0,46,card,Yes,2
HTM-010049,Yes,109.96,41,5015.64,Gourmet,1,Omnivore,3,0,4.5,2,7,card,Yes,3
HTM-010050,No,124.97,2,290.68,Gourmet,2,Omnivore,5,0,4.1,3,43,card,No,3
HTM-010051,Yes,40.17,7,223.69,Basic,4,Omnivore,1,1,5.0,2,59,card,No,1
HTM-010052,No,75.78,50,4509.84,Family,2,Omnivore,1,0,3.9,0,84,card,Yes,2
HTM-010053,No,34.75,43,2874.15,Basic,2,Pescatarian,4,2,5.0,1,61,paypal,Yes,2
HTM-010054,No,69.77,37,3357.72,Family,3,Pescatarian,3,0,3.8,1,58,bnpl,No,1
HTM-010055,No,36.04,41,955.24,Basic,3,Omnivore,4,0,3.4,0,98,paypal,Yes,2
HTM-010056,Yes,48.76,87,5794.9,Basic,3,Omnivore,1,0,5.0,1,60,bnpl,Yes,2
HTM-010057,No,35.39,44,1102.1,Basic,4,Vegan,4,0,3.9,3,78,card,Yes,1
HTM-010058,No,35.3,79,2496.49,Basic,2,Omnivore,9,1,4.4,0,43,card,Yes,3
HTM-010059,No,48.8,93,3512.46,Basic,2,Vegetarian,1,1,3.9,0,9,card,No,1
HTM-010060,No,108.79,44,2867.04,Gourmet,2,Vegetarian,4,0,4.0,2,97,card,No,2
HTM-010061,Yes,42.84,75,2658.71,Basic,6,Omnivore,4,2,4.4,2,15,card,No,1
HTM-010062,No,116.25,34,3831.42,Gourmet,4,Omnivore,6,0,4.0,1,14,card,Yes,2
HTM-010063,No,33.06,62,2579.17,Basic,1,Omnivore,3,1,4.1,0,12,bnpl,No,1
HTM-010064,Yes,47.97,35,3698.29,Basic,3,Vegetarian,5,0,4.5,2,31,card,Yes,1
HTM-010065,No,91.47,102,12823.54,Family,3,Vegetarian,6,1,4.4,1,98,card,No,2
HTM-010066,No,93.68,67,9836.91,Gourmet,2,Vegetarian,3,0,3.8,3,8,card,Yes,3
HTM-010067,No,83.73,8,753.39,Gourmet,3,Omnivore,2,0,4.2,0,87,card,No,2
HTM-010068,No,31.62,91,4701.78,Basic,4,Vegetarian,3,0,4.4,0,29,card,No,2
HTM-010069,No,97.03,46,4738.34,Gourmet,3,Vegetarian,3,0,4.8,0,6,paypal,No,1
HTM-010070,No,82.25,73,3456.13,Family,2,Omnivore,1,0,4.0,0,56,card,No,2
HTM-010071,No,104.58,54,7035.76,Gourmet,3,Vegetarian,6,1,4.5,1,40,card,No,1
HTM-010072,No,100.47,34,4231.38,Gourmet,1,Pescatarian,6,1,4.1,0,66,card,No,2
HTM-010073,Yes,72.3,19,1354.35,Family,2,Omnivore,4,0,3.6,0,15,paypal,Yes,2
HTM-010074,No,111.69,57,11318.98,Gourmet,1,Omnivore,3,0,3.6,0,8,card,No,1
HTM-010075,No,78.71,87,7647.02,Family,2,Omnivore,0,0,4.1,1,90,card,Yes,1
HTM-010076,No,35.43,37,2669.8,Basic,2,Omnivore,3,0,4.1,0,34,card,No,3
HTM-010077,Yes,45.4,88,2063.58,Basic,4,Omnivore,3,0,4.0,1,96,paypal,No,1
HTM-010078,No,72.01,92,10530.49,Family,2,Omnivore,2,0,3.4,0,14,card,Yes,1
HTM-010079,No,57.1,83,9383.89,Family,3,Omnivore,3,1,4.2,0,81,card,Yes,2
HTM-010080,No,35.33,1,83.31,Basic,2,Vegetarian,6,0,5.0,0,79,card,Yes,2
HTM-010081,Yes,95.69,66,4004.6,Gourmet,2,Omnivore,5,0,3.9,0,20,card,Yes,2
HTM-010082,No,34.82,104,3282.16,Basic,3,Omnivore,3,1,4.3,1,54,card,Yes,1
HTM-010083,No,91.34,2,115.05,Gourmet,3,Vegetarian,1,0,5.0,0,28,card,Yes,2
HTM-010084,No,46.06,38,2591.76,Basic,1,Omnivore,4,0,5.0,1,60,card,Yes,1
HTM-010085,No,33.99,71,2437.99,Basic,3,Omnivore,3,0,5.0,2,61,card,Yes,2
HTM-010086,Yes,43.81,65,5796.16,Basic,1,Vegetarian,6,1,4.3,1,13,paypal,Yes,2
HTM-010087,No,86.79,66,6110.86,Gourmet,2,Omnivore,2,0,3.4,3,0,paypal,No,1
HTM-010088,No,123.99,51,6959.14,Gourmet,2,Omnivore,1,0,4.0,0,86,paypal,No,3
HTM-010089,No,88.15,90,6356.68,Gourmet,3,Vegan,3,0,4.7,1,51,card,No,2
HTM-010090,Yes,39.92,63,2763.76,Basic,2,Pescatarian,7,0,3.4,0,73,paypal,No,1
HTM-010091,No,38.73,63,2426.65,Basic,4,Omnivore,5,2,3.6,1,93,paypal,Yes,1
HTM-010092,No,74.81,65,5422.03,Family,1,Omnivore,3,0,4.6,1,98,card,Yes,2
HTM-010093,Yes,92.14,87,7873.38,Gourmet,4,Omnivore,4,1,5.0,1,0,card,Yes,2
HTM-010094,Yes,61.87,24,3763.74,Family,1,Vegan,2,0,3.7,1,59,bnpl,Yes,1
HTM-010095,Yes,38.12,67,1665.17,Basic,3,Omnivore,1,0,3.2,0,65,bnpl,No,1
HTM-010096,No,90.55,40,3676.43,Gourmet,3,Vegetarian,4,0,4.4,0,53,paypal,No,1
HTM-010097,No,87.38,6,400.26,Gourmet,4,Omnivore,6,0,4.9,1,81,bnpl,Yes,2
HTM-010098,Yes,105.21,14,947.03,Gourmet,2,Vegetarian,3,0,3.7,0,52,paypal,Yes,3
HTM-010099,No,43.02,36,1233.79,Basic,2,Pescatarian,6,0,4.2,1,64,card,Yes,2
HTM-010100,Yes,35.74,82,2793.94,Basic,2,Omnivore,2,0,4.6,0,68,bnpl,No,3
HTM-010101,No,110.93,39,4627.63,Gourmet,2,Omnivore,6,1,4.1,1,12,card,Yes,3
HTM-010102,No,66.76,34,3665.18,Family,2,Pescatarian,4,0,3.0,2,78,paypal,Yes,1
HTM-010103,No,69.67,37,3483.15,Family,3,Omnivore,3,0,3.7,0,35,card,No,1
HTM-010104,No,36.83,42,943.08,Basic,2,Vegetarian,4,0,4.0,0,76,card,Yes,1
HTM-010105,Yes,62.94,15,751.8,Family,3,Omnivore,1,0,3.6,1,23,card,No,3
HTM-010106,No,39.73,3,210.06,Basic,3,Omnivore,4,1,5.0,0,65,card,Yes,3
HTM-010107,No,104.19,35,2722.21,Gourmet,3,Vegetarian,3,1,4.1,0,98,card,Yes,1
HTM-010108,No,111.71,45,2579.74,Gourmet,6,Omnivore,3,3,4.3,0,85,card,No,3
HTM-010109,No,90.69,40,5115.17,Gourmet,2,Vegetarian,2,0,4.8,0,54,card,Yes,2
HTM-010110,Yes,39.96,39,1585.92,Basic,2,Omnivore,6,0,3.5,1,26,bnpl,Yes,1
HTM-010111,No,98.22,103,24707.0,Gourmet,3,Omnivore,1,0,4.1,0,8,card,Yes,2
HTM-010112,No,107.28,58,4626.22,Gourmet,2,Omnivore,6,0,2.9,0,59,card,Yes,2
HTM-010113,No,117.47,10,1999.61,Gourmet,2,Vegetarian,3,2,5.0,1,34,card,No,2
HTM-010114,No,64.83,38,2960.12,Family,2,Pescatarian,5,0,3.5,2,80,card,Yes,1
HTM-010115,No,36.87,20,649.53,Basic,4,Vegetarian,0,0,4.5,0,63,card,Yes,1
HTM-010116,No,50.79,65,3915.62,Basic,3,Omnivore,1,1,4.5,1,82,bnpl,Yes,3
HTM-010117,No,55.36,5,287.37,Basic,4,Vegetarian,3,0,4.1,0,36,card,No,1
HTM-010118,No,63.57,82,9656.61,Family,4,Vegetarian,5,0,4.3,0,45,paypal,Yes,2
HTM-010119,Yes,41.21,71,2202.5,Basic,1,Omnivore,2,1,4.1,1,94,card,No,2
HTM-010120,Yes,32.05,94,2613.75,Basic,2,Omnivore,9,0,4.0,1,65,card,Yes,2
HTM-010121,No,88.37,70,10123.8,Gourmet,1,Pescatarian,2,0,3.9,0,43,card,No,1
HTM-010122,No,75.0,63,4824.17,Gourmet,2,Vegan,2,0,4.5,1,20,card,Yes,2
HTM-010123,No,115.71,45,9265.48,Gourmet,3,Pescatarian,2,2,3.2,1,56,paypal,Yes,3
HTM-010124,Yes,36.19,1,8.24,Basic,2,Omnivore,6,1,4.8,1,50,card,Yes,1
HTM-010125,No,48.05,44,2486.16,Basic,3,Omnivore,7,0,3.7,0,21,paypal,Yes,1
HTM-010126,No,86.29,37,3802.4,Gourmet,1,Vegan,6,0,2.8,2,62,card,Yes,1
HTM-010127,No,112.15,51,3101.71,Gourmet,2,Pescatarian,5,0,4.1,4,20,card,No,1
HTM-010128,No,90.85,58,5980.39,Gourmet,2,Omnivore,3,0,4.2,1,38,paypal,Yes,2
HTM-010129,Yes,44.71,74,6260.42,Basic,4,Omnivore,4,0,3.3,6,78,card,Yes,1
HTM-010130,Yes,32.46,68,1144.25,Basic,2,Omnivore,3,0,4.2,0,86,card,Yes,1
HTM-010131,Yes,38.5,49,2069.69,Basic,2,Vegetarian,6,1,4.4,0,17,card,No,2
HTM-010132,No,31.72,17,651.16,Basic,4,Omnivore,4,0,3.2,0,27,paypal,No,2
HTM-010133,No,96.04,56,4391.73,Gourmet,3,Omnivore,2,0,3.0,4,100,paypal,No,1
HTM-010134,Yes,53.08,26,1928.85,Basic,2,Omnivore,6,2,3.4,1,62,paypal,No,2
HTM-010135,No,98.08,39,3450.62,Gourmet,2,Omnivore,3,1,3.5,1,11,bnpl,Yes,2
HTM-010136,No,78.47,23,2225.1,Family,6,Vegan,2,0,4.4,1,76,card,No,2
HTM-010137,No,76.22,71,11259.04,Family,2,Omnivore,5,3,3.5,2,42,card,Yes,2
HTM-010138,No,99.29,93,12191.29,Gourmet,6,Omnivore,6,1,3.7,0,83,paypal,Yes,1
HTM-010139,No,104.37,96,13202.35,Gourmet,3,Vegan,4,1,3.8,1,52,bnpl,No,1
HTM-010140,Yes,92.06,15,1549.74,Gourmet,4,Vegetarian,5,0,4.0,1,34,bnpl,Yes,3
HTM-010141,No,39.28,46,1492.61,Basic,1,Vegetarian,3,1,3.7,0,40,paypal,No,1
HTM-010142,No,73.28,101,2255.43,Family,2,Vegan,3,1,4.0,1,100,card,Yes,2
HTM-010143,Yes,48.27,1,157.04,Basic,4,Omnivore,4,0,4.8,1,11,card,Yes,2
HTM-010144,No,110.57,20,1340.25,Gourmet,2,Omnivore,5,0,4.0,0,64,paypal,No,1
HTM-010145,Yes,111.33,9,1078.15,Gourmet,4,Vegan,4,1,4.6,0,87,paypal,No,2
HTM-010146,No,102.95,15,2191.65,Gourmet,1,Pescatarian,4,0,4.4,0,71,card,No,1
HTM-010147,No,45.56,76,2710.5,Basic,2,Omnivore,2,0,3.1,1,15,card,No,3
HTM-010148,No,91.64,70,11637.94,Family,2,Vegetarian,4,1,5.0,1,38,card,Yes,2
HTM-010149,No,42.04,60,2515.01,Basic,2,Omnivore,5,0,3.4,0,11,paypal,No,2
HTM-010150,Yes,80.01,6,426.65,Family,2,Omnivore,6,2,3.2,0,14,bnpl,Yes,2
HTM-010151,No,80.86,78,3727.1,Family,4,Omnivore,6,0,3.5,1,12,card,Yes,1
HTM-010152,No,39.98,40,982.05,Basic,6,Omnivore,3,2,4.2,0,56,card,Yes,1
HTM-010153,No,42.75,80,2259.04,Basic,3,Omnivore,2,1,3.2,0,73,bnpl,No,1
HTM-010154,No,83.97,84,7592.97,Gourmet,2,Omnivore,4,0,3.9,0,100,card,Yes,1
HTM-010155,No,107.47,76,7932.71,Gourmet,3,Omnivore,4,0,4.9,3,88,card,No,2
HTM-010156,No,62.99,94,3818.48,Family,3,Omnivore,3,1,4.9,0,16,bnpl,No,3
HTM-010157,No,60.44,21,1665.08,Family,4,Vegan,6,2,3.8,0,24,bnpl,Yes,1
HTM-010158,No,72.77,43,2621.58,Family,3,Vegetarian,1,0,3.5,0,8,paypal,No,1
HTM-010159,Yes,109.4,62,9484.42,Gourmet,3,Omnivore,5,0,3.9,0,98,card,Yes,1
HTM-010160,No,61.53,83,6355.06,Family,2,Omnivore,2,0,5.0,3,88,bnpl,Yes,1
HTM-010161,No,110.11,19,1820.69,Gourmet,3,Omnivore,6,0,4.3,1,0,card,No,2
HTM-010162,No,63.49,28,1961.9,Family,5,Omnivore,2,0,4.2,1,40,card,Yes,1
HTM-010163,Yes,46.24,90,9660.45,Basic,3,Omnivore,5,0,4.0,0,56,card,No,2
HTM-010164,No,78.71,78,13828.33,Family,3,Vegetarian,3,1,4.7,1,97,card,No,2
HTM-010165,No,46.24,17,1472.19,Basic,2,Omnivore,2,0,4.2,1,70,card,Yes,2
HTM-010166,No,67.18,0,22.7,Family,2,Pescatarian,1,0,4.0,0,10,card,Yes,1
HTM-010167,No,35.65,91,6725.13,Basic,1,Vegan,1,0,4.1,0,28,paypal,Yes,2
HTM-010168,No,54.1,49,2750.44,Family,1,Omnivore,5,1,3.5,1,29,card,Yes,2
HTM-010169,No,42.13,52,935.31,Basic,2,Omnivore,5,0,4.6,0,56,card,Yes,1
HTM-010170,No,91.2,24,4961.21,Family,5,Vegan,2,0,4.7,1,81,card,Yes,1
HTM-010171,No,76.46,22,2894.67,Family,3,Vegetarian,2,0,4.5,1,46,paypal,Yes,3
HTM-010172,No,44.24,102,3690.81,Basic,2,Vegetarian,2,2,4.5,0,34,card,Yes,1
HTM-010173,No,83.88,65,4125.36,Family,4,Omnivore,1,1,3.8,0,76,card,Yes,2
HTM-010174,No,101.04,76,6362.91,Gourmet,3,Vegetarian,3,0,4.2,0,20,card,No,1
HTM-010175,No,76.89,76,4427.88,Family,3,Omnivore,2,1,3.1,2,43,card,No,2
HTM-010176,Yes,31.52,83,5016.66,Basic,1,Omnivore,6,2,4.5,0,17,card,No,2
HTM-010177,No,111.41,7,1380.82,Gourmet,3,Vegetarian,3,1,3.6,2,15,bnpl,Yes,1
HTM-010178,Yes,27.75,99,2856.62,Basic,2,Omnivore,2,0,4.0,0,16,card,Yes,3
HTM-010179,No,104.09,28,1478.97,Gourmet,3,Vegan,4,2,4.6,0,76,paypal,No,1
HTM-010180,No,55.92,94,7775.8,Family,2,Omnivore,5,1,4.6,0,4,card,Yes,2
HTM-010181,Yes,34.98,1,39.6,Basic,2,Omnivore,4,0,3.7,0,84,card,Yes,2
HTM-010182,Yes,44.98,58,1745.18,Basic,2,Vegan,4,0,3.7,0,62,card,Yes,1
HTM-010183,No,89.07,78,8008.63,Gourmet,2,Vegan,5,1,3.7,1,79,card,Yes,3
HTM-010184,No,105.4,72,8995.26,Gourmet,2,Vegetarian,3,0,5.0,1,54,card,Yes,1
HTM-010185,Yes,39.45,36,863.98,Basic,3,Vegetarian,4,1,4.9,1,90,paypal,Yes,2
HTM-010186,No,70.64,48,2535.46,Family,6,Omnivore,2,0,3.8,0,31,card,Yes,1
HTM-010187,Yes,81.6,30,2361.75,Family,2,Vegetarian,4,0,3.6,0,27,card,No,1
HTM-010188,No,57.66,0,0.0,Family,3,Omnivore,5,0,3.8,1,17,card,Yes,1
HTM-010189,No,114.14,27,5260.21,Gourmet,3,Omnivore,6,1,5.0,1,27,card,No,2
HTM-010190,No,34.74,14,621.09,Basic,4,Omnivore,3,2,4.8,1,36,card,No,1
HTM-010191,No,86.09,81,7955.55,Gourmet,6,Omnivore,5,0,2.8,0,52,card,Yes,3
HTM-010192,Yes,99.72,2,276.45,Gourmet,3,Omnivore,2,0,3.9,2,87,paypal,Yes,2
HTM-010193,No,79.8,96,7007.46,Family,6,Pescatarian,4,0,5.0,0,71,card,Yes,3
HTM-010194,No,40.29,0,75.36,Basic,3,Vegetarian,3,0,4.7,2,17,card,No,3
HTM-010195,No,55.5,45,2088.32,Family,1,Omnivore,2,0,3.4,1,100,card,No,3
HTM-010196,No,68.18,29,2174.82,Family,2,Vegan,2,0,3.8,1,0,paypal,Yes,1
HTM-010197,Yes,32.55,65,1345.67,Basic,2,Omnivore,4,0,4.6,1,56,card,No,1
HTM-010198,No,82.63,101,11992.37,Family,3,Vegetarian,5,1,4.3,0,68,card,Yes,2
HTM-010199,No,29.94,23,1160.96,Basic,4,Omnivore,2,1,3.6,0,88,card,No,2
HTM-010200,No,77.33,7,455.32,Family,1,Omnivore,6,1,4.7,2,45,card,No,1
HTM-010201,No,62.49,87,4551.07,Family,2,Omnivore,6,0,3.5,0,26,paypal,Yes,1
HTM-010202,Yes,27.54,3,117.29,Basic,3,Omnivore,1,1,4.6,0,55,card,Yes,1
HTM-010203,No,43.47,93,8036.39,Basic,4,Omnivore,1,0,3.9,0,8,card,No,1
HTM-010204,No,101.36,7,1036.22,Gourmet,3,Omnivore,2,1,4.2,0,16,card,No,2
HTM-010205,No,38.88,36,755.53,Basic,3,Omnivore,3,1,5.0,0,74,bnpl,Yes,3
HTM-010206,No,96.25,55,4653.67,Gourmet,1,Vegetarian,3,0,4.5,2,45,bnpl,Yes,1
HTM-010207,No,78.32,28,1007.12,Family,5,Omnivore,2,0,4.5,3,83,paypal,No,1
HTM-010208,No,104.06,83,22105.43,Gourmet,2,Vegetarian,0,0,2.9,0,61,paypal,No,1
HTM-010209,No,40.67,46,2566.28,Basic,4,Vegetarian,1,0,3.9,0,98,card,No,2
HTM-010210,No,87.82,1,64.79,Gourmet,1,Omnivore,5,0,4.5,0,60,card,No,2
HTM-010211,No,100.46,23,4210.97,Gourmet,1,Omnivore,3,0,4.5,1,99,card,No,1
HTM-010212,Yes,42.38,68,2630.5,Basic,4,Vegan,5,0,4.0,2,96,paypal,No,1
HTM-010213,Yes,42.67,21,789.96,Basic,2,Pescatarian,2,1,4.1,0,49,bnpl,No,1
HTM-010214,No,42.72,14,826.26,Basic,3,Vegetarian,6,2,3.1,0,71,bnpl,Yes,1
HTM-010215,No,37.45,104,2881.84,Basic,3,Omnivore,3,1,4.2,0,63,card,Yes,1
HTM-010216,Yes,36.53,46,1436.55,Basic,1,Vegetarian,3,0,3.4,0,86,card,No,2
HTM-010217,Yes,77.38,104,9522.81,Family,4,Omnivore,3,0,3.8,2,3,card,Yes,1
HTM-010218,No,58.57,16,1177.55,Family,1,Vegetarian,4,0,4.5,0,26,paypal,Yes,1
HTM-010219,No,96.07,71,5338.94,Gourmet,2,Omnivore,9,1,3.9,0,55,card,Yes,2
HTM-010220,No,30.33,54,1577.78,Basic,1,Omnivore,1,0,4.1,2,69,card,Yes,2
HTM-010221,No,62.29,74,3767.74,Family,3,Omnivore,5,1,4.0,1,23,card,No,2
HTM-010222,No,76.92,20,2579.77,Family,4,Omnivore,2,1,3.6,2,5,card,Yes,1
HTM-010223,No,75.0,65,6263.71,Gourmet,4,Omnivore,4,0,5.0,1,7,card,No,1
HTM-010224,No,30.55,12,329.13,Basic,5,Omnivore,1,1,4.1,0,33,card,Yes,2
HTM-010225,No,67.27,104,6462.2,Family,4,Vegetarian,2,0,4.5,1,84,bnpl,No,1
HTM-010226,Yes,64.3,49,7200.6,Family,2,Omnivore,3,1,5.0,3,33,card,No,1
HTM-010227,Yes,44.79,14,464.23,Basic,2,Vegetarian,3,0,4.7,0,20,card,Yes,2
