cust_id,mo_active,box_tier,sub_fee,gear_cat,boxes_skip,ref_cnt,app_use,avg_rating,pay_meth,loyalty_pts,gift_sub,ltv_est,churn
RID-02452,54,plus,42.07,hiking,3,1,no,3.2,paypal,59,no,2275.55,no
RID-02453,34,core,23.94,camping,4,2,yes,4.2,card,381,yes,740.99,yes
RID-02454,43,plus,49.19,camping,2,1,no,3.9,bnpl,270,no,2309.69,yes
RID-02455,41,core,25.84,camping,3,1,yes,4.2,bnpl,240,no,905.37,yes
RID-02456,35,summit,70.81,climbing,2,0,no,2.5,card,539,yes,2746.22,no
RID-02457,18,plus,47.45,climbing,0,0,yes,3.3,bnpl,655,no,916.64,no
RID-02458,7,summit,82.66,camping,0,0,yes,4.2,paypal,81,no,972.16,no
RID-02459,26,plus,48.22,hiking,1,0,no,4.8,paypal,286,no,1468.59,no
RID-02460,25,core,22.76,hiking,1,0,yes,3.9,card,476,no,730.44,yes
RID-02461,26,plus,49.47,hiking,0,1,yes,4.5,card,307,no,1360.56,no
RID-02462,60,summit,55.0,hiking,1,0,no,2.9,card,622,no,2987.59,no
RID-02463,7,core,26.69,fishing,1,0,no,3.7,card,152,no,181.81,yes
RID-02464,39,core,26.62,hiking,3,1,no,4.2,card,587,no,2276.97,no
RID-02465,9,summit,88.27,hiking,3,1,yes,4.0,card,216,no,692.08,yes
RID-02466,36,core,29.83,climbing,1,0,yes,4.6,card,123,yes,1187.72,yes
RID-02467,41,summit,82.19,climbing,2,0,no,3.8,bnpl,309,no,2501.49,no
RID-02468,2,core,23.52,hiking,0,2,no,3.8,card,251,no,142.82,yes
RID-02469,28,summit,55.0,camping,0,0,yes,4.5,bnpl,73,no,2046.17,no
RID-02470,19,plus,54.96,camping,1,0,yes,3.6,card,288,no,1692.36,yes
RID-02471,29,core,26.0,hiking,2,1,yes,3.3,card,524,yes,1130.38,no
RID-02472,29,core,26.81,climbing,1,1,no,4.3,paypal,683,no,2444.64,yes
RID-02473,28,core,24.97,climbing,2,0,yes,3.3,card,474,no,851.54,yes
RID-02474,39,plus,40.75,camping,1,0,yes,5.0,card,143,no,1144.84,yes
RID-02475,12,core,24.36,camping,0,0,yes,2.6,card,366,no,703.58,yes
RID-02476,52,core,18.8,climbing,0,1,no,3.8,paypal,62,no,1711.04,yes
RID-02477,51,plus,49.22,hiking,1,1,yes,5.0,paypal,432,no,4347.25,no
RID-02478,27,summit,78.43,climbing,1,0,yes,5.0,card,406,no,1397.14,no
RID-02479,55,core,25.24,climbing,1,0,no,3.9,card,142,no,1069.08,yes
RID-02480,16,plus,46.98,camping,3,0,no,4.8,bnpl,211,no,388.59,no
RID-02481,12,summit,57.11,climbing,1,1,yes,4.6,paypal,341,no,1843.81,no
RID-02482,17,plus,50.31,hiking,1,0,yes,3.6,card,403,no,829.66,yes
RID-02483,47,summit,69.49,hiking,3,0,yes,4.4,paypal,539,no,2134.19,no
RID-02484,8,plus,45.54,hiking,2,0,yes,3.4,card,61,no,282.23,no
RID-02485,18,plus,50.87,climbing,2,0,yes,2.8,paypal,56,no,947.05,no
RID-02486,8,summit,81.1,camping,0,2,yes,4.4,card,348,no,1211.3,no
RID-02487,27,core,26.78,camping,0,0,yes,4.4,card,464,no,916.62,yes
RID-02488,18,plus,38.53,camping,1,0,no,3.1,card,225,no,554.42,yes
RID-02489,49,plus,39.97,climbing,1,1,yes,3.9,bnpl,206,no,1783.09,yes
RID-02490,46,core,24.82,climbing,3,1,no,3.1,paypal,121,no,932.45,yes
RID-02491,53,plus,42.14,camping,1,1,yes,3.7,card,490,no,4541.42,no
RID-02492,25,plus,44.62,camping,0,1,yes,3.7,card,322,no,1251.83,no
RID-02493,32,core,22.64,camping,2,0,no,4.6,card,393,no,1105.87,yes
RID-02494,52,core,19.95,climbing,1,1,no,3.6,card,241,no,1042.72,yes
RID-02495,43,core,26.35,hiking,0,0,yes,3.1,paypal,215,no,560.67,yes
RID-02496,57,core,25.09,climbing,2,0,no,5.0,paypal,273,no,3061.74,yes
RID-02497,59,plus,45.22,climbing,1,0,no,4.4,card,253,no,3498.06,no
RID-02498,4,core,29.16,fishing,1,0,yes,4.7,card,649,no,369.7,yes
RID-02499,14,plus,41.29,hiking,1,0,no,4.5,card,109,yes,312.36,no
RID-02500,43,core,20.64,fishing,1,0,yes,4.7,card,496,no,1016.66,yes
RID-02501,5,summit,73.77,hiking,0,0,yes,4.3,paypal,172,yes,772.59,no
RID-02502,5,summit,86.3,climbing,0,0,yes,4.3,paypal,207,no,776.27,no
RID-02503,8,core,23.58,hiking,0,1,yes,4.1,paypal,348,yes,359.01,no
RID-02504,4,core,21.03,fishing,0,1,yes,3.7,paypal,455,no,430.67,no
RID-02505,40,core,28.07,hiking,2,1,yes,4.7,bnpl,244,no,2329.27,yes
RID-02506,16,core,28.71,climbing,2,0,yes,3.8,paypal,101,yes,430.66,yes
RID-02507,57,plus,40.04,hiking,2,0,yes,4.1,paypal,809,no,4398.35,yes
RID-02508,6,plus,41.71,fishing,0,0,no,4.3,card,67,no,519.72,no
RID-02509,27,plus,36.44,camping,0,0,no,4.3,card,106,no,1539.99,no
RID-02510,40,summit,75.56,hiking,2,0,no,3.2,card,702,no,4894.87,no
RID-02511,21,summit,74.65,camping,1,1,no,4.2,card,584,no,1227.06,no
RID-02512,43,core,30.76,fishing,2,0,no,3.2,paypal,742,no,2203.2,yes
RID-02513,51,plus,43.55,climbing,0,0,yes,4.1,paypal,172,no,2181.89,yes
RID-02514,38,plus,44.7,climbing,0,0,yes,4.6,card,134,no,1204.41,no
RID-02515,37,plus,47.2,hiking,2,0,yes,5.0,card,529,no,3610.93,no
RID-02516,35,core,26.55,climbing,2,0,yes,4.4,card,98,no,853.73,yes
RID-02517,60,core,27.36,hiking,2,0,yes,4.6,card,137,no,1781.68,yes
RID-02518,47,core,26.3,camping,1,2,no,3.2,paypal,71,no,1427.58,no
RID-02519,3,core,26.71,climbing,1,0,yes,4.4,card,163,no,176.04,yes
RID-02520,47,core,25.14,hiking,1,0,yes,3.2,card,120,no,985.28,yes
RID-02521,10,plus,45.82,camping,1,1,no,4.9,card,86,yes,642.03,no
RID-02522,53,core,26.85,climbing,0,1,no,3.2,bnpl,292,no,1508.02,yes
RID-02523,19,summit,84.88,camping,1,0,no,3.3,bnpl,199,no,1510.04,yes
RID-02524,42,core,31.41,climbing,1,0,no,4.6,card,383,no,1691.24,yes
RID-02525,45,summit,71.95,hiking,1,0,yes,5.0,card,103,no,5383.68,no
RID-02526,21,core,25.65,climbing,1,1,no,4.8,bnpl,159,no,310.79,yes
RID-02527,58,core,25.06,camping,0,2,yes,3.7,paypal,59,no,1342.82,no
RID-02528,32,core,25.58,climbing,2,2,no,3.3,paypal,193,no,871.71,yes
RID-02529,25,core,24.54,climbing,1,0,yes,3.7,paypal,528,yes,1516.84,no
RID-02530,29,core,25.73,climbing,1,1,yes,4.1,paypal,460,no,1537.74,yes
RID-02531,18,plus,53.96,hiking,2,0,no,3.9,paypal,249,no,736.81,no
RID-02532,6,core,24.44,climbing,2,0,no,3.2,paypal,983,no,690.6,yes
RID-02533,59,core,28.42,hiking,1,1,yes,5.0,paypal,63,no,1556.68,no
RID-02534,49,core,28.12,camping,1,0,yes,5.0,paypal,577,no,914.04,no
RID-02535,49,plus,49.05,camping,0,0,yes,5.0,bnpl,110,no,1259.26,yes
RID-02536,55,plus,48.68,hiking,0,1,yes,2.8,bnpl,263,no,5048.87,no
RID-02537,37,core,31.49,climbing,1,0,no,3.4,card,415,no,1495.15,no
RID-02538,60,core,24.92,hiking,1,1,yes,4.2,bnpl,145,no,1054.04,no
RID-02539,60,plus,46.81,climbing,0,0,no,4.0,card,170,no,5783.98,no
RID-02540,15,plus,47.67,climbing,2,0,yes,3.7,card,578,no,1264.54,yes
RID-02541,26,plus,43.89,hiking,2,0,no,3.4,card,287,no,1176.26,yes
RID-02542,5,plus,45.49,camping,0,3,no,3.3,card,71,no,274.8,yes
RID-02543,42,core,25.86,hiking,0,0,no,5.0,card,204,no,874.47,yes
RID-02544,6,plus,54.6,hiking,1,0,yes,2.9,bnpl,153,no,795.62,no
RID-02545,46,plus,44.64,camping,1,1,no,2.8,card,54,no,1390.28,no
RID-02546,49,plus,38.33,climbing,1,2,no,3.1,bnpl,72,no,1013.21,no
RID-02547,25,core,25.73,fishing,5,0,yes,4.1,card,339,no,882.47,yes
RID-02548,38,plus,48.47,camping,2,0,no,3.8,card,122,no,6857.14,no
RID-02549,57,plus,49.37,camping,0,0,no,4.3,card,1038,no,1920.89,no
RID-02550,46,plus,45.76,climbing,3,0,no,3.5,card,356,no,3118.31,yes
RID-02551,26,plus,35.6,fishing,0,1,no,4.1,bnpl,534,no,1128.78,no
RID-02552,55,plus,51.42,fishing,0,0,no,4.1,card,42,yes,3340.45,yes
RID-02553,2,core,25.59,fishing,2,1,yes,5.0,card,356,no,234.16,yes
RID-02554,13,core,28.38,hiking,2,0,yes,5.0,paypal,299,no,438.14,yes
RID-02555,19,core,20.12,fishing,4,1,yes,3.9,card,399,no,535.55,no
RID-02556,22,plus,46.14,hiking,2,0,no,4.6,card,18,no,754.89,yes
RID-02557,41,plus,43.44,camping,2,2,yes,4.1,card,852,no,3616.61,no
RID-02558,48,plus,50.93,climbing,1,1,yes,4.6,paypal,250,no,4542.21,no
RID-02559,3,plus,34.87,hiking,4,1,yes,4.3,card,249,no,158.68,no
RID-02560,15,plus,45.55,climbing,1,1,no,4.6,paypal,284,no,908.31,no
RID-02561,49,plus,42.29,climbing,0,0,no,4.6,paypal,138,yes,3390.95,no
RID-02562,30,core,26.37,fishing,1,0,yes,4.3,card,763,no,592.47,no
RID-02563,18,core,30.98,hiking,3,1,yes,4.1,paypal,32,no,1057.28,no
RID-02564,27,core,29.08,camping,0,0,no,4.8,bnpl,186,no,824.34,yes
RID-02565,36,plus,52.45,climbing,1,0,yes,3.9,card,192,no,1606.19,yes
RID-02566,36,core,28.74,hiking,2,0,yes,3.6,card,139,no,2068.64,yes
RID-02567,50,core,27.52,camping,1,0,no,2.8,paypal,228,no,2305.04,yes
RID-02568,60,core,23.2,hiking,1,2,no,4.3,paypal,186,yes,836.98,yes
RID-02569,49,plus,46.2,climbing,1,1,yes,4.5,card,117,no,3147.83,no
RID-02570,6,summit,74.76,fishing,1,0,no,2.7,bnpl,261,no,700.79,no
RID-02571,25,summit,75.95,climbing,1,1,no,3.5,card,302,no,888.98,no
RID-02572,29,core,22.74,climbing,0,0,yes,4.6,card,1134,no,1294.79,yes
RID-02573,38,plus,40.67,climbing,0,0,no,3.9,card,115,no,1313.37,no
RID-02574,58,core,22.76,camping,0,0,no,4.0,paypal,356,no,2195.45,yes
RID-02575,27,summit,74.38,hiking,0,1,yes,4.7,card,349,no,1559.85,no
RID-02576,21,core,21.57,hiking,1,0,yes,3.9,paypal,505,no,583.28,no
RID-02577,54,core,27.83,fishing,0,0,yes,4.3,bnpl,452,no,1333.63,yes
RID-02578,45,plus,50.68,camping,3,0,yes,3.2,card,45,no,1679.83,no
RID-02579,27,plus,32.69,fishing,0,0,yes,4.3,card,219,no,280.46,no
RID-02580,56,summit,85.43,climbing,1,0,yes,3.0,paypal,107,yes,7778.49,no
RID-02581,18,core,29.4,camping,0,0,yes,3.0,card,73,no,896.06,no
RID-02582,14,summit,68.99,hiking,0,0,no,3.6,card,217,no,1115.3,no
RID-02583,1,core,26.29,camping,0,0,no,4.4,paypal,367,yes,210.53,yes
RID-02584,4,core,27.4,hiking,0,0,no,4.0,paypal,693,no,392.89,yes
RID-02585,52,plus,47.53,hiking,0,2,no,3.4,card,281,no,4164.84,no
RID-02586,4,plus,38.67,climbing,0,2,yes,4.7,paypal,126,no,265.81,yes
RID-02587,46,summit,67.52,hiking,1,2,yes,4.2,paypal,307,no,3387.4,no
RID-02588,4,plus,42.68,climbing,1,0,no,4.8,card,391,no,508.93,no
RID-02589,14,plus,43.79,hiking,2,1,no,3.3,card,625,no,610.74,no
RID-02590,21,core,25.87,fishing,1,0,yes,5.0,paypal,109,no,260.29,yes
RID-02591,13,summit,65.43,fishing,1,0,no,5.0,card,71,no,1082.9,yes
RID-02592,7,plus,49.54,climbing,2,0,no,4.7,card,324,no,476.48,no
RID-02593,60,plus,56.01,camping,2,0,no,4.4,card,259,no,2149.44,no
RID-02594,24,summit,55.71,fishing,1,0,no,4.4,paypal,203,yes,1515.07,no
RID-02595,25,core,26.7,climbing,2,1,no,4.2,card,247,yes,1018.69,yes
RID-02596,46,summit,88.34,fishing,1,2,no,3.0,card,111,no,6185.28,no
RID-02597,55,plus,36.09,camping,0,1,yes,3.6,paypal,39,no,1181.26,yes
RID-02598,18,summit,66.88,fishing,2,0,no,3.9,bnpl,444,yes,1178.45,no
RID-02599,27,plus,47.22,camping,0,0,no,3.2,card,425,no,1725.29,no
RID-02600,29,plus,56.0,hiking,2,0,yes,5.0,paypal,79,yes,2652.75,yes
RID-02601,15,plus,42.13,climbing,0,1,no,4.4,card,237,no,978.84,no
RID-02602,7,plus,41.82,hiking,1,0,yes,5.0,card,409,no,558.66,yes
RID-02603,56,core,18.64,camping,1,3,no,4.6,card,373,no,1458.08,no
RID-02604,42,plus,46.17,hiking,4,0,no,3.0,paypal,142,no,1469.74,no
RID-02605,41,plus,49.13,camping,4,0,yes,5.0,card,300,yes,1743.55,no
RID-02606,19,summit,72.84,hiking,0,0,no,3.7,bnpl,98,no,1216.29,no
RID-02607,40,summit,89.01,camping,1,1,yes,5.0,card,474,no,2911.03,yes
RID-02608,8,core,25.93,hiking,0,1,no,5.0,paypal,223,no,386.41,yes
RID-02609,7,core,23.71,hiking,3,0,yes,5.0,card,309,no,291.23,yes
RID-02610,58,core,24.87,fishing,1,0,yes,4.8,paypal,350,no,1168.32,no
RID-02611,13,plus,48.28,hiking,0,0,no,4.3,bnpl,226,no,798.37,no
RID-02612,46,summit,73.71,hiking,0,1,yes,4.0,bnpl,350,no,3001.98,no
RID-02613,16,plus,43.2,fishing,2,2,yes,5.0,paypal,486,no,733.02,yes
RID-02614,39,summit,79.62,fishing,1,0,no,4.2,card,110,no,1906.49,no
RID-02615,37,plus,40.98,climbing,1,1,yes,3.7,paypal,564,yes,3545.69,no
RID-02616,44,plus,51.57,hiking,0,0,yes,4.3,bnpl,177,no,1661.7,no
RID-02617,58,summit,62.2,camping,1,0,no,4.9,card,363,no,4909.26,no
RID-02618,25,core,25.67,climbing,0,2,yes,4.8,card,221,no,889.02,no
RID-02619,52,plus,41.12,fishing,4,1,yes,3.2,card,322,no,1358.53,no
RID-02620,18,core,22.84,fishing,2,0,no,4.8,paypal,536,no,610.55,no
RID-02621,58,core,21.76,camping,2,0,yes,4.5,card,261,no,1624.19,yes
RID-02622,30,plus,35.41,camping,5,0,yes,3.7,card,346,no,1202.1,no
RID-02623,51,core,22.75,fishing,2,1,yes,3.4,card,644,no,1256.86,yes
RID-02624,50,plus,37.72,fishing,1,0,yes,5.0,paypal,182,yes,2034.79,no
RID-02625,38,core,20.64,climbing,1,1,no,5.0,card,130,no,1015.94,yes
RID-02626,58,core,21.52,camping,1,0,yes,5.0,bnpl,510,no,1038.62,yes
RID-02627,41,core,21.94,climbing,1,0,no,3.0,card,231,no,1744.76,yes
RID-02628,36,summit,87.58,hiking,3,0,yes,3.8,card,206,no,4428.87,no
RID-02629,15,plus,42.11,hiking,2,0,yes,4.0,paypal,569,no,348.05,no
RID-02630,22,summit,73.9,camping,1,1,no,5.0,card,144,no,1545.61,no
RID-02631,0,plus,52.45,camping,0,0,yes,4.6,paypal,367,no,177.78,no
RID-02632,43,core,20.68,hiking,1,0,yes,3.8,bnpl,720,no,1253.04,yes
RID-02633,37,plus,39.05,camping,1,1,yes,4.1,card,102,no,1163.7,no
RID-02634,42,core,26.58,hiking,0,2,no,4.5,card,733,no,1675.71,no
RID-02635,38,core,22.29,camping,1,0,yes,4.6,card,194,no,324.41,yes
RID-02636,15,plus,52.6,hiking,1,0,yes,5.0,card,205,yes,970.42,no
RID-02637,60,plus,51.52,fishing,1,0,no,5.0,card,68,no,2536.72,no
RID-02638,26,summit,65.83,climbing,0,0,yes,4.9,paypal,318,no,1790.05,no
RID-02639,42,core,19.4,camping,1,1,no,3.4,card,112,no,542.52,yes
RID-02640,8,plus,46.12,climbing,0,1,no,3.5,paypal,378,yes,510.75,yes
RID-02641,36,plus,32.24,camping,2,1,no,3.3,card,244,no,438.75,no
RID-02642,24,plus,39.07,hiking,1,2,yes,4.3,paypal,314,no,856.21,no
RID-02643,56,summit,65.82,camping,1,0,no,3.6,card,417,no,4129.31,no
RID-02644,46,plus,41.82,fishing,2,2,yes,4.4,card,856,no,3622.47,no
RID-02645,57,core,23.79,camping,0,0,yes,4.6,card,263,no,4184.61,yes
RID-02646,19,summit,90.2,fishing,1,1,yes,4.2,paypal,381,no,1294.41,no
RID-02647,40,plus,53.64,climbing,0,0,yes,4.7,bnpl,342,no,2821.13,no
RID-02648,38,summit,69.71,hiking,3,1,yes,3.5,card,310,no,2342.95,no
RID-02649,15,plus,42.14,fishing,3,0,no,2.9,bnpl,80,no,659.55,no
RID-02650,19,summit,66.02,hiking,2,0,yes,3.5,card,136,no,1389.28,no
RID-02651,41,core,21.65,climbing,1,1,yes,4.7,bnpl,86,no,867.14,no
RID-02652,8,plus,41.13,climbing,1,0,yes,5.0,card,672,no,1098.29,no
RID-02653,24,core,29.37,camping,0,1,yes,5.0,card,681,no,941.61,yes
RID-02654,45,plus,45.93,camping,0,0,no,3.9,paypal,419,no,1461.47,no
RID-02655,51,summit,71.09,fishing,0,1,yes,4.7,card,512,no,4182.37,no
RID-02656,35,plus,37.94,camping,0,0,no,3.0,bnpl,88,no,939.09,no
RID-02657,40,plus,44.87,fishing,2,0,no,5.0,bnpl,381,no,1590.47,no
RID-02658,50,core,25.39,camping,1,0,yes,4.4,card,160,no,2140.61,yes
RID-02659,14,core,20.58,hiking,4,1,no,4.6,card,110,no,402.45,yes
RID-02660,41,plus,41.0,hiking,2,0,no,2.6,card,512,no,2310.34,yes
RID-02661,44,plus,58.43,hiking,0,2,no,4.4,card,379,no,2469.98,yes
RID-02662,49,core,26.7,fishing,1,2,yes,5.0,paypal,97,no,1501.02,yes
RID-02663,37,plus,40.4,camping,2,0,yes,4.3,card,630,no,1344.79,no
RID-02664,9,plus,54.64,hiking,2,0,no,4.0,card,246,no,871.72,no
RID-02665,3,core,25.24,camping,1,0,yes,3.8,card,435,no,216.2,yes
RID-02666,37,core,24.27,camping,2,1,yes,3.5,paypal,178,no,771.94,yes
RID-02667,16,core,29.71,camping,0,0,yes,4.1,card,319,no,649.68,no
RID-02668,22,plus,39.29,hiking,2,0,yes,3.1,paypal,455,no,1490.98,no
RID-02669,28,summit,75.4,hiking,2,1,yes,4.4,paypal,104,no,2373.03,no
RID-02670,45,plus,46.3,camping,1,2,yes,4.9,card,749,no,2921.96,no
RID-02671,21,core,22.06,fishing,0,0,no,3.7,paypal,424,no,357.61,no
RID-02672,35,summit,76.36,hiking,1,1,yes,4.3,card,345,no,2316.74,no
RID-02673,30,core,28.1,fishing,0,1,yes,4.0,paypal,27,no,932.29,yes
RID-02674,3,plus,47.49,camping,0,1,no,4.3,card,265,no,107.01,no
RID-02675,42,core,23.76,climbing,0,0,no,4.7,card,518,no,814.94,yes
RID-02676,32,summit,78.99,camping,2,0,yes,4.3,bnpl,35,no,1783.28,no
RID-02677,13,plus,45.7,hiking,0,0,yes,4.7,card,676,no,831.79,yes
RID-02678,45,core,24.93,fishing,4,1,no,4.4,card,66,no,1433.12,yes
RID-02679,6,core,22.74,climbing,2,0,no,4.7,card,317,no,452.4,yes
RID-02680,16,core,22.93,hiking,3,0,no,4.3,paypal,776,no,566.29,yes
RID-02681,14,core,23.68,climbing,1,0,yes,4.3,paypal,355,no,556.08,no
RID-02682,39,core,19.29,hiking,0,1,no,4.6,card,474,no,701.76,no
RID-02683,60,plus,45.39,camping,0,0,yes,4.0,card,513,no,2897.57,no
RID-02684,51,summit,77.1,climbing,1,0,no,4.4,paypal,395,no,3491.26,no
RID-02685,8,core,26.03,fishing,0,0,yes,3.4,paypal,130,no,411.57,no
RID-02686,3,plus,49.3,camping,0,1,yes,2.7,paypal,220,no,155.26,no
RID-02687,48,summit,80.81,climbing,0,0,no,4.1,card,132,no,3302.32,no
RID-02688,35,plus,47.08,fishing,0,0,no,3.4,card,725,yes,1990.8,no
RID-02689,21,plus,44.13,hiking,2,0,no,5.0,card,224,no,1059.64,yes
RID-02690,54,plus,41.62,hiking,1,0,yes,3.4,card,546,no,2752.39,no
RID-02691,10,plus,44.16,camping,0,0,no,4.6,paypal,433,no,603.31,no
RID-02692,7,plus,44.1,camping,2,1,yes,3.5,bnpl,307,no,836.98,no
RID-02693,30,summit,72.54,hiking,1,0,yes,4.0,paypal,126,no,3946.85,no
RID-02694,16,core,25.33,climbing,2,2,no,3.2,card,153,no,411.36,yes
RID-02695,14,core,20.5,camping,3,1,yes,3.1,paypal,170,no,467.5,yes
RID-02696,38,plus,44.0,hiking,3,1,yes,4.2,card,91,no,1905.47,no
RID-02697,18,core,26.97,hiking,2,0,yes,3.7,card,909,no,1080.56,yes
RID-02698,35,core,29.36,camping,0,2,yes,4.6,card,413,no,1255.34,no
RID-02699,34,core,23.0,climbing,0,0,yes,5.0,paypal,306,yes,610.76,yes
RID-02700,48,plus,45.37,climbing,0,1,yes,2.8,paypal,46,no,3348.2,no
RID-02701,59,plus,37.94,hiking,0,0,yes,4.8,bnpl,236,no,2785.4,yes
RID-02702,38,summit,93.64,hiking,1,0,yes,3.3,card,252,no,7983.29,yes
RID-02703,17,core,22.64,hiking,0,1,no,3.8,card,289,no,293.27,yes
RID-02704,35,plus,39.85,hiking,1,1,yes,2.9,card,294,no,1646.54,yes
RID-02705,29,core,28.33,climbing,1,0,yes,3.0,bnpl,396,no,1052.34,no
RID-02706,27,core,26.2,climbing,3,1,yes,2.5,card,85,no,623.79,yes
RID-02707,21,plus,49.15,climbing,5,0,yes,3.7,card,185,no,776.74,no
RID-02708,4,core,24.58,camping,2,3,yes,4.0,card,376,no,253.23,no
RID-02709,15,plus,33.74,climbing,4,1,no,3.7,paypal,382,no,559.63,no
RID-02710,36,plus,50.98,hiking,2,0,yes,2.7,card,314,yes,1818.16,no
RID-02711,4,plus,42.2,camping,1,0,no,2.5,card,483,no,281.68,no
RID-02712,9,plus,53.34,camping,1,0,no,4.0,paypal,218,no,313.26,no
RID-02713,34,summit,70.59,fishing,1,0,no,4.6,paypal,266,no,1975.05,no
RID-02714,60,core,27.43,climbing,0,0,yes,4.2,paypal,487,no,1572.87,yes
RID-02715,10,summit,87.16,fishing,1,0,yes,5.0,card,92,no,937.71,no
RID-02716,4,core,25.81,hiking,0,2,yes,4.0,card,735,no,482.89,no
RID-02717,21,plus,51.12,fishing,0,3,yes,4.2,card,449,no,1515.83,yes
RID-02718,4,summit,69.6,hiking,0,0,no,4.0,bnpl,171,no,562.81,no
RID-02719,54,core,29.28,climbing,3,1,yes,3.4,card,500,yes,1924.26,no
RID-02720,48,summit,62.14,camping,2,2,yes,3.9,card,105,no,7394.63,no
RID-02721,7,plus,43.35,climbing,0,0,no,4.6,card,662,no,643.41,no
RID-02722,6,summit,59.99,hiking,4,0,yes,4.7,card,49,no,156.29,no
RID-02723,32,core,24.94,camping,1,0,yes,4.3,card,83,no,719.78,yes
RID-02724,24,plus,43.87,camping,3,0,yes,5.0,paypal,140,no,4456.73,no
RID-02725,42,core,26.27,hiking,0,0,yes,4.3,bnpl,151,no,590.31,yes
RID-02726,56,core,28.28,camping,0,0,no,4.2,card,337,no,1990.92,yes
RID-02727,20,plus,52.96,hiking,1,2,yes,5.0,paypal,475,no,2985.27,yes
RID-02728,48,plus,51.36,hiking,1,1,no,3.5,card,60,no,1435.16,no
RID-02729,20,plus,49.85,fishing,1,2,yes,5.0,card,691,no,2285.9,no
RID-02730,14,plus,50.71,hiking,0,0,yes,3.3,card,380,no,1556.64,yes
RID-02731,59,summit,77.73,climbing,3,2,yes,3.8,card,898,yes,4374.35,no
RID-02732,15,plus,39.55,climbing,0,0,no,2.6,card,257,no,325.15,no
RID-02733,8,core,17.65,climbing,0,2,yes,4.2,paypal,741,no,430.86,no
RID-02734,36,plus,46.02,camping,1,0,yes,5.0,paypal,951,no,1992.63,no
RID-02735,36,plus,41.14,hiking,0,0,yes,3.3,bnpl,151,no,1479.16,yes
RID-02736,29,core,28.39,camping,2,0,yes,3.8,card,136,yes,1149.51,no
RID-02737,5,plus,39.42,climbing,3,1,no,3.8,paypal,211,no,356.32,yes
RID-02738,7,core,23.47,camping,0,0,no,3.8,paypal,198,no,113.88,no
RID-02739,46,plus,45.81,hiking,4,0,yes,3.2,card,330,no,2036.51,no
RID-02740,9,core,26.49,fishing,0,2,yes,4.0,card,203,no,459.42,yes
RID-02741,16,plus,42.92,climbing,2,0,yes,5.0,paypal,499,no,942.8,yes
RID-02742,48,plus,44.16,camping,1,0,no,3.6,card,409,no,3934.53,no
RID-02743,20,summit,85.45,hiking,1,1,yes,4.2,paypal,141,no,830.54,no
RID-02744,21,plus,42.49,hiking,2,1,no,4.2,card,255,no,1602.05,no
RID-02745,55,summit,64.63,fishing,1,0,yes,3.7,card,520,no,3219.2,yes
RID-02746,48,plus,38.72,climbing,1,0,yes,4.2,bnpl,358,no,2148.99,no
RID-02747,43,core,29.98,camping,0,2,no,3.7,card,428,no,2233.47,yes
RID-02748,11,core,24.07,fishing,1,0,yes,4.3,bnpl,136,no,299.37,yes
RID-02749,17,core,23.62,camping,0,0,yes,3.9,paypal,280,yes,517.46,no
RID-02750,36,core,24.83,camping,4,0,no,2.9,card,98,no,1229.95,yes
RID-02751,51,plus,53.47,camping,2,1,no,2.7,card,307,no,2273.34,yes
RID-02752,30,core,20.63,camping,1,0,no,2.4,paypal,244,no,837.68,yes
RID-02753,45,summit,67.09,hiking,0,1,no,3.7,card,322,no,2002.98,yes
RID-02754,19,core,31.59,camping,1,0,yes,4.6,card,127,no,983.2,yes
RID-02755,22,core,24.86,camping,0,0,yes,3.5,card,382,no,846.33,no
RID-02756,37,plus,45.77,camping,4,0,yes,3.8,bnpl,531,no,1463.42,yes
RID-02757,34,summit,78.47,fishing,1,1,yes,3.5,card,30,no,4483.83,no
RID-02758,7,summit,74.97,climbing,0,0,no,3.4,card,76,no,680.65,no
RID-02759,23,summit,69.72,climbing,2,0,yes,5.0,paypal,149,no,1045.28,yes
RID-02760,52,summit,63.48,climbing,2,0,no,3.4,paypal,208,no,4624.76,yes
RID-02761,32,core,29.93,climbing,1,0,yes,3.0,card,172,no,1421.15,yes
RID-02762,45,plus,37.78,camping,1,1,yes,3.3,card,93,no,768.45,no
RID-02763,50,core,23.99,fishing,1,1,yes,4.1,card,324,no,630.71,no
RID-02764,17,summit,77.77,hiking,1,1,yes,3.6,card,311,no,1291.87,no
RID-02765,14,core,25.09,hiking,1,0,yes,4.2,card,172,no,258.68,no
RID-02766,35,plus,45.9,fishing,1,1,yes,3.5,paypal,360,no,2297.14,yes
RID-02767,29,core,27.82,camping,0,1,no,3.6,card,236,no,682.46,no
RID-02768,55,summit,80.87,camping,2,1,yes,3.5,paypal,764,no,3802.8,no
RID-02769,11,core,21.68,fishing,1,1,yes,3.9,card,63,no,540.17,yes
RID-02770,25,summit,79.42,hiking,0,1,yes,4.5,card,131,no,3509.88,no
RID-02771,2,summit,75.23,hiking,0,1,yes,4.6,bnpl,219,no,163.23,no
RID-02772,22,core,24.68,fishing,2,2,no,5.0,paypal,547,no,1173.28,yes
RID-02773,35,plus,52.6,fishing,0,0,no,3.0,paypal,450,no,3995.65,no
RID-02774,48,core,27.71,fishing,0,0,yes,3.2,paypal,381,no,1406.36,no
