customer_id,churned,monthly_fee,tenure,subscription_tier,payment_method,paperless_billing,lifetime_value_estimate
AUR-03495,Yes,9.82,68,Basic,Debit Card,Yes,1052.07
AUR-03496,No,17.57,69,Premium,Credit Card,Yes,1498.99
AUR-03497,No,14.73,29,Plus,Debit Card,Yes,448.39
AUR-03498,No,12.61,70,Plus,Debit Card,Yes,1611.78
AUR-03499,Yes,14.35,3,Plus,Credit Card,Yes,117.14
AUR-03500,No,20.42,70,Premium,PayPal,No,1126.53
AUR-03501,No,14.15,16,Plus,Debit Card,Yes,263.05
AUR-03502,Yes,13.91,2,Plus,Credit Card,Yes,65.49
AUR-03503,No,9.84,55,Basic,PayPal,No,869.4
AUR-03504,No,14.52,27,Plus,Credit Card,Yes,701.71
AUR-03505,No,14.18,21,Plus,Debit Card,Yes,447.17
AUR-03506,No,11.0,55,Plus,Debit Card,Yes,443.34
AUR-03507,No,13.6,24,Plus,Credit Card,Yes,584.15
AUR-03508,No,19.15,54,Premium,Credit Card,Yes,1058.56
AUR-03509,No,14.5,14,Plus,Credit Card,Yes,310.22
AUR-03510,Yes,9.73,6,Basic,Credit Card,Yes,47.61
AUR-03511,No,19.02,23,Premium,Debit Card,Yes,556.88
AUR-03512,No,15.96,44,Plus,Credit Card,No,668.48
AUR-03513,No,16.02,16,Premium,Gift Card,Yes,224.05
AUR-03514,No,20.71,10,Premium,Credit Card,Yes,103.46
AUR-03515,No,16.71,54,Premium,Credit Card,Yes,1509.41
AUR-03516,No,16.01,36,Plus,PayPal,Yes,673.53
AUR-03517,Yes,12.35,31,Plus,Debit Card,Yes,461.12
AUR-03518,Yes,9.53,17,Basic,Debit Card,Yes,216.94
AUR-03519,No,13.57,1,Plus,Debit Card,Yes,94.37
AUR-03520,No,12.11,3,Plus,PayPal,Yes,111.1
AUR-03521,No,15.81,49,Plus,Credit Card,Yes,605.5
AUR-03522,Yes,20.77,5,Premium,Credit Card,No,43.89
AUR-03523,Yes,9.06,18,Basic,Gift Card,Yes,202.64
AUR-03524,No,15.21,66,Plus,Credit Card,No,839.33
AUR-03525,No,14.41,25,Plus,PayPal,Yes,443.19
AUR-03526,Yes,14.19,54,Plus,Debit Card,Yes,1210.4
AUR-03527,Yes,8.47,25,Basic,Debit Card,Yes,155.31
AUR-03528,Yes,8.18,68,Basic,PayPal,No,843.54
AUR-03529,No,21.23,59,Premium,Gift Card,Yes,1478.39
AUR-03530,No,15.65,34,Plus,Credit Card,No,389.41
AUR-03531,No,10.28,49,Basic,Debit Card,Yes,539.76
AUR-03532,No,9.75,30,Basic,PayPal,Yes,373.25
AUR-03533,No,15.44,68,Plus,Credit Card,No,1220.84
AUR-03534,No,8.3,26,Basic,PayPal,No,408.16
AUR-03535,No,15.38,61,Plus,Debit Card,No,1147.03
AUR-03536,No,18.81,44,Premium,Credit Card,Yes,757.45
AUR-03537,No,9.03,46,Basic,PayPal,No,577.77
AUR-03538,No,14.54,25,Plus,PayPal,Yes,409.02
AUR-03539,Yes,8.69,60,Basic,Credit Card,No,497.34
AUR-03540,Yes,7.86,54,Basic,PayPal,No,144.11
AUR-03541,No,19.64,59,Premium,Credit Card,Yes,2005.91
AUR-03542,No,13.57,58,Plus,Credit Card,Yes,828.78
AUR-03543,No,15.0,11,Premium,Credit Card,Yes,176.2
AUR-03544,Yes,9.17,63,Basic,PayPal,No,1079.11
AUR-03545,Yes,8.57,61,Basic,Credit Card,No,517.31
AUR-03546,Yes,14.91,17,Plus,Credit Card,No,321.97
AUR-03547,No,14.97,71,Plus,PayPal,No,1022.91
AUR-03548,Yes,17.68,38,Premium,Credit Card,Yes,771.28
AUR-03549,Yes,8.04,23,Basic,Credit Card,No,169.73
AUR-03550,No,19.75,16,Premium,Credit Card,Yes,369.65
AUR-03551,No,19.47,26,Premium,PayPal,Yes,1144.34
AUR-03552,No,13.76,2,Plus,Debit Card,Yes,0.0
AUR-03553,Yes,7.51,50,Basic,PayPal,Yes,530.0
AUR-03554,No,13.57,51,Plus,Credit Card,Yes,690.72
AUR-03555,No,7.43,48,Basic,Debit Card,No,456.47
AUR-03556,No,16.04,40,Premium,PayPal,Yes,909.07
AUR-03557,No,15.35,26,Plus,Credit Card,Yes,228.21
AUR-03558,No,17.52,52,Premium,Credit Card,Yes,656.07
AUR-03559,No,15.99,63,Plus,Credit Card,No,921.41
AUR-03560,No,13.09,6,Plus,Credit Card,Yes,39.19
AUR-03561,No,13.67,27,Plus,Credit Card,Yes,232.03
AUR-03562,No,14.41,72,Plus,Gift Card,Yes,1328.27
AUR-03563,No,15.0,62,Premium,Debit Card,Yes,937.15
AUR-03564,No,8.62,72,Basic,Debit Card,Yes,833.82
AUR-03565,No,18.65,13,Premium,Credit Card,Yes,265.25
AUR-03566,No,15.0,33,Premium,Debit Card,Yes,533.03
AUR-03567,No,19.8,9,Premium,Debit Card,Yes,89.3
AUR-03568,No,14.57,63,Plus,PayPal,Yes,782.48
AUR-03569,No,19.88,37,Premium,Credit Card,Yes,770.61
AUR-03570,No,8.9,17,Basic,PayPal,Yes,189.09
AUR-03571,Yes,13.36,6,Plus,Credit Card,Yes,170.44
AUR-03572,No,8.11,53,Basic,Debit Card,Yes,218.17
AUR-03573,Yes,9.64,59,Basic,PayPal,Yes,308.4
AUR-03574,No,16.25,64,Plus,Debit Card,Yes,1449.69
AUR-03575,No,8.92,70,Basic,PayPal,Yes,1015.28
AUR-03576,No,14.5,59,Plus,PayPal,Yes,1753.53
AUR-03577,No,17.23,57,Premium,PayPal,Yes,821.72
AUR-03578,No,9.57,59,Basic,Credit Card,Yes,543.82
AUR-03579,No,14.63,72,Plus,Credit Card,Yes,1276.28
AUR-03580,No,8.81,33,Basic,Debit Card,Yes,667.72
AUR-03581,No,16.1,55,Plus,Gift Card,Yes,524.66
AUR-03582,No,18.82,59,Premium,Debit Card,No,1308.55
AUR-03583,No,13.45,8,Plus,Credit Card,Yes,285.83
AUR-03584,No,13.88,50,Plus,Debit Card,Yes,610.67
AUR-03585,No,17.64,24,Premium,Credit Card,Yes,482.31
AUR-03586,No,18.38,9,Premium,Credit Card,No,222.61
AUR-03587,No,12.49,12,Plus,Credit Card,Yes,262.59
AUR-03588,Yes,13.78,8,Plus,Credit Card,Yes,91.18
AUR-03589,No,12.2,65,Plus,PayPal,No,809.23
AUR-03590,Yes,8.2,56,Basic,Credit Card,Yes,513.93
AUR-03591,No,16.15,7,Premium,Credit Card,Yes,132.04
AUR-03592,Yes,9.1,45,Basic,Debit Card,Yes,572.96
AUR-03593,No,18.99,48,Premium,Credit Card,Yes,943.78
AUR-03594,Yes,7.73,37,Basic,Credit Card,No,289.93
AUR-03595,No,9.53,44,Basic,Credit Card,Yes,694.0
AUR-03596,No,15.36,66,Premium,Credit Card,Yes,1007.63
AUR-03597,No,15.06,37,Premium,Debit Card,Yes,201.18
AUR-03598,No,17.79,48,Premium,Credit Card,No,1918.27
AUR-03599,No,17.65,41,Premium,Credit Card,Yes,1482.07
AUR-03600,Yes,14.89,28,Plus,Credit Card,Yes,640.01
AUR-03601,Yes,8.05,65,Basic,Credit Card,No,632.98
AUR-03602,Yes,9.91,30,Basic,Credit Card,Yes,245.51
AUR-03603,No,14.49,58,Plus,Credit Card,No,488.98
AUR-03604,Yes,8.65,44,Basic,Credit Card,Yes,184.04
AUR-03605,No,18.43,50,Premium,Credit Card,Yes,2769.57
AUR-03606,No,10.05,55,Basic,PayPal,No,443.37
AUR-03607,Yes,7.87,53,Basic,Credit Card,No,432.25
AUR-03608,Yes,8.31,41,Basic,Credit Card,Yes,473.48
AUR-03609,Yes,9.37,44,Basic,Debit Card,Yes,599.3
AUR-03610,Yes,10.16,37,Basic,Credit Card,No,470.07
AUR-03611,No,13.66,24,Plus,PayPal,Yes,209.9
AUR-03612,No,10.66,53,Basic,Credit Card,Yes,452.35
AUR-03613,No,13.87,64,Plus,Debit Card,Yes,1389.68
AUR-03614,No,16.95,51,Premium,PayPal,No,1147.45
AUR-03615,Yes,14.9,56,Plus,Credit Card,Yes,1193.99
AUR-03616,No,12.63,60,Plus,Credit Card,No,432.29
AUR-03617,No,9.03,26,Basic,Debit Card,Yes,380.56
AUR-03618,No,10.83,4,Basic,Gift Card,No,53.81
AUR-03619,Yes,8.7,24,Basic,Credit Card,Yes,246.72
AUR-03620,No,21.01,55,Premium,Debit Card,Yes,2778.61
AUR-03621,Yes,14.24,59,Plus,Credit Card,Yes,382.17
AUR-03622,Yes,10.09,37,Basic,Debit Card,Yes,409.71
AUR-03623,No,14.83,56,Plus,Credit Card,Yes,1490.75
AUR-03624,No,18.25,5,Premium,Debit Card,Yes,258.68
AUR-03625,No,11.85,47,Plus,Credit Card,Yes,277.66
AUR-03626,No,14.81,49,Plus,Debit Card,Yes,1375.77
AUR-03627,No,18.36,37,Premium,Credit Card,Yes,320.6
AUR-03628,No,11.98,52,Plus,Debit Card,Yes,372.73
AUR-03629,No,13.85,35,Plus,PayPal,Yes,790.32
AUR-03630,Yes,8.05,38,Basic,PayPal,Yes,179.95
AUR-03631,Yes,9.41,44,Basic,Gift Card,Yes,311.38
AUR-03632,No,18.31,57,Premium,Debit Card,Yes,783.39
AUR-03633,No,12.59,18,Plus,Debit Card,No,263.37
AUR-03634,Yes,15.71,21,Plus,Credit Card,No,616.96
AUR-03635,No,12.6,30,Plus,PayPal,Yes,142.21
AUR-03636,Yes,6.65,14,Basic,Debit Card,Yes,217.08
AUR-03637,No,19.59,24,Premium,Credit Card,Yes,339.98
AUR-03638,Yes,7.87,25,Basic,Credit Card,No,595.2
AUR-03639,No,18.91,22,Premium,PayPal,Yes,359.3
AUR-03640,No,12.01,29,Plus,PayPal,No,490.22
AUR-03641,No,9.46,36,Basic,PayPal,No,458.99
AUR-03642,Yes,7.68,50,Basic,Debit Card,Yes,501.53
AUR-03643,No,18.7,22,Premium,Credit Card,Yes,399.61
AUR-03644,No,9.42,61,Basic,PayPal,Yes,317.06
AUR-03645,Yes,9.9,34,Basic,Debit Card,Yes,662.23
AUR-03646,No,14.15,52,Plus,Debit Card,Yes,582.85
AUR-03647,No,8.49,8,Basic,Debit Card,Yes,162.55
AUR-03648,No,13.49,12,Plus,Debit Card,Yes,193.74
AUR-03649,No,8.02,33,Basic,PayPal,No,419.34
AUR-03650,No,19.17,26,Premium,Debit Card,Yes,1525.76
AUR-03651,No,8.52,36,Basic,PayPal,Yes,178.0
AUR-03652,Yes,8.02,11,Basic,PayPal,No,114.76
AUR-03653,Yes,8.89,34,Basic,Credit Card,Yes,562.66
AUR-03654,Yes,9.09,50,Basic,Credit Card,Yes,856.81
AUR-03655,Yes,8.68,53,Basic,Debit Card,Yes,401.17
AUR-03656,No,10.66,18,Basic,Debit Card,Yes,240.46
AUR-03657,No,8.27,25,Basic,Debit Card,Yes,417.38
AUR-03658,No,12.18,38,Plus,PayPal,No,252.63
AUR-03659,No,15.07,37,Premium,Credit Card,Yes,933.04
AUR-03660,Yes,10.38,57,Basic,Credit Card,Yes,392.4
AUR-03661,No,7.95,28,Basic,PayPal,No,426.06
AUR-03662,No,15.13,48,Premium,PayPal,Yes,844.98
AUR-03663,No,17.87,64,Premium,Credit Card,No,852.54
AUR-03664,No,14.62,21,Plus,Credit Card,Yes,370.29
AUR-03665,No,9.06,60,Basic,Credit Card,Yes,580.98
AUR-03666,No,11.6,24,Plus,Debit Card,Yes,551.02
AUR-03667,No,10.17,24,Basic,Debit Card,Yes,200.06
AUR-03668,Yes,10.12,47,Basic,Credit Card,No,314.34
AUR-03669,No,8.57,45,Basic,Credit Card,Yes,385.0
AUR-03670,No,12.75,40,Plus,Debit Card,Yes,562.61
AUR-03671,No,9.55,16,Basic,Debit Card,Yes,425.67
AUR-03672,No,13.3,7,Plus,Debit Card,Yes,232.36
AUR-03673,No,9.41,66,Basic,Credit Card,Yes,749.67
AUR-03674,No,8.45,63,Basic,Credit Card,Yes,359.76
AUR-03675,No,17.67,64,Premium,Credit Card,Yes,1127.39
AUR-03676,No,18.92,37,Premium,Gift Card,No,522.64
AUR-03677,No,9.61,64,Basic,Credit Card,Yes,628.91
AUR-03678,Yes,14.95,34,Plus,Debit Card,Yes,258.38
AUR-03679,Yes,10.85,5,Basic,Debit Card,Yes,212.33
AUR-03680,Yes,9.46,14,Basic,PayPal,No,172.3
AUR-03681,No,15.54,19,Plus,Credit Card,Yes,566.42
AUR-03682,No,9.56,27,Basic,Credit Card,Yes,161.89
AUR-03683,No,15.31,68,Plus,PayPal,Yes,1129.28
AUR-03684,No,13.81,24,Plus,Credit Card,Yes,388.95
AUR-03685,No,9.66,44,Basic,Debit Card,Yes,598.78
AUR-03686,Yes,7.53,19,Basic,Credit Card,Yes,310.59
AUR-03687,No,9.45,46,Basic,Gift Card,No,461.75
AUR-03688,No,18.02,41,Premium,PayPal,Yes,381.28
AUR-03689,No,11.08,10,Plus,Credit Card,No,91.79
AUR-03690,Yes,14.46,33,Plus,PayPal,Yes,930.93
AUR-03691,Yes,7.97,7,Basic,PayPal,Yes,42.66
AUR-03692,No,15.75,64,Plus,Debit Card,Yes,1031.64
AUR-03693,Yes,8.4,51,Basic,Credit Card,Yes,479.83
AUR-03694,No,15.47,68,Plus,Credit Card,No,1653.69
AUR-03695,No,14.55,63,Plus,Debit Card,Yes,1447.32
AUR-03696,No,12.56,16,Plus,Credit Card,No,163.36
AUR-03697,No,11.15,51,Basic,PayPal,Yes,465.78
AUR-03698,Yes,8.74,7,Basic,Credit Card,Yes,76.2
AUR-03699,No,8.25,70,Basic,Debit Card,Yes,644.6
AUR-03700,No,13.36,57,Plus,Credit Card,Yes,574.9
AUR-03701,No,18.92,49,Premium,Debit Card,Yes,530.79
AUR-03702,No,10.14,72,Basic,Credit Card,No,609.14
AUR-03703,No,16.31,61,Plus,Credit Card,Yes,738.5
AUR-03704,No,12.29,63,Plus,Credit Card,Yes,663.66
AUR-03705,Yes,8.04,7,Basic,Debit Card,No,90.06
AUR-03706,No,8.54,1,Basic,Credit Card,Yes,19.0
AUR-03707,No,10.24,70,Basic,PayPal,No,760.68
AUR-03708,Yes,12.61,18,Plus,Credit Card,Yes,229.13
AUR-03709,No,15.12,31,Plus,Debit Card,Yes,442.18
AUR-03710,Yes,13.47,3,Plus,Debit Card,Yes,132.32
AUR-03711,Yes,16.0,45,Premium,Credit Card,No,459.03
AUR-03712,Yes,12.57,59,Plus,Credit Card,Yes,572.82
AUR-03713,No,17.97,61,Premium,Credit Card,No,1138.67
AUR-03714,No,15.82,42,Plus,Debit Card,Yes,734.04
AUR-03715,No,15.84,48,Premium,Gift Card,No,858.4
AUR-03716,No,18.61,37,Premium,Credit Card,No,541.51
AUR-03717,No,14.54,32,Plus,PayPal,No,299.14
AUR-03718,No,15.0,40,Premium,Debit Card,Yes,1105.65
AUR-03719,No,18.55,68,Premium,Debit Card,Yes,883.63
AUR-03720,No,13.53,18,Plus,Debit Card,No,316.58
AUR-03721,Yes,12.62,34,Plus,Gift Card,Yes,482.74
AUR-03722,No,16.45,43,Plus,Debit Card,Yes,1027.14
AUR-03723,No,15.64,41,Premium,PayPal,Yes,790.27
AUR-03724,No,13.96,2,Plus,Credit Card,Yes,140.06
AUR-03725,No,17.38,20,Premium,PayPal,Yes,518.13
AUR-03726,No,19.42,47,Premium,Gift Card,Yes,405.84
AUR-03727,No,18.35,50,Premium,PayPal,Yes,861.22
AUR-03728,Yes,9.03,53,Basic,Credit Card,Yes,116.88
AUR-03729,No,15.67,72,Plus,PayPal,No,1308.75
AUR-03730,No,15.06,49,Plus,Credit Card,Yes,694.25
AUR-03731,No,15.36,42,Premium,Debit Card,No,675.65
AUR-03732,No,16.91,24,Premium,Credit Card,Yes,828.22
AUR-03733,No,13.36,27,Plus,Debit Card,Yes,371.89
AUR-03734,Yes,13.37,60,Plus,Credit Card,Yes,614.9
AUR-03735,No,7.43,34,Basic,Credit Card,Yes,144.11
AUR-03736,No,15.59,52,Premium,Credit Card,Yes,884.74
AUR-03737,No,9.53,9,Basic,Credit Card,Yes,285.28
AUR-03738,No,15.73,9,Plus,Credit Card,Yes,281.99
AUR-03739,No,15.28,15,Premium,PayPal,Yes,279.91
AUR-03740,No,15.75,14,Plus,PayPal,Yes,279.74
AUR-03741,No,8.59,44,Basic,PayPal,No,605.26
AUR-03742,No,10.53,46,Basic,PayPal,Yes,556.83
AUR-03743,No,18.18,40,Premium,Credit Card,Yes,720.64
AUR-03744,No,11.74,21,Plus,Debit Card,Yes,333.01
AUR-03745,Yes,8.38,42,Basic,Debit Card,Yes,488.11
AUR-03746,No,14.65,8,Plus,Credit Card,Yes,366.84
AUR-03747,No,10.04,34,Basic,Debit Card,Yes,1041.48
AUR-03748,No,18.89,11,Premium,PayPal,No,215.15
AUR-03749,Yes,10.77,5,Basic,Debit Card,Yes,7.13
AUR-03750,Yes,8.14,12,Basic,PayPal,No,175.95
AUR-03751,No,8.8,8,Basic,Credit Card,Yes,237.48
AUR-03752,No,13.84,34,Plus,PayPal,No,739.42
AUR-03753,No,12.75,39,Plus,Credit Card,Yes,542.27
AUR-03754,No,14.3,44,Plus,PayPal,Yes,434.47
AUR-03755,Yes,12.37,32,Plus,Credit Card,Yes,370.48
AUR-03756,Yes,9.38,12,Basic,Debit Card,Yes,146.5
AUR-03757,Yes,8.13,1,Basic,Debit Card,Yes,38.83
AUR-03758,Yes,9.26,52,Basic,Credit Card,Yes,352.18
AUR-03759,No,18.69,71,Premium,Credit Card,Yes,1212.52
AUR-03760,No,8.77,20,Basic,Credit Card,No,90.1
AUR-03761,No,18.95,14,Premium,Debit Card,Yes,196.65
AUR-03762,Yes,8.74,22,Basic,PayPal,Yes,404.27
AUR-03763,Yes,9.04,15,Basic,Credit Card,Yes,123.2
AUR-03764,No,9.06,16,Basic,Debit Card,Yes,103.75
AUR-03765,No,9.15,36,Basic,PayPal,Yes,227.34
AUR-03766,No,17.97,57,Premium,Debit Card,No,1439.29
AUR-03767,No,13.43,51,Plus,PayPal,No,514.82
AUR-03768,Yes,8.39,70,Basic,Credit Card,Yes,838.67
AUR-03769,No,13.03,26,Plus,Credit Card,Yes,365.83
AUR-03770,No,13.39,35,Plus,Credit Card,No,340.16
AUR-03771,No,17.55,27,Premium,Credit Card,Yes,493.48
AUR-03772,No,16.27,3,Premium,Debit Card,Yes,70.29
AUR-03773,Yes,13.9,28,Plus,PayPal,Yes,554.39
AUR-03774,No,17.29,19,Premium,Credit Card,Yes,274.99
AUR-03775,No,15.88,34,Premium,PayPal,No,337.81
AUR-03776,No,12.77,11,Plus,Credit Card,No,157.42
AUR-03777,No,15.88,54,Plus,Credit Card,No,675.44
AUR-03778,Yes,8.43,61,Basic,PayPal,Yes,366.62
AUR-03779,No,14.58,70,Plus,PayPal,Yes,668.16
AUR-03780,No,16.64,6,Premium,Debit Card,Yes,184.96
AUR-03781,Yes,8.87,8,Basic,Credit Card,Yes,138.22
AUR-03782,No,18.13,70,Premium,Credit Card,Yes,1200.12
AUR-03783,No,17.8,61,Premium,Credit Card,No,2485.46
AUR-03784,Yes,8.95,42,Basic,PayPal,Yes,553.47
AUR-03785,No,16.14,23,Plus,Credit Card,Yes,450.8
AUR-03786,No,22.89,37,Premium,Debit Card,Yes,513.94
AUR-03787,No,15.84,39,Premium,Credit Card,Yes,892.45
AUR-03788,No,8.55,61,Basic,Debit Card,Yes,746.28
AUR-03789,Yes,9.31,38,Basic,Credit Card,Yes,157.98
AUR-03790,No,13.8,2,Plus,Debit Card,Yes,11.12
AUR-03791,No,7.18,51,Basic,Debit Card,Yes,669.48
AUR-03792,No,8.26,56,Basic,Gift Card,No,536.09
AUR-03793,No,8.71,21,Basic,PayPal,Yes,350.78
AUR-03794,No,8.13,8,Basic,Debit Card,No,53.01
AUR-03795,No,13.33,10,Plus,Credit Card,Yes,83.59
AUR-03796,No,16.1,61,Plus,PayPal,Yes,1203.18
AUR-03797,Yes,13.3,32,Plus,PayPal,Yes,532.19
AUR-03798,No,13.78,38,Plus,PayPal,No,586.96
AUR-03799,No,14.85,70,Plus,Debit Card,Yes,1193.43
AUR-03800,Yes,10.62,4,Basic,Credit Card,Yes,84.55
AUR-03801,No,9.01,15,Basic,PayPal,No,143.76
AUR-03802,No,9.17,60,Basic,Credit Card,No,583.4
AUR-03803,Yes,8.51,39,Basic,Credit Card,Yes,305.65
AUR-03804,No,8.97,1,Basic,Credit Card,No,58.33
AUR-03805,No,7.77,51,Basic,Debit Card,Yes,409.57
AUR-03806,No,8.82,10,Basic,Credit Card,Yes,108.14
AUR-03807,No,12.5,57,Plus,Debit Card,Yes,475.2
AUR-03808,No,14.84,58,Plus,Debit Card,No,1631.85
AUR-03809,No,17.79,60,Premium,Debit Card,Yes,1375.23
AUR-03810,No,15.71,33,Premium,Credit Card,No,374.31
AUR-03811,No,14.69,19,Plus,PayPal,Yes,316.36
AUR-03812,No,8.05,64,Basic,Credit Card,Yes,580.13
AUR-03813,No,15.51,40,Plus,Credit Card,Yes,711.81
AUR-03814,No,8.71,46,Basic,Debit Card,No,283.0
AUR-03815,No,15.06,9,Plus,Credit Card,No,138.29
AUR-03816,No,15.55,45,Plus,Debit Card,No,1343.26
AUR-03817,Yes,13.86,42,Plus,Credit Card,Yes,329.37
AUR-03818,Yes,6.43,21,Basic,PayPal,Yes,96.73
AUR-03819,No,12.95,55,Plus,Credit Card,No,325.49
AUR-03820,Yes,17.37,9,Premium,Gift Card,Yes,139.53
AUR-03821,No,16.52,52,Plus,Debit Card,Yes,513.81
AUR-03822,No,12.16,70,Plus,Credit Card,Yes,2368.23
AUR-03823,Yes,12.28,41,Plus,Debit Card,Yes,240.44
AUR-03824,No,7.86,7,Basic,Credit Card,Yes,59.13
AUR-03825,No,14.67,40,Plus,Gift Card,Yes,1599.93
AUR-03826,Yes,15.94,38,Plus,PayPal,Yes,983.9
AUR-03827,Yes,10.45,40,Basic,Debit Card,No,223.79
AUR-03828,Yes,9.82,19,Basic,Credit Card,No,230.98
AUR-03829,No,17.43,45,Premium,Gift Card,Yes,980.97
AUR-03830,No,14.22,19,Plus,Debit Card,No,108.14
AUR-03831,No,15.19,40,Plus,Debit Card,Yes,921.55
AUR-03832,No,11.6,43,Plus,Credit Card,Yes,187.09
AUR-03833,No,13.39,47,Plus,Credit Card,No,405.53
AUR-03834,Yes,11.74,58,Plus,PayPal,Yes,1047.47
AUR-03835,No,10.31,64,Basic,Debit Card,No,1002.32
AUR-03836,No,14.93,56,Plus,PayPal,Yes,1947.27
AUR-03837,No,12.13,58,Plus,Debit Card,Yes,765.34
AUR-03838,No,10.38,63,Basic,Debit Card,Yes,1221.11
AUR-03839,No,19.34,17,Premium,Debit Card,No,389.09
AUR-03840,Yes,9.66,21,Basic,PayPal,Yes,422.36
AUR-03841,No,12.46,38,Plus,Credit Card,Yes,1012.79
AUR-03842,No,14.61,33,Plus,PayPal,Yes,281.7
AUR-03843,No,15.26,51,Plus,Credit Card,Yes,460.56
AUR-03844,Yes,13.8,0,Plus,Debit Card,Yes,96.94
AUR-03845,Yes,17.27,10,Premium,PayPal,No,219.74
AUR-03846,No,14.67,54,Plus,PayPal,Yes,743.68
AUR-03847,No,14.64,60,Plus,Credit Card,Yes,1355.75
AUR-03848,No,13.73,22,Plus,PayPal,Yes,289.29
AUR-03849,Yes,8.54,22,Basic,Credit Card,Yes,208.16
AUR-03850,Yes,7.95,40,Basic,Credit Card,Yes,326.38
AUR-03851,No,12.68,34,Plus,PayPal,No,771.62
AUR-03852,No,10.14,12,Basic,PayPal,Yes,320.32
AUR-03853,No,9.05,36,Basic,Credit Card,Yes,286.69
AUR-03854,Yes,14.67,59,Plus,PayPal,Yes,922.59
AUR-03855,No,14.73,53,Plus,Credit Card,No,838.12
AUR-03856,Yes,11.48,59,Basic,PayPal,No,497.84
AUR-03857,No,17.68,46,Premium,PayPal,No,1759.15
AUR-03858,No,15.06,64,Plus,PayPal,Yes,771.62
AUR-03859,Yes,14.36,18,Plus,PayPal,Yes,957.15
AUR-03860,No,8.62,3,Basic,Gift Card,No,100.46
AUR-03861,No,12.59,8,Plus,Debit Card,Yes,333.07
AUR-03862,Yes,10.96,72,Basic,Credit Card,Yes,870.09
AUR-03863,No,14.82,46,Plus,Credit Card,No,679.13
AUR-03864,Yes,8.83,18,Basic,PayPal,No,273.69
AUR-03865,No,17.3,62,Premium,Credit Card,Yes,518.54
AUR-03866,Yes,10.33,22,Basic,PayPal,Yes,565.22
AUR-03867,No,13.99,43,Plus,Credit Card,No,379.33
AUR-03868,Yes,10.69,18,Basic,PayPal,Yes,514.38
AUR-03869,No,13.41,6,Plus,Debit Card,No,297.48
AUR-03870,No,13.64,19,Plus,PayPal,Yes,259.86
AUR-03871,No,7.97,16,Basic,Gift Card,No,179.66
AUR-03872,No,8.51,40,Basic,Credit Card,No,278.03
AUR-03873,Yes,7.96,1,Basic,Debit Card,Yes,56.72
AUR-03874,No,7.76,17,Basic,Credit Card,Yes,166.54
AUR-03875,No,15.75,41,Premium,PayPal,Yes,1125.54
AUR-03876,No,13.16,28,Plus,PayPal,No,383.57
AUR-03877,No,9.66,46,Basic,Credit Card,Yes,608.13
AUR-03878,No,16.95,47,Premium,Credit Card,Yes,687.57
AUR-03879,Yes,8.79,70,Basic,Credit Card,No,613.2
AUR-03880,No,15.06,61,Plus,Credit Card,No,1013.71
AUR-03881,Yes,12.29,16,Plus,PayPal,No,308.71
AUR-03882,No,17.38,50,Premium,Credit Card,Yes,810.58
AUR-03883,No,12.8,45,Plus,PayPal,No,679.95
AUR-03884,No,13.6,43,Plus,Gift Card,No,430.91
AUR-03885,No,18.11,58,Premium,PayPal,Yes,1122.19
AUR-03886,No,9.04,10,Basic,Debit Card,No,188.54
AUR-03887,No,18.88,27,Premium,Credit Card,Yes,799.45
AUR-03888,No,17.61,59,Premium,PayPal,No,966.53
AUR-03889,No,17.59,65,Premium,PayPal,No,647.32
AUR-03890,Yes,9.55,2,Basic,Gift Card,Yes,88.07
AUR-03891,No,7.13,34,Basic,Credit Card,Yes,235.31
AUR-03892,No,15.93,19,Plus,Credit Card,Yes,337.15
AUR-03893,No,15.26,12,Plus,Gift Card,Yes,106.23
AUR-03894,No,12.02,4,Plus,PayPal,Yes,0.0
AUR-03895,No,15.24,39,Premium,Credit Card,No,770.71
AUR-03896,No,15.61,48,Plus,PayPal,Yes,992.42
AUR-03897,No,10.28,38,Basic,Credit Card,Yes,646.2
AUR-03898,No,15.61,26,Plus,Debit Card,Yes,654.28
AUR-03899,Yes,8.64,56,Basic,Credit Card,Yes,615.59
AUR-03900,Yes,9.52,47,Basic,Credit Card,Yes,631.1
AUR-03901,Yes,9.61,66,Basic,Credit Card,Yes,574.88
AUR-03902,No,18.85,25,Premium,Credit Card,Yes,807.88
AUR-03903,No,12.58,17,Plus,Debit Card,Yes,178.89
AUR-03904,Yes,11.0,33,Plus,Credit Card,No,337.98
AUR-03905,Yes,10.36,37,Basic,Debit Card,Yes,189.81
AUR-03906,No,13.9,33,Plus,Debit Card,Yes,536.9
AUR-03907,No,16.88,60,Premium,PayPal,No,1270.3
AUR-03908,No,19.19,3,Premium,Debit Card,No,128.09
AUR-03909,No,15.34,38,Plus,Credit Card,Yes,339.7
AUR-03910,No,20.1,31,Premium,Credit Card,No,835.67
AUR-03911,No,15.9,15,Plus,PayPal,No,214.43
AUR-03912,Yes,12.95,46,Plus,PayPal,No,344.06
AUR-03913,No,17.69,58,Premium,Gift Card,Yes,819.09
AUR-03914,No,16.09,39,Plus,Gift Card,Yes,286.97
AUR-03915,No,11.32,6,Plus,Debit Card,Yes,163.75
AUR-03916,Yes,8.89,5,Basic,PayPal,No,69.76
AUR-03917,No,13.55,30,Plus,Credit Card,No,503.13
AUR-03918,Yes,13.49,48,Plus,PayPal,Yes,617.86
