customerID,Churn,MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
MW-74504-VPNZ,No,61.4,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,2636.19
MW-64246-ZNUE,Yes,64.52,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2918.73
MW-45518-RWXY,No,64.47,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,4326.22
MW-48974-DNPK,No,18.0,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,795.82
MW-87376-AUUC,No,21.18,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,703.92
MW-82974-JWGW,Yes,71.8,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3954.63
MW-92749-AHXA,No,82.67,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),3526.24
MW-15737-NAEZ,Yes,18.0,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1095.76
MW-98078-MUWJ,No,25.57,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,1000.54
MW-89438-SXLX,Yes,94.67,Female,1,No,Yes,63,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,5959.57
MW-31070-BXKN,No,27.27,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,109.77
MW-46091-EVGA,No,63.56,Male,1,No,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),142.47
MW-56497-CDQR,Yes,24.41,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,164.74
MW-67835-ECFB,No,88.94,Female,0,No,Yes,40,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3541.39
MW-36167-HCEL,No,18.0,Male,1,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),923.1
MW-32627-HMFY,No,54.87,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,842.11
MW-83307-BLEN,Yes,92.21,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,990.63
MW-34764-MVTV,No,82.3,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),5104.41
MW-41883-LHRT,No,50.08,Male,1,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),2673.7
MW-12265-EXMV,No,43.04,Male,0,No,Yes,47,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),2017.79
MW-73400-BHJT,No,57.01,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,1970.53
MW-68749-FTVF,No,25.32,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,768.03
MW-98306-ZSNC,No,61.0,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.67
MW-76300-NGKA,Yes,61.51,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,817.0
MW-62375-UDNC,Yes,51.46,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),3336.79
MW-49831-HYED,No,94.01,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),2246.77
MW-55735-YBZU,Yes,31.89,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1602.16
MW-73348-KRQR,No,18.0,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,923.87
MW-95494-EXMR,No,48.24,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1068.66
MW-91370-TSML,No,67.72,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),962.18
MW-60533-PPVU,No,60.8,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,3049.83
MW-55458-RJMA,Yes,59.47,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,362.84
MW-86565-GLQK,No,30.21,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1096.5
MW-80810-BEET,Yes,34.52,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2219.73
MW-17629-XVMD,Yes,49.35,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2530.46
MW-16126-XMUH,No,46.98,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),2560.99
MW-26283-HPSC,No,96.94,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,574.71
MW-59102-KYQB,No,71.92,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),982.53
MW-70224-RVWE,No,48.02,Female,1,No,Yes,20,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),965.38
MW-48941-EUXG,Yes,96.85,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,2058.3
MW-75761-DUUX,Yes,77.39,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1096.91
MW-63474-SYVW,No,23.27,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,1619.79
MW-88512-ULCL,No,18.0,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),223.58
MW-96460-GYJX,No,24.21,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),1239.94
MW-37448-JMSK,No,81.85,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,3441.2
MW-50920-SCQJ,Yes,90.74,Male,0,No,Yes,44,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),3973.01
MW-91246-EMCV,Yes,18.0,Male,1,No,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,289.73
MW-93058-XHJH,No,83.76,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1825.05
MW-46793-WADA,No,82.62,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),3629.78
MW-23376-QVSD,No,105.85,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,2237.24
MW-60202-KZVB,No,92.51,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,4619.9
MW-14958-DVRC,No,104.56,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),210.31
MW-29478-FRVU,No,78.65,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),395.04
MW-52476-BFPP,No,77.65,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,4116.44
MW-56305-ZUGE,No,53.88,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),2426.33
MW-95128-BNDN,Yes,88.61,Female,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,269.04
MW-92570-RUNJ,No,24.03,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1563.07
MW-29106-WRRY,No,59.84,Male,1,Yes,Yes,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.0
MW-29689-YTDA,Yes,80.2,Male,1,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,5510.55
MW-94749-PDXK,No,106.25,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),5646.22
MW-68049-GKSH,No,49.66,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),3591.18
MW-22847-DLMY,No,93.0,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,6422.06
MW-77052-BVHD,No,58.08,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1282.7
MW-87342-DLRS,No,93.61,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,5134.82
MW-28219-UDQB,No,39.96,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,562.82
MW-19626-LYQU,No,85.78,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),2912.79
MW-68730-BXKU,No,61.14,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1010.92
MW-44101-JSNU,Yes,28.45,Male,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),998.52
MW-40882-YNAG,No,59.4,Male,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,3761.76
MW-98463-JCMQ,No,103.65,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,3203.91
MW-76191-NFJV,No,33.42,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),192.14
MW-16445-DNVZ,No,19.47,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,432.72
MW-29597-NKRL,No,75.96,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),4330.38
MW-84431-VGHG,Yes,18.0,Male,1,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),683.5
MW-19394-UMTB,No,110.9,Female,0,Yes,No,40,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),4420.71
MW-14409-UWDC,No,110.14,Male,0,Yes,No,31,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,3428.03
MW-43702-PXWK,Yes,95.15,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2038.69
MW-43999-YMRZ,No,63.66,Male,0,Yes,No,43,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),2755.23
MW-92452-ETLG,No,113.94,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,5239.58
MW-51151-KHQD,No,104.36,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),6781.56
MW-73059-QRVR,Yes,48.02,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2153.2
MW-13023-SXQG,No,107.17,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),7708.23
MW-20741-UBKF,Yes,36.65,Male,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2213.37
MW-67950-VZHZ,No,58.09,Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),305.48
MW-22358-ZJFM,Yes,18.0,Female,1,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,486.46
MW-17105-WWTM,No,68.38,Male,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1920.13
MW-26011-LZPW,No,55.16,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),16.67
MW-44060-VTXR,No,50.43,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,650.34
MW-32088-LEBE,Yes,59.03,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),3243.48
MW-18650-ZWMF,No,46.61,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,1175.69
MW-39628-CFFW,Yes,65.25,Male,1,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,663.37
MW-13763-TBAT,No,102.51,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),2056.64
MW-43806-DQLA,No,32.14,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),646.61
MW-30691-REFH,Yes,89.88,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,1084.39
MW-65655-YFGE,No,70.46,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),489.05
MW-41577-XWYY,No,75.22,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,4120.33
MW-15754-NELP,Yes,63.08,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3761.45
MW-44384-VLAK,No,42.48,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1538.21
MW-78142-PYQB,No,77.35,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),3405.02
MW-60668-NZKH,Yes,79.57,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5338.02
MW-90569-APGY,Yes,39.99,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,2426.96
MW-49121-GRRU,No,23.84,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.22
MW-86607-KCEP,No,66.56,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,4593.82
MW-99668-HHCL,No,86.64,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,365.75
MW-96357-PFTQ,No,94.15,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,106.93
MW-37964-KNVD,No,100.1,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2891.8
MW-24402-HTTG,Yes,75.14,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),4065.13
MW-44708-QQPW,Yes,56.1,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),269.3
MW-35748-FKLR,Yes,63.94,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1303.55
MW-65479-SWDQ,No,26.7,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,533.19
MW-67460-EZAB,No,43.52,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),1256.46
MW-48299-XJJS,Yes,62.4,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,4445.99
MW-51933-DMHG,Yes,56.0,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1334.08
MW-59488-EJMT,No,66.76,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,989.29
MW-66148-EUER,Yes,22.75,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,173.8
MW-97805-KXSN,No,29.46,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,416.23
MW-14501-BVZC,No,87.27,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),788.07
MW-56500-NZQW,No,39.0,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,1606.47
MW-84052-VXHX,Yes,43.71,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1303.85
MW-75115-DWPC,No,66.85,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,2407.21
MW-49759-SXXE,Yes,36.06,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2150.95
MW-24364-WWZP,No,97.19,Male,1,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),4104.02
MW-63083-XGNH,No,26.3,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),269.59
MW-82676-JGRT,No,64.05,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,1717.02
MW-79264-VTDL,No,41.54,Female,1,Yes,Yes,22,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),907.53
MW-76744-QLEF,Yes,68.69,Female,0,No,Yes,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4157.23
MW-62999-NKSR,No,49.08,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1091.26
MW-82057-GRPD,Yes,63.29,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),620.1
MW-25312-VTXZ,Yes,100.64,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),5346.25
MW-56438-GVZA,Yes,43.38,Female,0,No,No,31,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1352.52
MW-74380-RVCA,No,43.13,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),262.89
MW-34994-HDEF,No,54.52,Female,0,No,No,50,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2736.44
MW-94502-FMYW,No,108.22,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1624.17
MW-11473-CVUJ,No,61.31,Male,1,No,Yes,63,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,3865.09
MW-18199-KMXE,No,101.03,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),6038.51
MW-30237-NYSG,No,58.69,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1547.59
MW-19133-VEFZ,No,99.69,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,3980.89
MW-64852-UFUE,No,76.22,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,3106.46
MW-64674-HZJB,No,80.64,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),3782.52
MW-94599-ZAZL,No,20.93,Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,97.69
MW-47889-GHDW,No,18.0,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,401.98
MW-76641-ZTFN,No,96.11,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1164.98
MW-81688-SARG,No,95.73,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,4801.11
MW-56720-TXJF,No,120.0,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),570.61
MW-49417-KAGF,Yes,19.42,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,710.82
MW-29997-AUMW,No,78.57,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,4157.56
MW-82370-GGLF,Yes,33.29,Male,0,No,Yes,69,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,2294.43
MW-55035-UWSE,Yes,41.78,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,902.97
MW-34872-UJZK,Yes,48.93,Male,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.0
